Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
1R_S1_R1_001	(1, 2.1790479795161124e-05)	(2, 0.08957456110356474)	(3, 0.0)	(4, 0.0023054327623280467)	(5, 0.0)	(6, 0.0005813700009348988)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015741442604024394)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.22808517065284e-05)	(35, 0.0)	(40, 0.0)	(45, 1.4294554745625696e-05)	(50, 0.0018070409084531215)	(55, 1.3771583230541828e-05)	(60, 0.00015741442604024394)	(65, 0.0)	(70, 1.0808077978399917e-05)	(75, 0.00014503743351659243)	(80, 1.7432383836128896e-06)	(85, 0.0)	(90, 0.0)	(95, 0.00010424565534005081)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.1790479795161124e-05)	(120, 0.00013161449796277318)	(125, 0.0)	(130, 5.229715150838669e-07)	(135, 2.0918860603354675e-06)	(140, 0.00012899964038735385)	(145, 8.71619191806445e-06)	(150, 0.0)
1R_S1_R2_001	(1, 8.71619191806445e-06)	(2, 8.716191918064448e-07)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0002362088009795466)	(9, 0.0007068831645550269)	(10, 0.00019716026118661781)	(15, 0.00016543332260486325)	(20, 6.572008706220594e-05)	(25, 0.0)	(30, 0.00019419675593447593)	(35, 5.473768524544474e-05)	(40, 3.347017696536748e-05)	(45, 4.183772120670935e-06)	(50, 0.00013231179331621833)	(55, 5.438903756872216e-05)	(60, 3.5736386864064246e-05)	(65, 2.1441832118438546e-05)	(70, 1.74323838361289e-07)	(75, 8.001464180783165e-05)	(80, 2.1441832118438546e-05)	(85, 2.2313451310244992e-05)	(90, 3.4864767672257793e-06)	(95, 0.0)	(100, 4.915932241788349e-05)	(105, 0.0009624419115926764)	(110, 2.9635052521419124e-06)	(115, 0.0)	(120, 8.71619191806445e-06)	(125, 9.796999715904442e-05)	(130, 4.009448282309647e-06)	(135, 0.0)	(140, 0.0)	(145, 5.526065676052861e-05)	(150, 6.537143938548337e-06)
20R_S20_R1_001	(1, 2.8010041810064225e-05)	(2, 0.08904917479703355)	(3, 0.0)	(4, 0.0020079698722589787)	(5, 0.0)	(6, 0.0004516619241872855)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015790661070423705)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.297974886231526e-05)	(35, 0.0)	(40, 0.0)	(45, 1.3304769859780505e-05)	(50, 0.001823453721835181)	(55, 1.1204016724025688e-05)	(60, 0.00016490912115675312)	(65, 0.0)	(70, 7.352635975141858e-06)	(75, 0.0001414507111408243)	(80, 1.400502090503211e-06)	(85, 0.0)	(90, 0.0)	(95, 0.0001022366526067344)	(100, 3.5012552262580275e-07)	(105, 0.0)	(110, 0.0)	(115, 1.540552299553532e-05)	(120, 0.00013619882830143729)	(125, 0.0)	(130, 3.5012552262580275e-07)	(135, 1.400502090503211e-06)	(140, 0.00013199732202992764)	(145, 6.652384929890253e-06)	(150, 0.0)
20R_S20_R2_001	(1, 1.5755648518161123e-05)	(2, 1.750627613129014e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00020307280312296562)	(9, 0.0005619514638144135)	(10, 0.0001670098742925079)	(15, 0.00013444820068830827)	(20, 5.1468451825993004e-05)	(25, 0.0)	(30, 0.00015475548100060482)	(35, 4.866744764498658e-05)	(40, 2.9060418377941632e-05)	(45, 2.1007531357548167e-06)	(50, 0.00010573790783299244)	(55, 5.11183263033672e-05)	(60, 3.1511297036322246e-05)	(65, 1.7506276131290137e-05)	(70, 0.0)	(75, 7.212585766091537e-05)	(80, 1.6806025086038533e-05)	(85, 2.0657405834922365e-05)	(90, 1.750627613129014e-06)	(95, 0.0)	(100, 4.7266945554483376e-05)	(105, 0.0009120769864402161)	(110, 4.551631794135436e-06)	(115, 0.0)	(120, 9.103263588270872e-06)	(125, 9.278326349583773e-05)	(130, 4.201506271509633e-06)	(135, 3.5012552262580275e-07)	(140, 0.0)	(145, 5.216870287124462e-05)	(150, 7.002510452516056e-06)
21R_S21_R1_001	(1, 2.755286033475761e-05)	(2, 0.08694993900141133)	(3, 0.0)	(4, 0.002323050536974251)	(5, 0.0)	(6, 0.0005424469378405404)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015808453617067178)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.128093798753494e-05)	(35, 0.0)	(40, 0.0)	(45, 8.954679608796223e-06)	(50, 0.0018453528209203909)	(55, 7.577036592058342e-06)	(60, 0.0001739274308631574)	(65, 0.0)	(70, 6.543804329504932e-06)	(75, 0.00014740780279095321)	(80, 6.888215083689402e-07)	(85, 0.0)	(90, 0.0)	(95, 0.00010263440474697208)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.7909359217592447e-05)	(120, 0.00013569783714868124)	(125, 0.0)	(130, 6.888215083689402e-07)	(135, 1.3776430167378804e-06)	(140, 0.00014465251675747746)	(145, 7.577036592058342e-06)	(150, 0.0)
21R_S21_R2_001	(1, 1.2054376396456455e-05)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.7220537709223507e-06)	(8, 0.0002875829797440325)	(9, 0.0007318728526419989)	(10, 0.00021146820306926464)	(15, 0.00018116005670103127)	(20, 6.991538309944743e-05)	(25, 0.0)	(30, 0.00020251352346046842)	(35, 6.509363254086486e-05)	(40, 3.444107541844701e-05)	(45, 2.7552860334757608e-06)	(50, 0.00012984285432754523)	(55, 6.130511424483567e-05)	(60, 4.0296058239583005e-05)	(65, 2.789727108894208e-05)	(70, 3.444107541844701e-07)	(75, 8.954679608796223e-05)	(80, 2.1009056005252676e-05)	(85, 2.8241681843126552e-05)	(90, 3.788518296029171e-06)	(95, 0.0)	(100, 5.476130991533075e-05)	(105, 0.0009371416621359431)	(110, 4.132929050213642e-06)	(115, 0.0)	(120, 1.1709965642271984e-05)	(125, 0.00011021144133903044)	(130, 5.166161312767052e-06)	(135, 3.444107541844701e-07)	(140, 0.0)	(145, 6.406040027831144e-05)	(150, 5.166161312767052e-06)
22R_S22_R1_001	(1, 2.7007095790333762e-05)	(2, 0.08888305295556745)	(3, 0.0)	(4, 0.0022523917889138356)	(5, 0.0)	(6, 0.000610360364861543)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00016042214899458253)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.426213886584133e-05)	(35, 0.0)	(40, 0.0)	(45, 9.182412568713479e-06)	(50, 0.0017473590976345944)	(55, 1.0262696400326829e-05)	(60, 0.0001566411555839358)	(65, 0.0)	(70, 1.0262696400326829e-05)	(75, 0.00013827633044650886)	(80, 5.401419158066752e-07)	(85, 0.0)	(90, 0.0)	(95, 9.884597059262157e-05)	(100, 5.401419158066752e-07)	(105, 0.0)	(110, 0.0)	(115, 1.8364825137426958e-05)	(120, 0.00012369249871972864)	(125, 0.0)	(130, 0.0)	(135, 2.160567663226701e-06)	(140, 0.00012369249871972864)	(145, 8.102128737100129e-06)	(150, 0.0)
22R_S22_R2_001	(1, 8.102128737100129e-06)	(2, 8.102128737100129e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00024576457169203723)	(9, 0.0006670752660212439)	(10, 0.00019121023819556303)	(15, 0.000169604561563296)	(20, 5.509447541228087e-05)	(25, 0.0)	(30, 0.00017392569688974943)	(35, 6.049589457034763e-05)	(40, 2.9167663453560462e-05)	(45, 5.941561073873427e-06)	(50, 0.0001177509376458552)	(55, 5.4014191580667524e-05)	(60, 2.592681195872041e-05)	(65, 1.890496705323363e-05)	(70, 5.401419158066752e-07)	(75, 7.291915863390115e-05)	(80, 1.8364825137426958e-05)	(85, 1.674439939000693e-05)	(90, 3.240851494840051e-06)	(95, 0.0)	(100, 4.915291433840744e-05)	(105, 0.0009576716167252352)	(110, 2.160567663226701e-06)	(115, 0.0)	(120, 8.642270652906804e-06)	(125, 9.398469335036149e-05)	(130, 7.021844905486778e-06)	(135, 5.401419158066752e-07)	(140, 0.0)	(145, 6.10360364861543e-05)	(150, 1.485390268468357e-05)
23R_S94_R1_001	(1, 2.43267050070597e-05)	(2, 0.08802270682447308)	(3, 0.0)	(4, 0.002373591359974539)	(5, 0.0)	(6, 0.0006429200609008634)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015499586333069464)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.993060216605328e-05)	(35, 0.0)	(40, 0.0)	(45, 1.5986120433210658e-05)	(50, 0.0017591682963676598)	(55, 1.4596023004235819e-05)	(60, 0.00016264139919005624)	(65, 0.0)	(70, 9.73068200282388e-06)	(75, 0.00014213746211267739)	(80, 1.3900974289748399e-06)	(85, 0.0)	(90, 0.0)	(95, 0.0001014771123151633)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.7723742219429207e-05)	(120, 0.00013171173139536608)	(125, 0.0)	(130, 3.4752435724370997e-07)	(135, 1.3900974289748399e-06)	(140, 0.00012823648782292897)	(145, 7.64553585936162e-06)	(150, 0.0)
23R_S94_R2_001	(1, 1.04257307173113e-05)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.7376217862185499e-06)	(8, 0.0002693313768638752)	(9, 0.0007350140155704466)	(10, 0.00022172053992148693)	(15, 0.0001775849465515358)	(20, 6.602962787630489e-05)	(25, 0.0)	(30, 0.00019635126184269612)	(35, 5.94266650886744e-05)	(40, 3.788015493956438e-05)	(45, 5.5603897158993595e-06)	(50, 0.00012615134167946672)	(55, 6.255438430386779e-05)	(60, 3.5795008796102124e-05)	(65, 2.1546510149110018e-05)	(70, 0.0)	(75, 8.132069959502812e-05)	(80, 2.6064326793278246e-05)	(85, 2.2241558863597438e-05)	(90, 4.170292286924519e-06)	(95, 0.0)	(100, 4.483064208443858e-05)	(105, 0.0009563870311346898)	(110, 1.7376217862185499e-06)	(115, 0.0)	(120, 9.035633288336458e-06)	(125, 0.00011676818403388655)	(130, 5.5603897158993595e-06)	(135, 0.0)	(140, 0.0)	(145, 5.768904330245585e-05)	(150, 6.081676251764925e-06)
24R_S23_R1_001	(1, 1.597000322354515e-05)	(2, 0.08560081427852435)	(3, 0.0)	(4, 0.002074503418738515)	(5, 0.0)	(6, 0.0004551450918710368)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00013989722823825552)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.50590151506622e-05)	(35, 0.0)	(40, 0.0)	(45, 1.0540202127539799e-05)	(50, 0.0016979307427273205)	(55, 1.1498402320952509e-05)	(60, 0.0001587418320420388)	(65, 0.0)	(70, 8.943201805185285e-06)	(75, 0.00012360782495023946)	(80, 1.277600257883612e-06)	(85, 0.0)	(90, 0.0)	(95, 9.198721856762007e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.8205803674841472e-05)	(120, 0.00012456602514365216)	(125, 0.0)	(130, 0.0)	(135, 1.916400386825418e-06)	(140, 0.00012296902482129764)	(145, 7.665601547301671e-06)	(150, 0.0)
24R_S23_R2_001	(1, 7.985001611772575e-06)	(2, 1.597000322354515e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00021559504351785952)	(9, 0.0006292181270076789)	(10, 0.00017662823565240936)	(15, 0.00014564642939873178)	(20, 5.4617411024524416e-05)	(25, 0.0)	(30, 0.00016672683365381136)	(35, 4.918760992851906e-05)	(40, 2.9384805931323077e-05)	(45, 4.4716009025926425e-06)	(50, 0.0001169004235963505)	(55, 5.3978610895582605e-05)	(60, 3.2578806576032105e-05)	(65, 1.8844603803783276e-05)	(70, 0.0)	(75, 7.44202150217204e-05)	(80, 1.9164003868254182e-05)	(85, 1.9164003868254182e-05)	(90, 3.5134007091799335e-06)	(95, 0.0)	(100, 5.110401031534448e-05)	(105, 0.0009403137898023385)	(110, 4.4716009025926425e-06)	(115, 0.0)	(120, 9.901401998597993e-06)	(125, 9.039021824526555e-05)	(130, 6.38800128941806e-06)	(135, 6.38800128941806e-07)	(140, 3.19400064470903e-07)	(145, 5.046521018640268e-05)	(150, 1.1977502417658864e-05)
25R_S24_R1_001	(1, 2.2745763999505963e-05)	(2, 0.08931958245752664)	(3, 0.0)	(4, 0.0023412973076824806)	(5, 0.0)	(6, 0.0005610621786544804)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001516384266633731)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.188475039822146e-05)	(35, 0.0)	(40, 0.0)	(45, 1.3950735253030323e-05)	(50, 0.0017678007780416033)	(55, 1.2131074133069845e-05)	(60, 0.000158917071143215)	(65, 0.0)	(70, 1.0008136159782623e-05)	(75, 0.00013556475343705555)	(80, 2.7294916799407155e-06)	(85, 0.0)	(90, 0.0)	(95, 0.0001019010227177867)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.2442487146179217e-05)	(120, 0.0001273762783972334)	(125, 0.0)	(130, 0.0)	(135, 2.4262148266139692e-06)	(140, 0.00012434350986396592)	(145, 6.672090773188415e-06)	(150, 0.0)
25R_S24_R2_001	(1, 6.065537066534923e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00026385086239426916)	(9, 0.0007354463693173594)	(10, 0.00021532656586198976)	(15, 0.00018408904996933492)	(20, 6.520452346525043e-05)	(25, 0.0)	(30, 0.00019015458703586983)	(35, 6.429469290527018e-05)	(40, 3.184406959930835e-05)	(45, 4.245875946574446e-06)	(50, 0.0001352614765837288)	(55, 6.793401514519114e-05)	(60, 3.3663730719268825e-05)	(65, 2.2745763999505963e-05)	(70, 0.0)	(75, 8.461424207816218e-05)	(80, 2.5475255679446676e-05)	(85, 1.9409718612911754e-05)	(90, 3.3360453865942076e-06)	(95, 0.0)	(100, 5.91389863987155e-05)	(105, 0.0009580515796591912)	(110, 9.098305599802385e-07)	(115, 0.0)	(120, 9.098305599802384e-06)	(125, 0.00011554848111749029)	(130, 7.8851981864954e-06)	(135, 3.0327685332674615e-07)	(140, 0.0)	(145, 6.672090773188415e-05)	(150, 1.5922034799654174e-05)
26R_S25_R1_001	(1, 3.460830895240664e-05)	(2, 0.09048267140152472)	(3, 0.0)	(4, 0.002172799918577182)	(5, 0.0)	(6, 0.000522134052455874)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015257750120756665)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.222603607458777e-05)	(35, 0.0)	(40, 0.0)	(45, 1.5348032665849903e-05)	(50, 0.0017677322329255356)	(55, 1.3241439947007758e-05)	(60, 0.00016160575571689013)	(65, 0.0)	(70, 8.125429058391124e-06)	(75, 0.00013241439947007756)	(80, 2.1065927188421434e-06)	(85, 0.0)	(90, 0.0)	(95, 9.509761416487389e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.0764985371443982e-05)	(120, 0.00012308520314377667)	(125, 0.0)	(130, 6.018836339548981e-07)	(135, 1.5047090848872453e-06)	(140, 0.000123988028594709)	(145, 5.4169527055940825e-06)	(150, 0.0)
26R_S25_R2_001	(1, 6.018836339548981e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.5047090848872453e-06)	(8, 0.00023022048998774848)	(9, 0.0007087179789818925)	(10, 0.000197718773754184)	(15, 0.00016160575571689013)	(20, 6.0489305212467255e-05)	(25, 3.0094181697744904e-07)	(30, 0.0001871858101599733)	(35, 5.0558225252211434e-05)	(40, 3.220077441658705e-05)	(45, 4.213185437684287e-06)	(50, 0.0001263955631305286)	(55, 5.627611977478297e-05)	(60, 3.821961075613603e-05)	(65, 2.226969445633123e-05)	(70, 3.0094181697744904e-07)	(75, 7.944863968204654e-05)	(80, 2.0764985371443982e-05)	(85, 2.3172519907263574e-05)	(90, 1.5047090848872453e-06)	(95, 0.0)	(100, 4.5141272546617355e-05)	(105, 0.0009910014033067396)	(110, 1.805650901864694e-06)	(115, 0.0)	(120, 5.717894522571531e-06)	(125, 9.991268323651308e-05)	(130, 3.611301803729388e-06)	(135, 3.0094181697744904e-07)	(140, 0.0)	(145, 5.657706159176042e-05)	(150, 6.771190881992603e-06)
27R_S26_R1_001	(1, 1.7152643461064973e-05)	(2, 0.08236270573916873)	(3, 0.0)	(4, 0.002219837941252825)	(5, 0.0)	(6, 0.00046740953431402045)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.000133504741605289)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.089188428678065e-05)	(35, 0.0)	(40, 0.0)	(45, 8.290444339514735e-06)	(50, 0.0016886777487418465)	(55, 7.146934775443739e-06)	(60, 0.00016037721636095748)	(65, 0.0)	(70, 4.8599156473017415e-06)	(75, 0.00012435666509272105)	(80, 2.8587739101774955e-07)	(85, 0.0)	(90, 0.0)	(95, 8.604909469634261e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.0577463467656733e-05)	(120, 0.0001183532398813483)	(125, 0.0)	(130, 2.8587739101774955e-07)	(135, 0.0)	(140, 0.00012092613640050805)	(145, 2.8587739101774954e-06)	(150, 0.0)
27R_S26_R2_001	(1, 7.146934775443739e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0002487133301854421)	(9, 0.0007089759297240188)	(10, 0.00019954241893038917)	(15, 0.00016380774505317047)	(20, 5.460258168439016e-05)	(25, 0.0)	(30, 0.00018096038851423546)	(35, 4.888503386403517e-05)	(40, 2.8587739101774957e-05)	(45, 4.288160865266243e-06)	(50, 0.00012978833552205828)	(55, 5.002854342810616e-05)	(60, 3.316177735805894e-05)	(65, 1.9725539980224717e-05)	(70, 0.0)	(75, 7.861628252988112e-05)	(80, 2.0869049544295715e-05)	(85, 1.772439824310047e-05)	(90, 1.7152643461064972e-06)	(95, 0.0)	(100, 4.631213734487542e-05)	(105, 0.0008885069312831656)	(110, 2.2870191281419964e-06)	(115, 0.0)	(120, 6.575179993408239e-06)	(125, 9.376778425382184e-05)	(130, 5.431670429337241e-06)	(135, 2.8587739101774955e-07)	(140, 0.0)	(145, 5.77472329855854e-05)	(150, 1.0005708685621234e-05)
28R_S27_R1_001	(1, 2.4674084135008034e-05)	(2, 0.08731335905908177)	(3, 0.0)	(4, 0.002223409137054613)	(5, 0.0)	(6, 0.0005661331526532399)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014859281779082618)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.621550432813594e-05)	(35, 0.0)	(40, 0.0)	(45, 1.1514572596337083e-05)	(50, 0.0018091586800768667)	(55, 1.1514572596337083e-05)	(60, 0.00015763998197366246)	(65, 0.0)	(70, 9.595477163614236e-06)	(75, 0.00013735240168487805)	(80, 1.0966259615559127e-06)	(85, 0.0)	(90, 0.0)	(95, 0.00010116374495353295)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.714149254850884e-05)	(120, 0.00012337042067504016)	(125, 0.0)	(130, 0.0)	(135, 1.370782451944891e-06)	(140, 0.00012419289014620712)	(145, 9.047164182836278e-06)	(150, 0.0)
28R_S27_R2_001	(1, 6.853912259724454e-06)	(2, 1.370782451944891e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.370782451944891e-06)	(8, 0.00021932519231118253)	(9, 0.000703211397847729)	(10, 0.0001962960471185084)	(15, 0.0001644938942333869)	(20, 4.989648125079403e-05)	(25, 0.0)	(30, 0.0001779275622624468)	(35, 4.825154230846015e-05)	(40, 2.4125771154230076e-05)	(45, 3.8381908654456945e-06)	(50, 0.00012391873365581813)	(55, 4.578413389495935e-05)	(60, 2.3029145192674167e-05)	(65, 1.2885355048281975e-05)	(70, 0.0)	(75, 7.429640889541309e-05)	(80, 1.480445048100482e-05)	(85, 1.3981981009837887e-05)	(90, 1.9190954327228472e-06)	(95, 0.0)	(100, 4.1945943029513655e-05)	(105, 0.0009049905747740168)	(110, 8.224694711669344e-07)	(115, 0.0)	(120, 3.8381908654456945e-06)	(125, 9.81480235592542e-05)	(130, 3.8381908654456945e-06)	(135, 0.0)	(140, 0.0)	(145, 5.455714158740665e-05)	(150, 6.168521033752008e-06)
29R_S28_R1_001	(1, 2.6827078710396446e-05)	(2, 0.08359475532504888)	(3, 0.0)	(4, 0.002261364928941065)	(5, 0.0)	(6, 0.00045763840153029226)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001243514001399553)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.375376352353038e-05)	(35, 0.0)	(40, 0.0)	(45, 7.5747045770531145e-06)	(50, 0.0016370830267156042)	(55, 5.996641123500382e-06)	(60, 0.00014013203467548262)	(65, 0.0)	(70, 5.049803051368743e-06)	(75, 0.00011456740672792834)	(80, 3.156126907105464e-07)	(85, 0.0)	(90, 0.0)	(95, 7.827194729621552e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.1677669556290218e-05)	(120, 0.00010415218793448032)	(125, 0.0)	(130, 0.0)	(135, 6.312253814210928e-07)	(140, 0.00010288973717163814)	(145, 5.6810284327898355e-06)	(150, 0.0)
29R_S28_R2_001	(1, 9.468380721316393e-06)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00028562948509304454)	(9, 0.0007653607749730751)	(10, 0.0002209288834973825)	(15, 0.0001896832271170384)	(20, 7.511582038911005e-05)	(25, 3.156126907105464e-07)	(30, 0.00020577947434327628)	(35, 6.659427773992529e-05)	(40, 3.9451586338818304e-05)	(45, 5.996641123500382e-06)	(50, 0.00013350416817056114)	(55, 7.416898231697841e-05)	(60, 4.82887416787136e-05)	(65, 2.9983205617501908e-05)	(70, 3.156126907105464e-07)	(75, 8.994961685250574e-05)	(80, 2.6195853328975355e-05)	(85, 2.6827078710396446e-05)	(90, 2.209288834973825e-06)	(95, 0.0)	(100, 6.154447468855655e-05)	(105, 0.0009196953807305323)	(110, 3.156126907105464e-06)	(115, 0.0)	(120, 1.0415218793448033e-05)	(125, 0.00010983321636727015)	(130, 1.0730831484158578e-05)	(135, 6.312253814210928e-07)	(140, 0.0)	(145, 6.53318269770831e-05)	(150, 1.4202571081974589e-05)
2R_S8_R1_001	(1, 2.8589762777872837e-05)	(2, 0.08524355436253653)	(3, 0.0)	(4, 0.002280827741612522)	(5, 0.0)	(6, 0.0005320872516993001)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014898443047580402)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.576928833361851e-05)	(35, 0.0)	(40, 0.0)	(45, 1.365955332720591e-05)	(50, 0.001811320303993677)	(55, 1.3341889296340658e-05)	(60, 0.00016010267155608789)	(65, 0.0)	(70, 1.016524898768812e-05)	(75, 0.00013754852536465486)	(80, 2.858976277787284e-06)	(85, 0.0)	(90, 0.0)	(95, 9.212256895092359e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.7471521697588957e-05)	(120, 0.00012102999575966168)	(125, 0.0)	(130, 0.0)	(135, 1.5883201543262688e-06)	(140, 0.0001169003633584134)	(145, 7.6239367407660895e-06)	(150, 0.0)
2R_S8_R2_001	(1, 6.353280617305075e-06)	(2, 4.764960462978807e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.5883201543262688e-06)	(8, 0.0002287181022229827)	(9, 0.0006416813423478126)	(10, 0.00017280923279069805)	(15, 0.00014358414195109472)	(20, 4.6061284475461794e-05)	(25, 0.0)	(30, 0.0001635969758956057)	(35, 4.701427656805756e-05)	(40, 2.5730786500085554e-05)	(45, 4.764960462978807e-06)	(50, 0.00012293597994485322)	(55, 4.764960462978807e-05)	(60, 3.113107502479487e-05)	(65, 1.969516991364573e-05)	(70, 0.0)	(75, 7.179207097554736e-05)	(80, 1.5247873481532179e-05)	(85, 1.7471521697588957e-05)	(90, 3.1766403086525376e-06)	(95, 0.0)	(100, 4.351997222853977e-05)	(105, 0.0008961302310708809)	(110, 2.2236482160567764e-06)	(115, 0.0)	(120, 6.353280617305075e-06)	(125, 9.434621716698037e-05)	(130, 5.717952555574568e-06)	(135, 3.1766403086525375e-07)	(140, 0.0)	(145, 5.527354137055416e-05)	(150, 8.735760848794479e-06)
30R_S29_R1_001	(1, 2.9372261287845035e-05)	(2, 0.08276484867519199)	(3, 0.0)	(4, 0.0023250463672062596)	(5, 0.0)	(6, 0.0005534352390025539)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00013634912871515433)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.04934270908281e-05)	(35, 0.0)	(40, 0.0)	(45, 9.584632630770486e-06)	(50, 0.0017320358708895567)	(55, 6.183633955335798e-06)	(60, 0.00015428166718562812)	(65, 0.0)	(70, 6.492815653102587e-06)	(75, 0.0001193441353379809)	(80, 9.275450933003696e-07)	(85, 0.0)	(90, 0.0)	(95, 8.626169367693438e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.0512177724070856e-05)	(120, 0.00011532477326701263)	(125, 0.0)	(130, 0.0)	(135, 6.183633955335797e-07)	(140, 0.00011254213798711152)	(145, 6.492815653102587e-06)	(150, 0.0)
30R_S29_R2_001	(1, 9.275450933003696e-06)	(2, 3.091816977667899e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00023034036483625847)	(9, 0.0006554651992655945)	(10, 0.00018983756242880898)	(15, 0.00015397248548786136)	(20, 5.750779578462292e-05)	(25, 0.0)	(30, 0.00018148965658910566)	(35, 5.2870070318121064e-05)	(40, 3.122735147444578e-05)	(45, 4.019362070968269e-06)	(50, 0.000122126770617882)	(55, 5.874452257569007e-05)	(60, 3.6792622034248e-05)	(65, 2.628044431017714e-05)	(70, 0.0)	(75, 7.574951595286352e-05)	(80, 2.257026393697566e-05)	(85, 2.257026393697566e-05)	(90, 2.164271884367529e-06)	(95, 0.0)	(100, 5.1633343527053915e-05)	(105, 0.0008984820137102913)	(110, 2.782635279901109e-06)	(115, 0.0)	(120, 8.347905839703326e-06)	(125, 9.677387140100523e-05)	(130, 5.565270559802218e-06)	(135, 6.183633955335797e-07)	(140, 0.0)	(145, 5.4725160504721807e-05)	(150, 6.956588199752772e-06)
