Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
22R_S22_R1_001	(1, 20.551116249181078)	(2, 36.199543088552)	(3, 36.10807623973508)	(4, 36.29162002766283)	(5, 36.353039834980166)	(6, 36.42950286472367)	(7, 36.40811200253132)	(8, 36.320982358262846)	(9, 36.39292445418524)	(10, 36.4353002565188)	(15, 36.41681688643511)	(20, 36.442137356684825)	(25, 36.347990015800775)	(30, 36.29351884255366)	(35, 36.28035751777351)	(40, 36.28617399278251)	(45, 36.14087980907928)	(50, 36.00686130932669)	(55, 35.96395138765969)	(60, 35.81491598659649)	(65, 35.922412502816165)	(70, 35.74507637687711)	(75, 35.929737162082496)	(80, 35.97239969335063)	(85, 36.012366484345364)	(90, 35.97338054245696)	(95, 35.909627575930045)	(100, 35.82590336439815)	(105, 35.761658641868245)	(110, 35.69053873916725)	(115, 35.57371459862621)	(120, 35.416485925279034)	(125, 35.27262403589394)	(130, 35.07937168315729)	(135, 34.77770919655889)	(140, 34.447100942207356)	(145, 34.188047226552214)	(150, 33.93795200763458)
22R_S22_R2_001	(1, 18.74707954718607)	(2, 35.70781501090033)	(3, 35.90970085698376)	(4, 35.97521963925758)	(5, 35.841505347431976)	(6, 35.96326073519904)	(7, 35.89031348918552)	(8, 35.92466843253463)	(9, 35.964815506696596)	(10, 36.08252701938402)	(15, 36.094656186977254)	(20, 36.10277086861248)	(25, 36.038507203305585)	(30, 36.027904908879954)	(35, 35.95009882706562)	(40, 35.93642531811523)	(45, 35.91309487652167)	(50, 35.92966436175508)	(55, 35.91671838075392)	(60, 35.86178500806945)	(65, 35.73356969043333)	(70, 35.68705814568308)	(75, 35.48465423328395)	(80, 35.696687703933954)	(85, 35.78093780303649)	(90, 35.77556374206647)	(95, 35.764420247046864)	(100, 35.729373662777405)	(105, 35.70422544378465)	(110, 35.669678425970275)	(115, 35.57982219932501)	(120, 35.55136542744968)	(125, 35.464217418356064)	(130, 35.483999246394)	(135, 35.37231961191019)	(140, 35.253961484532525)	(145, 35.16781467709263)	(150, 34.96586801373019)
23R_S94_R1_001	(1, 20.02636832372478)	(2, 36.1793411956433)	(3, 36.10453197304886)	(4, 36.28594392732724)	(5, 36.36507428515586)	(6, 36.37964664175137)	(7, 36.398854903767635)	(8, 36.3309988268794)	(9, 36.35568386425122)	(10, 36.40651012165559)	(15, 36.40785101658607)	(20, 36.40288984921839)	(25, 36.3503600274148)	(30, 36.29531688860818)	(35, 36.2751929902669)	(40, 36.25526479679217)	(45, 36.186611985562514)	(50, 36.11942339175676)	(55, 36.02226206627593)	(60, 35.98371141869295)	(65, 36.01257224618702)	(70, 36.00525854743542)	(75, 35.97895876246437)	(80, 35.998711619475145)	(85, 36.04095617295613)	(90, 35.96399348440483)	(95, 35.923919255287274)	(100, 35.858233169139076)	(105, 35.810421942701815)	(110, 35.75433066348325)	(115, 35.687618591600895)	(120, 35.536349607279234)	(125, 35.43446636062398)	(130, 35.27136619800517)	(135, 34.97874965010813)	(140, 34.64539962633834)	(145, 34.3445350326533)	(150, 34.02542469083755)
23R_S94_R2_001	(1, 19.107288727388916)	(2, 35.903882008669235)	(3, 35.89556561179065)	(4, 35.89358235978874)	(5, 35.84685388718939)	(6, 35.920927974134734)	(7, 35.864193354350796)	(8, 35.8239809982022)	(9, 35.90023326356145)	(10, 35.99249645911776)	(15, 36.00499571128879)	(20, 35.99980614743829)	(25, 35.92531843700295)	(30, 35.93122368556427)	(35, 35.88848180387661)	(40, 35.83382854569588)	(45, 35.81439812178375)	(50, 35.803977850674094)	(55, 35.78159161394534)	(60, 35.76376565438672)	(65, 35.68184112079525)	(70, 35.601008067378295)	(75, 35.53752067053156)	(80, 35.620167436192745)	(85, 35.66089647417947)	(90, 35.61129217496955)	(95, 35.57908656454675)	(100, 35.51136446872396)	(105, 35.496798051319715)	(110, 35.46186682473928)	(115, 35.34668437697128)	(120, 35.33880251759851)	(125, 35.2630579297213)	(130, 35.323703223721076)	(135, 35.2339859811802)	(140, 35.199482873330695)	(145, 35.14590222127665)	(150, 34.936533425075126)
24R_S23_R1_001	(1, 19.74058037706615)	(2, 36.04995857780414)	(3, 35.84998543934956)	(4, 36.14542300905364)	(5, 36.24513087776967)	(6, 36.26833316844305)	(7, 36.29155836010106)	(8, 36.20005710873153)	(9, 36.27036533538325)	(10, 36.34347401069623)	(15, 36.34577581836485)	(20, 36.3483611957987)	(25, 36.26265708115134)	(30, 36.200187510195846)	(35, 36.1814743874286)	(40, 36.177271344488226)	(45, 36.12264192082727)	(50, 36.10834558352356)	(55, 36.08219973699001)	(60, 36.0316105836086)	(65, 36.05145372463993)	(70, 35.9961263319881)	(75, 35.98127835883304)	(80, 35.903400487995384)	(85, 35.92999873278024)	(90, 35.863023190281226)	(95, 35.82425744475637)	(100, 35.7398043179535)	(105, 35.7108649729041)	(110, 35.65562833458658)	(115, 35.57247791608067)	(120, 35.427524249451764)	(125, 35.355864053431155)	(130, 35.25679641895036)	(135, 35.07629419269198)	(140, 34.87250954467205)	(145, 34.748317342169855)	(150, 34.55618003591494)
24R_S23_R2_001	(1, 20.124393581048846)	(2, 35.99988361061651)	(3, 35.95987426497062)	(4, 36.026718182703064)	(5, 35.953949585414726)	(6, 36.07901301227878)	(7, 36.01344292588345)	(8, 36.00201349800643)	(9, 36.09547195312101)	(10, 36.166243070316156)	(15, 36.174114426191)	(20, 36.162404475625344)	(25, 36.10030622002081)	(30, 36.088743215842825)	(35, 36.03627864429684)	(40, 36.01328046623466)	(45, 35.988621957205346)	(50, 35.97983586190387)	(55, 35.95610645891609)	(60, 35.94780746468294)	(65, 35.87917271869901)	(70, 35.80205755605132)	(75, 35.77547999242064)	(80, 35.82354058963967)	(85, 35.82788033580765)	(90, 35.78038557496683)	(95, 35.75168123490286)	(100, 35.70525107599893)	(105, 35.66922371331481)	(110, 35.63331227369009)	(115, 35.540023493471736)	(120, 35.51489435164142)	(125, 35.42696413352871)	(130, 35.45090476216713)	(135, 35.34785352536623)	(140, 35.25917158323178)	(145, 35.191387814839636)	(150, 34.95401697084333)
25R_S24_R1_001	(1, 20.524511616223766)	(2, 36.20662570457847)	(3, 36.08944248540234)	(4, 36.28719731169332)	(5, 36.33969699154669)	(6, 36.4328596376342)	(7, 36.40608481031057)	(8, 36.3014979981074)	(9, 36.38948422387928)	(10, 36.428558813987344)	(15, 36.4153317215685)	(20, 36.43379536803745)	(25, 36.35148437415296)	(30, 36.31835089874958)	(35, 36.312574451245176)	(40, 36.33106738819263)	(45, 36.26943217853848)	(50, 36.221743327852366)	(55, 36.15595575160383)	(60, 36.119188461468184)	(65, 36.15448730327663)	(70, 36.09824765269401)	(75, 36.12686303691281)	(80, 36.093731114286925)	(85, 36.15234847359623)	(90, 36.14010825618918)	(95, 36.09632167787313)	(100, 36.02801048943653)	(105, 35.99197559470506)	(110, 35.94975067988984)	(115, 35.84624726965536)	(120, 35.71794286703835)	(125, 35.61902420217527)	(130, 35.41815185360159)	(135, 35.138865072810326)	(140, 34.78446140722431)	(145, 34.39487689878795)	(150, 34.02165844066111)
25R_S24_R2_001	(1, 20.265698773753115)	(2, 35.80965812434336)	(3, 35.62849081325129)	(4, 35.64091858312997)	(5, 35.63109690157961)	(6, 35.728920185038305)	(7, 35.657785052378564)	(8, 35.638339152837055)	(9, 35.73097490088344)	(10, 35.8381443065571)	(15, 35.85431557124205)	(20, 35.86257936205563)	(25, 35.774874143517735)	(30, 35.78701626602657)	(35, 35.74722159052181)	(40, 35.73817774434656)	(45, 35.6978619118315)	(50, 35.69076526379134)	(55, 35.66609472898005)	(60, 35.65861509989674)	(65, 35.56633898057579)	(70, 35.44910166287457)	(75, 35.405771470731246)	(80, 35.48157142901552)	(85, 35.52433042650051)	(90, 35.48823611680071)	(95, 35.45003431198499)	(100, 35.43177036422564)	(105, 35.36934455427363)	(110, 35.343843641372395)	(115, 35.26070904157008)	(120, 35.225134260283866)	(125, 35.11406840818851)	(130, 35.18907819682804)	(135, 35.107539694580495)	(140, 35.04090411985683)	(145, 35.013227310778184)	(150, 34.78661323080149)
26R_S25_R1_001	(1, 20.642639161025976)	(2, 36.18462702226694)	(3, 36.066953249546415)	(4, 36.26781821952619)	(5, 36.341366383285305)	(6, 36.39271886922798)	(7, 36.395904895103044)	(8, 36.30070938456511)	(9, 36.375598545060676)	(10, 36.40450362438525)	(15, 36.40163062615053)	(20, 36.40794508967456)	(25, 36.33242097203936)	(30, 36.29547432109369)	(35, 36.254501712652356)	(40, 36.2530656122829)	(45, 36.19327326725263)	(50, 36.19231254360553)	(55, 36.166808669573996)	(60, 36.09709179909625)	(65, 36.132578168997455)	(70, 36.04199818204059)	(75, 36.04710020214413)	(80, 35.99972570357149)	(85, 36.02945862568389)	(90, 36.012665879693785)	(95, 35.961411232945224)	(100, 35.90633085131068)	(105, 35.873472741720946)	(110, 35.82499690744665)	(115, 35.73747771544654)	(120, 35.61487861158206)	(125, 35.505932879833075)	(130, 35.34999201074711)	(135, 35.12023052022804)	(140, 34.86444480320053)	(145, 34.65089478052381)	(150, 34.44634059189447)
26R_S25_R2_001	(1, 19.117708877583475)	(2, 36.129191899446795)	(3, 36.07344029116482)	(4, 36.030826959974995)	(5, 35.982032614900454)	(6, 36.09788681816008)	(7, 36.04483377019803)	(8, 36.01334968871858)	(9, 36.09929156942045)	(10, 36.159097754764886)	(15, 36.165584615818204)	(20, 36.16598774543856)	(25, 36.11362929225602)	(30, 36.10519948763452)	(35, 36.05889177664297)	(40, 36.03987802286463)	(45, 36.00117548174653)	(50, 35.99715649406335)	(55, 35.965961241492735)	(60, 35.9558539540798)	(65, 35.889641894134414)	(70, 35.824184229116995)	(75, 35.769367349127975)	(80, 35.82561366663462)	(85, 35.840934843252725)	(90, 35.81050542440854)	(95, 35.793479030201155)	(100, 35.75713701349765)	(105, 35.747221284579474)	(110, 35.71002041303392)	(115, 35.620783351850534)	(120, 35.58710667149036)	(125, 35.501848479436546)	(130, 35.517406461151594)	(135, 35.409023701259635)	(140, 35.30613627737891)	(145, 35.2339998076079)	(150, 35.02393852968465)
27R_S26_R1_001	(1, 19.216022907469693)	(2, 35.973473822821944)	(3, 35.8190779476439)	(4, 36.09017477714642)	(5, 36.20006474551152)	(6, 36.311097079931116)	(7, 36.2817804249516)	(8, 36.16460634354498)	(9, 36.268109825288604)	(10, 36.31231140132494)	(15, 36.30945750734183)	(20, 36.31640558580409)	(25, 36.22540491173378)	(30, 36.1803652289502)	(35, 36.165138412827595)	(40, 36.17061144399786)	(45, 36.13303829547779)	(50, 36.114671113356074)	(55, 36.06419788764624)	(60, 35.9952108361482)	(65, 36.04159381676935)	(70, 35.96884831520017)	(75, 35.98382968557117)	(80, 35.89920194467523)	(85, 35.95112851100676)	(90, 35.94428677321641)	(95, 35.891907079785035)	(100, 35.831801155350604)	(105, 35.79447698030914)	(110, 35.75245931028477)	(115, 35.67375732457184)	(120, 35.58058508295776)	(125, 35.545897972474634)	(130, 35.45368012681292)	(135, 35.31307882488726)	(140, 35.119755019656786)	(145, 34.989494651963)	(150, 34.81169113314965)
27R_S26_R2_001	(1, 19.243248769562268)	(2, 36.15995577591112)	(3, 36.10630525170203)	(4, 36.07321460063886)	(5, 36.0831146776285)	(6, 36.116626997843426)	(7, 36.059105264943874)	(8, 36.068821694297526)	(9, 36.14856224684306)	(10, 36.2147283860326)	(15, 36.22218451721783)	(20, 36.20626516597427)	(25, 36.15900987051727)	(30, 36.15845097735905)	(35, 36.118989079798126)	(40, 36.116688038383955)	(45, 36.08883278290976)	(50, 36.08161488478955)	(55, 36.062754481263894)	(60, 36.06708873985846)	(65, 36.003509788198876)	(70, 35.92374519622352)	(75, 35.89357848482181)	(80, 35.92410561042671)	(85, 35.951465411794516)	(90, 35.90906264205426)	(95, 35.87386503459645)	(100, 35.87345894576251)	(105, 35.82485392880297)	(110, 35.79926040088416)	(115, 35.7003368864939)	(120, 35.64785621545047)	(125, 35.54339791751471)	(130, 35.572723897814726)	(135, 35.476268025605805)	(140, 35.37768948803962)	(145, 35.32360628839923)	(150, 35.14418393454254)
28R_S27_R1_001	(1, 19.835617331054763)	(2, 36.131003156692664)	(3, 36.00302879865887)	(4, 36.24302530809843)	(5, 36.321576324152545)	(6, 36.352033725744484)	(7, 36.3491742598419)	(8, 36.25434734059157)	(9, 36.32231594353232)	(10, 36.381668570135176)	(15, 36.38102449977544)	(20, 36.37497565353287)	(25, 36.30467650658176)	(30, 36.24130373145077)	(35, 36.19699886921414)	(40, 36.18813710061636)	(45, 36.13887328481531)	(50, 36.124543308747526)	(55, 36.10190714220975)	(60, 36.03276545380383)	(65, 36.062552246687765)	(70, 36.023408405056784)	(75, 36.04116039969604)	(80, 35.97934358053531)	(85, 36.00727604745736)	(90, 35.96844236728865)	(95, 35.920899039733996)	(100, 35.854890504913456)	(105, 35.82942402627428)	(110, 35.754047215998405)	(115, 35.69064147903259)	(120, 35.58137592453107)	(125, 35.49517316793143)	(130, 35.40048855783213)	(135, 35.2093309463076)	(140, 34.97739177549172)	(145, 34.82294561245162)	(150, 34.590084957806496)
28R_S27_R2_001	(1, 19.350046036357867)	(2, 36.10283213798362)	(3, 36.01131682351982)	(4, 36.01012679244199)	(5, 35.939275077601366)	(6, 36.04007263173069)	(7, 35.99203297126582)	(8, 35.97384116655999)	(9, 36.07902035825783)	(10, 36.150071919472126)	(15, 36.150932069011326)	(20, 36.1230713104609)	(25, 36.08182916552412)	(30, 36.07156513308461)	(35, 36.02524065045492)	(40, 36.004472314827716)	(45, 35.97408747423409)	(50, 35.95782542690689)	(55, 35.93625043241333)	(60, 35.93223726116789)	(65, 35.87035128329089)	(70, 35.80075553142247)	(75, 35.760565064490656)	(80, 35.80663950543485)	(85, 35.846174157142876)	(90, 35.81620914883238)	(95, 35.787942169868565)	(100, 35.73536012566018)	(105, 35.70353786613805)	(110, 35.68025892600072)	(115, 35.598821571224846)	(120, 35.59415530164644)	(125, 35.52866069235809)	(130, 35.57097070424059)	(135, 35.49939687765366)	(140, 35.44284226477607)	(145, 35.39868271918715)	(150, 35.22467227881452)
29R_S28_R1_001	(1, 19.185187119189617)	(2, 35.933315409688625)	(3, 35.81118139384916)	(4, 36.073438891260196)	(5, 36.20849345943196)	(6, 36.27990682734635)	(7, 36.23343557290836)	(8, 36.12814219260681)	(9, 36.22055797546326)	(10, 36.28599810809128)	(15, 36.29294766598734)	(20, 36.30691882984449)	(25, 36.19056467023965)	(30, 36.13669780880208)	(35, 36.13461002454078)	(40, 36.15802461677991)	(45, 36.123395226244426)	(50, 36.12926890781976)	(55, 36.08329985629523)	(60, 36.01744802900506)	(65, 36.065613157817324)	(70, 35.98951611650956)	(75, 35.939358483751185)	(80, 35.84860806281854)	(85, 35.873559692017565)	(90, 35.84277156041818)	(95, 35.7960050692448)	(100, 35.71779912287446)	(105, 35.67882279243757)	(110, 35.629127737419324)	(115, 35.527075046133106)	(120, 35.39586351064075)	(125, 35.37771758622949)	(130, 35.29133366687282)	(135, 35.08457672740191)	(140, 34.91665717934918)	(145, 34.76207526579954)	(150, 34.549611190414055)
29R_S28_R2_001	(1, 19.117563454878304)	(2, 36.306568430323004)	(3, 36.190984277311955)	(4, 36.17784446884341)	(5, 36.18748760431157)	(6, 36.188206506898474)	(7, 36.11082878503885)	(8, 36.12196970787268)	(9, 36.21198225789571)	(10, 36.28184576235045)	(15, 36.27708147200749)	(20, 36.28582654103262)	(25, 36.23326251300166)	(30, 36.22628796804888)	(35, 36.186413192433726)	(40, 36.166489087186235)	(45, 36.1272516124968)	(50, 36.12865750291532)	(55, 36.10564755770694)	(60, 36.103849960377985)	(65, 36.039312625227225)	(70, 35.9459753479977)	(75, 35.92207228830942)	(80, 35.93555843120798)	(85, 35.93516938806865)	(90, 35.9014864253088)	(95, 35.860938921243395)	(100, 35.85426411997524)	(105, 35.82617019401722)	(110, 35.80496417732838)	(115, 35.71127283947017)	(120, 35.672926222629904)	(125, 35.58972578433225)	(130, 35.66661926164052)	(135, 35.580556099461425)	(140, 35.52237957829347)	(145, 35.43820923694825)	(150, 35.21924920853806)
2R_S8_R1_001	(1, 19.686167235595004)	(2, 36.15489510979891)	(3, 36.08234602955461)	(4, 36.28371735658609)	(5, 36.352929137938126)	(6, 36.356294899527555)	(7, 36.36350363349678)	(8, 36.2769577519069)	(9, 36.305468416341085)	(10, 36.36527990592824)	(15, 36.37850944698679)	(20, 36.368530031457155)	(25, 36.27495368577554)	(30, 36.20577147894478)	(35, 36.14133443575459)	(40, 36.118028588460355)	(45, 36.08059585639991)	(50, 36.02119268580475)	(55, 35.967425647040734)	(60, 35.918531498270816)	(65, 35.92340658014673)	(70, 35.94101096800188)	(75, 35.86851657679713)	(80, 35.75190526864695)	(85, 35.8040769065254)	(90, 35.73574647767372)	(95, 35.7069126663275)	(100, 35.596412292905484)	(105, 35.54911293192957)	(110, 35.473673887281265)	(115, 35.40654168397737)	(120, 35.23164154206255)	(125, 35.12821527659348)	(130, 34.95568406971588)	(135, 34.64756045221952)	(140, 34.317253110204845)	(145, 33.98813912077172)	(150, 33.64218993834443)
2R_S8_R2_001	(1, 19.50896401039657)	(2, 36.30746285407567)	(3, 36.17208669006929)	(4, 36.144522696213485)	(5, 36.109536895239756)	(6, 36.17071539798086)	(7, 36.096087079588926)	(8, 36.051026135029865)	(9, 36.13027387610903)	(10, 36.18744336983468)	(15, 36.1972316278571)	(20, 36.19715828876229)	(25, 36.12911012663851)	(30, 36.12617449485344)	(35, 36.08643576335358)	(40, 36.05215033850517)	(45, 36.01216757432016)	(50, 36.013491165977726)	(55, 35.99018440063445)	(60, 35.97887044039146)	(65, 35.923396796094586)	(70, 35.858019156062284)	(75, 35.84913010325876)	(80, 35.86258281918219)	(85, 35.872814907858604)	(90, 35.82101740832244)	(95, 35.810572329089965)	(100, 35.76682548438721)	(105, 35.73081672264145)	(110, 35.6963391205843)	(115, 35.60623236815724)	(120, 35.602329211150156)	(125, 35.523083607949914)	(130, 35.565906240921265)	(135, 35.46957582115478)	(140, 35.431518567962925)	(145, 35.38507240174768)	(150, 35.16024235637206)
30R_S29_R1_001	(1, 19.093181999404454)	(2, 36.075656792361706)	(3, 36.02354690708388)	(4, 36.225254325908)	(5, 36.289758563413216)	(6, 36.34629243684987)	(7, 36.337399196331646)	(8, 36.218431767974224)	(9, 36.30430695361078)	(10, 36.33727573080428)	(15, 36.33699690147378)	(20, 36.351380330868324)	(25, 36.25415747817309)	(30, 36.200430189230644)	(35, 36.191477796070004)	(40, 36.19605079743989)	(45, 36.16033054429799)	(50, 36.1187664107848)	(55, 36.083045282658695)	(60, 36.02736598434286)	(65, 36.04668525528869)	(70, 36.001795940636)	(75, 35.997072469809254)	(80, 35.92900074855981)	(85, 35.99491346638102)	(90, 35.964266646829564)	(95, 35.890888143286915)	(100, 35.71784646537763)	(105, 35.70709152436811)	(110, 35.672135052049654)	(115, 35.51613112531842)	(120, 35.33140669541005)	(125, 35.196625547665136)	(130, 34.90656453653153)	(135, 34.4688694316724)	(140, 33.95707601426824)	(145, 33.45952733044082)	(150, 33.015686147927184)
30R_S29_R2_001	(1, 19.982881567857916)	(2, 36.25389160046391)	(3, 36.147926406469864)	(4, 36.09087468460761)	(5, 36.11839303059931)	(6, 36.125061461456745)	(7, 36.09396758372122)	(8, 36.065767847644906)	(9, 36.148521735828915)	(10, 36.208844241402765)	(15, 36.21171956317202)	(20, 36.21289668591539)	(25, 36.1561875064561)	(30, 36.15065262536537)	(35, 36.12322355249709)	(40, 36.101102863483206)	(45, 36.05916986074549)	(50, 36.06418452198701)	(55, 36.036854025519425)	(60, 36.019768814950766)	(65, 35.951627784440134)	(70, 35.8715379912731)	(75, 35.82680609957364)	(80, 35.88069738467222)	(85, 35.89012565793479)	(90, 35.85002152059207)	(95, 35.827376493428766)	(100, 35.80181182639163)	(105, 35.76214367543639)	(110, 35.74212340919446)	(115, 35.66075271953902)	(120, 35.598320942413025)	(125, 35.50341924657924)	(130, 35.54598474540789)	(135, 35.45475380928084)	(140, 35.3393512335314)	(145, 35.247371060487964)	(150, 35.00348882946623)
31R_S30_R1_001	(1, 19.829335684199023)	(2, 36.16682165576621)	(3, 36.070519662902264)	(4, 36.27332273252748)	(5, 36.34370881518349)	(6, 36.39591941218093)	(7, 36.367942461800965)	(8, 36.29314043519826)	(9, 36.34853326334132)	(10, 36.398649110522804)	(15, 36.40481740927622)	(20, 36.40516779419242)	(25, 36.31832248700767)	(30, 36.27885577868566)	(35, 36.24528021962347)	(40, 36.24188169490317)	(45, 36.179889284473745)	(50, 36.15926846676143)	(55, 36.12268661624593)	(60, 36.09370791914939)	(65, 36.11525337935865)	(70, 36.083191432154265)	(75, 36.047357145800795)	(80, 35.92063853783797)	(85, 35.945899660613335)	(90, 35.9265687761811)	(95, 35.83810960483214)	(100, 35.772951861748595)	(105, 35.74388806729068)	(110, 35.65382826202832)	(115, 35.54575702621744)	(120, 35.427715641604735)	(125, 35.315265393332126)	(130, 35.15642360701148)	(135, 34.848720650920576)	(140, 34.52023999998447)	(145, 34.1621766343937)	(150, 33.79273974298119)
31R_S30_R2_001	(1, 18.87975807855612)	(2, 36.17762858720136)	(3, 36.03485239471745)	(4, 36.017109560903826)	(5, 35.99276324689375)	(6, 36.03578582287729)	(7, 35.97361697136463)	(8, 35.94645544436466)	(9, 36.03778071179526)	(10, 36.1174792898053)	(15, 36.123852644507174)	(20, 36.12512285856745)	(25, 36.063939757783544)	(30, 36.06029652194498)	(35, 36.03049370961418)	(40, 36.00919968239634)	(45, 35.966156846984745)	(50, 35.97322762352154)	(55, 35.95088127703427)	(60, 35.946167639505234)	(65, 35.90169780023952)	(70, 35.819495127159534)	(75, 35.817993868927104)	(80, 35.833719228587746)	(85, 35.84119751302339)	(90, 35.80604637988961)	(95, 35.77380563668205)	(100, 35.74373475488551)	(105, 35.71805162592666)	(110, 35.69677907117946)	(115, 35.60496225626174)	(120, 35.57602805356615)	(125, 35.49555770229943)	(130, 35.55291613489577)	(135, 35.45165755310491)	(140, 35.35649861832836)	(145, 35.3057044054018)	(150, 35.07797492540759)
32R_S31_R1_001	(1, 19.681102416293268)	(2, 36.11546571558058)	(3, 36.00243789004063)	(4, 36.22339245992496)	(5, 36.29177701059768)	(6, 36.34651898723495)	(7, 36.34058983288257)	(8, 36.21856621604643)	(9, 36.308740130481226)	(10, 36.36560561526868)	(15, 36.35644959334406)	(20, 36.35916070043752)	(25, 36.26214162878006)	(30, 36.23396142312937)	(35, 36.234388980475075)	(40, 36.22473374501997)	(45, 36.18707750851162)	(50, 36.16646526669988)	(55, 36.12337652732687)	(60, 36.06264676977713)	(65, 36.10134785054062)	(70, 36.03564968780547)	(75, 36.0380887221577)	(80, 35.972714041797005)	(85, 36.00673239358459)	(90, 35.973945753149096)	(95, 35.924842106940275)	(100, 35.83847407837177)	(105, 35.800488442149046)	(110, 35.755948513134165)	(115, 35.64922218878927)	(120, 35.54929563739135)	(125, 35.47979659473121)	(130, 35.36693531885011)	(135, 35.17108512267324)	(140, 34.94526438627531)	(145, 34.774567296627644)	(150, 34.521730578551114)
32R_S31_R2_001	(1, 19.58792677674967)	(2, 36.10851989606815)	(3, 35.98534957099117)	(4, 35.98303762273755)	(5, 35.96750651261824)	(6, 36.01448738992246)	(7, 35.958817845779066)	(8, 35.955345045728244)	(9, 36.039525113386425)	(10, 36.12049696001303)	(15, 36.12081867697461)	(20, 36.12059781470915)	(25, 36.055039193853744)	(30, 36.050728106230466)	(35, 36.0070432784048)	(40, 35.99384724918631)	(45, 35.95116638432437)	(50, 35.947997326429025)	(55, 35.924970604018974)	(60, 35.92376872240614)	(65, 35.85605990292322)	(70, 35.754468229623036)	(75, 35.729183324726804)	(80, 35.76638165769097)	(85, 35.78669591266073)	(90, 35.75439135821281)	(95, 35.72608127150774)	(100, 35.70618398478194)	(105, 35.67591030662893)	(110, 35.66283641157654)	(115, 35.571407264954175)	(120, 35.53573262845539)	(125, 35.45600811185278)	(130, 35.503086343407304)	(135, 35.414456766928836)	(140, 35.335422081190224)	(145, 35.26424152833042)	(150, 35.06475372422793)
33R_S32_R1_001	(1, 20.27437896080667)	(2, 36.178633529328835)	(3, 36.05267370672951)	(4, 36.26194023539045)	(5, 36.31667270978299)	(6, 36.38258312169012)	(7, 36.38306382107654)	(8, 36.26855790049932)	(9, 36.35745985486058)	(10, 36.39562639348829)	(15, 36.38629532555226)	(20, 36.40550591615052)	(25, 36.31279708020228)	(30, 36.26904521646094)	(35, 36.25259394564254)	(40, 36.25989845686576)	(45, 36.211233375226016)	(50, 36.197046804170704)	(55, 36.178761021644824)	(60, 36.128344459106216)	(65, 36.1499292197485)	(70, 36.093108174599244)	(75, 36.07755497391399)	(80, 35.991461596431705)	(85, 36.044681521062444)	(90, 36.004735563021924)	(95, 35.95612546636291)	(100, 35.89210164025336)	(105, 35.85575841914759)	(110, 35.80887159658865)	(115, 35.728175385991484)	(120, 35.641960723634)	(125, 35.591815373607446)	(130, 35.4693629763951)	(135, 35.30550059404974)	(140, 35.12296617276767)	(145, 34.974298344561724)	(150, 34.754060994293184)
33R_S32_R2_001	(1, 19.52935180501379)	(2, 36.22801678940028)	(3, 36.10999943928466)	(4, 36.10078563195101)	(5, 36.094140853304125)	(6, 36.14498492440337)	(7, 36.083759034324764)	(8, 36.04890316432595)	(9, 36.14681895319811)	(10, 36.19344320201729)	(15, 36.19874633841478)	(20, 36.205885244105005)	(25, 36.13584043516876)	(30, 36.13945623757589)	(35, 36.09910281520687)	(40, 36.07455099511547)	(45, 36.03785861804057)	(50, 36.04183306363998)	(55, 36.01329526505403)	(60, 36.00740874324241)	(65, 35.946771111301594)	(70, 35.858672834401304)	(75, 35.83407334679855)	(80, 35.87393259852795)	(85, 35.89231425599982)	(90, 35.855115397364074)	(95, 35.8250727756201)	(100, 35.79177259894111)	(105, 35.746618517584)	(110, 35.725407420732225)	(115, 35.64581070518271)	(120, 35.622472347544786)	(125, 35.53487016958151)	(130, 35.585520076225094)	(135, 35.497462015224365)	(140, 35.42351384611422)	(145, 35.367556124856016)	(150, 35.141509218669995)
34R_S33_R1_001	(1, 19.134189398482988)	(2, 36.02980024746512)	(3, 35.86133354617706)	(4, 36.12045941811035)	(5, 36.21235978859489)	(6, 36.289561993461156)	(7, 36.27893550982501)	(8, 36.159404317333404)	(9, 36.254694947591176)	(10, 36.31336956545217)	(15, 36.30806966750951)	(20, 36.32866904545589)	(25, 36.23123159410043)	(30, 36.19701743813432)	(35, 36.18264923172088)	(40, 36.179844549337176)	(45, 36.12926812100509)	(50, 36.11518433593597)	(55, 36.076818126166756)	(60, 36.00247329690647)	(65, 36.063807045367355)	(70, 35.98903928177036)	(75, 35.9993035025033)	(80, 35.913193225384404)	(85, 35.96853222753337)	(90, 35.95146846914584)	(95, 35.9091541899546)	(100, 35.83877793963912)	(105, 35.803909014929545)	(110, 35.74587006884747)	(115, 35.6529331000418)	(120, 35.54668514237987)	(125, 35.4841061518317)	(130, 35.36914733493288)	(135, 35.18936756784797)	(140, 34.96971125081038)	(145, 34.79397284370499)	(150, 34.576472800248254)
