Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
35R_S34_R1_001	(1.0, 4.382116197821865)	(2.0, 2.53938809639298)	(3.0, 1.9965294414772923)	(4.0, 1.5501769889801649)	(5.0, 1.1176331916767839)	(6.0, 0.9015622498823394)	(7.0, 0.7825475894435934)	(8.0, 0.6141892167699845)	(9.0, 0.5339469059372043)	('>10', 10.377622077295992)	('>50', 5.782448102554374)	('>100', 17.670414580333503)	('>500', 8.966600537950367)	('>1k', 20.77641503703936)	('>5k', 6.776676018737127)	('>10k+', 15.231733767707103)
35R_S34_R2_001	(1.0, 6.529524309888847)	(2.0, 2.8018499179961665)	(3.0, 1.9370229853580365)	(4.0, 1.4619373187070472)	(5.0, 1.0665791734535515)	(6.0, 0.8832905521582273)	(7.0, 0.787246566663917)	(8.0, 0.6873832418555605)	(9.0, 0.5759590148223029)	('>10', 12.02374759081612)	('>50', 7.196248940562973)	('>100', 20.984589792590985)	('>500', 10.082522970393155)	('>1k', 18.87834583700313)	('>5k', 5.290331913593612)	('>10k+', 8.81341987413663)
36R_S35_R1_001	(1.0, 5.459137234746368)	(2.0, 1.9542936420366246)	(3.0, 1.1396394548101225)	(4.0, 0.8317282504574995)	(5.0, 0.6718194955715678)	(6.0, 0.5841831671515735)	(7.0, 0.507749598879784)	(8.0, 0.47650563172494376)	(9.0, 0.41197649281751)	('>10', 8.63252346160693)	('>50', 5.062046615149093)	('>100', 15.895435174588032)	('>500', 8.624572869757573)	('>1k', 22.230973567831633)	('>5k', 9.125826168418104)	('>10k+', 18.391589174452726)
36R_S35_R2_001	(1.0, 6.975752475217541)	(2.0, 1.9848608865353379)	(3.0, 1.1310062505094298)	(4.0, 0.8711408018334895)	(5.0, 0.7024069459416579)	(6.0, 0.6300560683007378)	(7.0, 0.5435764769515731)	(8.0, 0.5272571717562058)	(9.0, 0.4628645277516291)	('>10', 9.77139209695839)	('>50', 5.855124229279837)	('>100', 17.533523579607603)	('>500', 8.987102304963958)	('>1k', 22.906293548980948)	('>5k', 9.14042737241977)	('>10k+', 11.977215262991876)
37R_S36_R1_001	(1.0, 5.74843019251144)	(2.0, 1.9499818552202564)	(3.0, 1.0528601016535095)	(4.0, 0.7651666124711152)	(5.0, 0.5782459179074495)	(6.0, 0.5013910966185449)	(7.0, 0.45746174394264133)	(8.0, 0.41335036972754674)	(9.0, 0.36564292334738097)	('>10', 7.439054886831784)	('>50', 4.4311172129058845)	('>100', 14.359765378113092)	('>500', 7.854753764539243)	('>1k', 20.28770117487569)	('>5k', 8.735449779104743)	('>10k+', 25.059626990229823)
37R_S36_R2_001	(1.0, 7.290207170614685)	(2.0, 1.9775198069673878)	(3.0, 1.0470105122932647)	(4.0, 0.7645502257601122)	(5.0, 0.601904249064319)	(6.0, 0.5199500735036766)	(7.0, 0.4683433588722202)	(8.0, 0.4240065006931069)	(9.0, 0.38566085130414257)	('>10', 8.069366426128125)	('>50', 5.041505320211435)	('>100', 16.49173461446512)	('>500', 8.701959259445967)	('>1k', 20.90074016618228)	('>5k', 7.946997247668709)	('>10k+', 19.368544216825324)
38R_S37_R1_001	(1.0, 6.629441666138184)	(2.0, 2.4291881000825537)	(3.0, 1.2602271682549613)	(4.0, 0.8423848026038907)	(5.0, 0.627639459573292)	(6.0, 0.5310382451298201)	(7.0, 0.4657115674693044)	(8.0, 0.42097950301195)	(9.0, 0.3869540596613914)	('>10', 7.959760446839176)	('>50', 4.958851072686192)	('>100', 15.969821212322591)	('>500', 8.909668351887824)	('>1k', 21.59295059677285)	('>5k', 7.918863680475155)	('>10k+', 19.096520067090754)
38R_S37_R2_001	(1.0, 8.718470836370578)	(2.0, 2.4097444701789352)	(3.0, 1.2122051566196572)	(4.0, 0.8316727546997842)	(5.0, 0.6371903779784708)	(6.0, 0.5580166368152741)	(7.0, 0.4780767493800968)	(8.0, 0.4530638472876604)	(9.0, 0.4124240863436015)	('>10', 9.294846884580487)	('>50', 6.058555248350271)	('>100', 19.9045454789532)	('>500', 10.075463868962341)	('>1k', 22.635101283513727)	('>5k', 6.906914829449101)	('>10k+', 9.413707490516863)
39R_S38_R1_001	(1.0, 4.331255970289686)	(2.0, 1.6411798135801872)	(3.0, 1.0294962758147101)	(4.0, 0.8083224382094328)	(5.0, 0.6523115416000892)	(6.0, 0.5579062235738438)	(7.0, 0.510708610726852)	(8.0, 0.4873666179651666)	(9.0, 0.42452151329785703)	('>10', 8.903166902296828)	('>50', 5.338957431391207)	('>100', 16.950606338045283)	('>500', 9.147963591589123)	('>1k', 22.192257981678832)	('>5k', 8.227422030446649)	('>10k+', 18.79655671949428)
39R_S38_R2_001	(1.0, 5.581979536547116)	(2.0, 1.5766848169425702)	(3.0, 1.0012173336507924)	(4.0, 0.8153887537500638)	(5.0, 0.6879906757778959)	(6.0, 0.6106065126985428)	(7.0, 0.5533617780384797)	(8.0, 0.5256225244705939)	(9.0, 0.47337945606308834)	('>10', 10.098701942369647)	('>50', 6.445998127440736)	('>100', 20.636617334628372)	('>500', 10.525133687234128)	('>1k', 22.14722084411123)	('>5k', 7.733026557397429)	('>10k+', 10.587070118879364)
3R_S2_R1_001	(1.0, 5.12909101366216)	(2.0, 1.5808682146034396)	(3.0, 0.861774269908718)	(4.0, 0.5621162500650185)	(5.0, 0.4749560332313405)	(6.0, 0.3899759470127429)	(7.0, 0.3450248003105486)	(8.0, 0.31233809754111247)	(9.0, 0.27356427672415906)	('>10', 5.345392247995111)	('>50', 3.091861931789721)	('>100', 9.77246023400545)	('>500', 5.30011171355727)	('>1k', 14.785252536627647)	('>5k', 7.052288011646862)	('>10k+', 44.72292442131855)
3R_S2_R2_001	(1.0, 6.7973956687802195)	(2.0, 1.6024949986488426)	(3.0, 0.8109673614898224)	(4.0, 0.5905813325878709)	(5.0, 0.4878958935271146)	(6.0, 0.421497719055445)	(7.0, 0.3764211478398964)	(8.0, 0.3342257968025083)	(9.0, 0.31587234770763)	('>10', 6.171870578787868)	('>50', 3.6347070345837404)	('>100', 10.813510807021826)	('>500', 5.681626274303989)	('>1k', 15.97081637766947)	('>5k', 8.133244590584495)	('>10k+', 37.85687207060933)
40R_S39_R1_001	(1.0, 4.792774325650139)	(2.0, 1.7222218256975137)	(3.0, 1.0016484740519704)	(4.0, 0.7279997974047608)	(5.0, 0.5924286105662648)	(6.0, 0.4962950070608787)	(7.0, 0.45334804346553154)	(8.0, 0.4048755072100794)	(9.0, 0.39469768140326933)	('>10', 7.273927697463696)	('>50', 4.373703307437126)	('>100', 13.97953618557391)	('>500', 7.71457665184329)	('>1k', 20.103740069519365)	('>5k', 8.950363001865288)	('>10k+', 27.017863813787013)
40R_S39_R2_001	(1.0, 6.09023004115575)	(2.0, 1.7211897854678038)	(3.0, 1.029060976058271)	(4.0, 0.7317622727836406)	(5.0, 0.620856358303404)	(6.0, 0.5129139979326844)	(7.0, 0.46532771826710434)	(8.0, 0.4420798948969576)	(9.0, 0.3874140483528988)	('>10', 8.316966214180708)	('>50', 4.926250794407347)	('>100', 16.292436714272938)	('>500', 8.906638405467069)	('>1k', 21.787632459660898)	('>5k', 8.368838801983959)	('>10k+', 19.40040151680849)
41R_S40_R1_001	(1.0, 5.176859159653034)	(2.0, 2.0277860528679432)	(3.0, 1.1786343311165912)	(4.0, 0.8300201879997072)	(5.0, 0.7151888654421625)	(6.0, 0.5846280391913989)	(7.0, 0.5514064947905781)	(8.0, 0.48143420492256644)	(9.0, 0.42324226284006417)	('>10', 8.725578284771785)	('>50', 5.051586161838993)	('>100', 15.933479860025063)	('>500', 8.181949942717464)	('>1k', 21.222515757511943)	('>5k', 8.286920221247255)	('>10k+', 20.628770173063433)
41R_S40_R2_001	(1.0, 6.459937742917517)	(2.0, 1.968231943553865)	(3.0, 1.194825655353268)	(4.0, 0.8994402244469629)	(5.0, 0.7005230291699223)	(6.0, 0.6394577752032605)	(7.0, 0.5981457691797003)	(8.0, 0.5281760251772962)	(9.0, 0.49252964959506745)	('>10', 10.372998129099656)	('>50', 6.368415364752979)	('>100', 19.91746005797085)	('>500', 9.88821078546789)	('>1k', 20.773031057699473)	('>5k', 7.109104729061408)	('>10k+', 12.089512061351055)
42R_S41_R1_001	(1.0, 4.626641646851407)	(2.0, 1.5629687128847363)	(3.0, 0.9577309626489746)	(4.0, 0.7275541152051738)	(5.0, 0.56081273664255)	(6.0, 0.5046032531389095)	(7.0, 0.4455483279987989)	(8.0, 0.3886138086437554)	(9.0, 0.37011361790074637)	('>10', 7.184639816676437)	('>50', 4.179553688044808)	('>100', 13.29539671599508)	('>500', 7.152382101938656)	('>1k', 18.8856408206078)	('>5k', 8.113869273673474)	('>10k+', 31.04393040114872)
42R_S41_R2_001	(1.0, 4.927241947804308)	(2.0, 1.5542472996499732)	(3.0, 0.9452567274833379)	(4.0, 0.7107138795516994)	(5.0, 0.6145229247266163)	(6.0, 0.5241465429845733)	(7.0, 0.4590883221272034)	(8.0, 0.43339041348662444)	(9.0, 0.3862098677075974)	('>10', 8.13840621040343)	('>50', 4.890520766249238)	('>100', 15.200344639464056)	('>500', 7.869426343895258)	('>1k', 20.212630306603465)	('>5k', 8.909568251813655)	('>10k+', 24.224285556048926)
43R_S42_R1_001	(1.0, 4.0178496418566)	(2.0, 1.508615152480432)	(3.0, 0.8793032008231458)	(4.0, 0.6399229405315979)	(5.0, 0.5249115762084366)	(6.0, 0.4308762078430156)	(7.0, 0.3877952139987442)	(8.0, 0.36177673585801856)	(9.0, 0.31552121760501445)	('>10', 6.450467861747996)	('>50', 3.927319425255554)	('>100', 13.325271588474925)	('>500', 7.987717818076194)	('>1k', 22.396297628529258)	('>5k', 10.596945991096726)	('>10k+', 26.24940779961436)
43R_S42_R2_001	(1.0, 5.603894045519085)	(2.0, 1.6129726874635546)	(3.0, 0.9185493787905976)	(4.0, 0.6564510546303238)	(5.0, 0.5413916937490159)	(6.0, 0.4762002891268682)	(7.0, 0.4148125614278251)	(8.0, 0.3816497074127164)	(9.0, 0.36412487884409306)	('>10', 7.2864359700599)	('>50', 4.553461552973677)	('>100', 16.179152803809647)	('>500', 9.374591309543865)	('>1k', 25.188942087748302)	('>5k', 9.78935317345294)	('>10k+', 16.6580168054476)
44R_S43_R1_001	(1.0, 4.240276555156635)	(2.0, 1.714233861369708)	(3.0, 1.0215395354843642)	(4.0, 0.7391594739915981)	(5.0, 0.6093993904035787)	(6.0, 0.5007276656869641)	(7.0, 0.4432370933355417)	(8.0, 0.4041505488406187)	(9.0, 0.3722886156959918)	('>10', 7.604591932619531)	('>50', 4.605529592785921)	('>100', 15.482301046582084)	('>500', 8.653787873563305)	('>1k', 23.151935178098434)	('>5k', 9.30386750571291)	('>10k+', 21.15297413067275)
44R_S43_R2_001	(1.0, 5.624169450845122)	(2.0, 1.6414325687950402)	(3.0, 0.9908867094588871)	(4.0, 0.7401489593197095)	(5.0, 0.6032406999108697)	(6.0, 0.5039847542875324)	(7.0, 0.4697495016347547)	(8.0, 0.42673611661090927)	(9.0, 0.4116431856110779)	('>10', 8.814984726075012)	('>50', 5.646023419025044)	('>100', 18.47878895786247)	('>500', 10.106680225888216)	('>1k', 23.815425525815773)	('>5k', 8.902699614660106)	('>10k+', 12.823405584199579)
45R_S44_R1_001	(1.0, 6.553165847728522)	(2.0, 2.0310228296869655)	(3.0, 1.044950272073884)	(4.0, 0.715605353638942)	(5.0, 0.5889577876513361)	(6.0, 0.47759372191128086)	(7.0, 0.4337340835387166)	(8.0, 0.3873223299616399)	(9.0, 0.3465743923365338)	('>10', 6.669054218002341)	('>50', 3.7955510487034676)	('>100', 12.355091663866386)	('>500', 6.856507204728106)	('>1k', 17.587359925311898)	('>5k', 7.556933180222175)	('>10k+', 32.60057614063776)
45R_S44_R2_001	(1.0, 7.489188256175648)	(2.0, 2.058656627675923)	(3.0, 1.0166710150765157)	(4.0, 0.7272721256775424)	(5.0, 0.5821851875622978)	(6.0, 0.49980299080386253)	(7.0, 0.4711276047900528)	(8.0, 0.3850283500777616)	(9.0, 0.3631504901480696)	('>10', 7.4069485662126855)	('>50', 4.484365763993633)	('>100', 14.432283792243977)	('>500', 7.722582965475114)	('>1k', 19.25646157136048)	('>5k', 8.501863093546657)	('>10k+', 24.602411599179863)
46R_S45_R1_001	(1.0, 4.924029724281023)	(2.0, 1.5921586480462313)	(3.0, 0.8651942974200874)	(4.0, 0.6008582744274132)	(5.0, 0.4610965498340596)	(6.0, 0.38971899760147594)	(7.0, 0.347787655344954)	(8.0, 0.2991761397280476)	(9.0, 0.2931973339316117)	('>10', 5.939527163535145)	('>50', 3.602548746936993)	('>100', 11.93130443970945)	('>500', 6.984645188359925)	('>1k', 18.659496249842164)	('>5k', 8.405264510863082)	('>10k+', 34.703996080138324)
46R_S45_R2_001	(1.0, 7.3536542334926445)	(2.0, 1.6836714709979321)	(3.0, 0.9157738857564096)	(4.0, 0.6478967350627342)	(5.0, 0.49344307250251795)	(6.0, 0.42908585369813657)	(7.0, 0.3963618529917052)	(8.0, 0.3829886804364081)	(9.0, 0.34407236657888407)	('>10', 7.0051896661612325)	('>50', 4.450121395963484)	('>100', 14.797400040117244)	('>500', 8.18874287340409)	('>1k', 20.222284548620426)	('>5k', 9.39189648686468)	('>10k+', 23.297416837351427)
47R_S46_R1_001	(1.0, 4.465118323889561)	(2.0, 1.5616768328182584)	(3.0, 0.9605360777804446)	(4.0, 0.6676793795593817)	(5.0, 0.573487012462991)	(6.0, 0.4882338319606093)	(7.0, 0.425366367975141)	(8.0, 0.40314240881467206)	(9.0, 0.3754420666980489)	('>10', 7.150186440750046)	('>50', 4.127826804765176)	('>100', 12.94351658486045)	('>500', 7.145716859958419)	('>1k', 18.39940636100049)	('>5k', 8.990444238952762)	('>10k+', 31.322220407753537)
47R_S46_R2_001	(1.0, 5.837619054810305)	(2.0, 1.6485935085270382)	(3.0, 0.9643157256576154)	(4.0, 0.7341767543305084)	(5.0, 0.5919060120163515)	(6.0, 0.5355927791273802)	(7.0, 0.4814685235508826)	(8.0, 0.4367449594042707)	(9.0, 0.39546368568457585)	('>10', 8.109804796695336)	('>50', 4.714740972031532)	('>100', 14.507444773685451)	('>500', 8.01392707304159)	('>1k', 20.856424461442927)	('>5k', 9.594815941885551)	('>10k+', 22.5769609781087)
48R_S47_R1_001	(1.0, 4.64920905746106)	(2.0, 1.6253475048607733)	(3.0, 0.9072166549911727)	(4.0, 0.6442259388262138)	(5.0, 0.528935044788787)	(6.0, 0.4846298144233553)	(7.0, 0.417931327936347)	(8.0, 0.36577458463275087)	(9.0, 0.33782342233329643)	('>10', 6.706899481161664)	('>50', 3.990675156849646)	('>100', 13.225667786086282)	('>500', 7.5905815390869185)	('>1k', 21.592356848922943)	('>5k', 9.739601289761609)	('>10k+', 27.1931245478772)
48R_S47_R2_001	(1.0, 6.261526816263055)	(2.0, 1.6374661864845481)	(3.0, 0.9432581712757478)	(4.0, 0.6817603340376159)	(5.0, 0.558002385426097)	(6.0, 0.4837623408283231)	(7.0, 0.42895676751691303)	(8.0, 0.39981742354635674)	(9.0, 0.36595930364377777)	('>10', 7.3568009129669365)	('>50', 4.463546416306751)	('>100', 15.19966000669522)	('>500', 9.058323660263309)	('>1k', 24.762508941164345)	('>5k', 10.204355721814352)	('>10k+', 17.19429461176677)
49R_S48_R1_001	(1.0, 8.909776421824686)	(2.0, 3.0114273013616923)	(3.0, 1.4251204525809922)	(4.0, 0.9068040067954861)	(5.0, 0.669959698413304)	(6.0, 0.5267411489676804)	(7.0, 0.47513518126572113)	(8.0, 0.4104064883925812)	(9.0, 0.3747284264042224)	('>10', 7.0117361235644395)	('>50', 3.99380798508202)	('>100', 12.579686665419901)	('>500', 7.002114247340938)	('>1k', 18.567986514022326)	('>5k', 8.115665324149683)	('>10k+', 26.01890401441429)
49R_S48_R2_001	(1.0, 11.433835093725001)	(2.0, 2.9618462471938725)	(3.0, 1.4285227672263845)	(4.0, 0.8666226628819125)	(5.0, 0.6988358307284643)	(6.0, 0.5374706529905692)	(7.0, 0.4947531776611282)	(8.0, 0.4276570064808403)	(9.0, 0.40943873490807786)	('>10', 7.870591816683234)	('>50', 4.675303998908636)	('>100', 14.907906750316505)	('>500', 7.768751891709988)	('>1k', 19.57840240485168)	('>5k', 8.59647209214167)	('>10k+', 17.343588871592118)
4R_S3_R1_001	(1.0, 3.346691891442123)	(2.0, 1.2613294507859822)	(3.0, 0.8207596475564787)	(4.0, 0.601948915416026)	(5.0, 0.49598564303068704)	(6.0, 0.42435879278664584)	(7.0, 0.381068012215431)	(8.0, 0.3449692344804263)	(9.0, 0.3055583540458704)	('>10', 6.131763312148592)	('>50', 3.617402763852921)	('>100', 11.645720191943413)	('>500', 6.7478982937804775)	('>1k', 18.559898646103594)	('>5k', 8.672422818980136)	('>10k+', 36.642224031431184)
4R_S3_R2_001	(1.0, 4.584209342630557)	(2.0, 1.2484696005958418)	(3.0, 0.7922712368645146)	(4.0, 0.619783848284099)	(5.0, 0.5286055320653508)	(6.0, 0.4381596096379645)	(7.0, 0.3955103688901204)	(8.0, 0.34802139333511833)	(9.0, 0.3566023202995316)	('>10', 7.07886814567754)	('>50', 4.40671220529953)	('>100', 14.436322717722087)	('>500', 8.161435160106885)	('>1k', 21.080729372123)	('>5k', 8.192819919689736)	('>10k+', 27.331479226778193)
50R_S49_R1_001	(1.0, 7.705782104231604)	(2.0, 3.274906365658243)	(3.0, 1.7729853561628632)	(4.0, 1.0815872701370102)	(5.0, 0.8180334967031139)	(6.0, 0.6530443198127679)	(7.0, 0.5406597710840727)	(8.0, 0.4780365522477483)	(9.0, 0.4627578424910127)	('>10', 8.080284882631167)	('>50', 4.608285413234931)	('>100', 14.915356971913155)	('>500', 8.011308127884861)	('>1k', 19.148348418024206)	('>5k', 7.98153122295976)	('>10k+', 20.467091884823567)
50R_S49_R2_001	(1.0, 9.406035327538364)	(2.0, 3.246957568949633)	(3.0, 1.6846936966487511)	(4.0, 1.0853386999849401)	(5.0, 0.8115896139193118)	(6.0, 0.6112170827907581)	(7.0, 0.5604930827415507)	(8.0, 0.5296772298483171)	(9.0, 0.4850122786206496)	('>10', 9.506734982698848)	('>50', 5.632643306577158)	('>100', 17.764223222111927)	('>500', 8.880178717298461)	('>1k', 19.503620895643113)	('>5k', 6.9725100717697055)	('>10k+', 13.319074222858509)
51R_S50_R1_001	(1.0, 8.967874580018023)	(2.0, 2.883618924381012)	(3.0, 1.4824425228113776)	(4.0, 1.018399806316782)	(5.0, 0.7816942576049446)	(6.0, 0.6742988918109939)	(7.0, 0.5609984065223766)	(8.0, 0.4844254716709449)	(9.0, 0.46494898147710045)	('>10', 8.118724882469344)	('>50', 4.363105917859903)	('>100', 13.059213255514281)	('>500', 6.731905464638058)	('>1k', 17.190554672476626)	('>5k', 7.930556028226627)	('>10k+', 25.287237936201628)
51R_S50_R2_001	(1.0, 9.548037722984008)	(2.0, 2.89227186212228)	(3.0, 1.4721219930973755)	(4.0, 0.9929788724672366)	(5.0, 0.7808282292562312)	(6.0, 0.6370950686000594)	(7.0, 0.5612996894449456)	(8.0, 0.48564371137710327)	(9.0, 0.444985717561017)	('>10', 8.494491749626773)	('>50', 4.843787523647289)	('>100', 14.318289302333175)	('>500', 7.826561273639462)	('>1k', 19.49865807105442)	('>5k', 8.042741360060937)	('>10k+', 19.160207852727634)
52R_S51_R1_001	(1.0, 8.40914524738264)	(2.0, 2.485882707966343)	(3.0, 1.2340716886223377)	(4.0, 0.7593409382333202)	(5.0, 0.5929261476878793)	(6.0, 0.5131980408160504)	(7.0, 0.42123268876674386)	(8.0, 0.382186238075275)	(9.0, 0.35161233995155705)	('>10', 6.347782629643649)	('>50', 3.63722494075323)	('>100', 11.993828255874318)	('>500', 6.9057736515848696)	('>1k', 18.531273273123933)	('>5k', 8.410535931131422)	('>10k+', 29.023985280386423)
52R_S51_R2_001	(1.0, 9.79995562351812)	(2.0, 2.4863882819939627)	(3.0, 1.200481302930958)	(4.0, 0.7603000431900275)	(5.0, 0.5975638847475554)	(6.0, 0.5019241593328423)	(7.0, 0.38877371921397064)	(8.0, 0.3869741564745801)	(9.0, 0.3445769692812056)	('>10', 6.933638195560224)	('>50', 4.140575503189915)	('>100', 13.800489340969088)	('>500', 7.84464357213953)	('>1k', 21.044971041660258)	('>5k', 9.267586576483662)	('>10k+', 20.501157629314186)
53R_S52_R1_001	(1.0, 6.758845943354682)	(2.0, 2.034413925070207)	(3.0, 1.0954074071087716)	(4.0, 0.7319968617973962)	(5.0, 0.5980322116621896)	(6.0, 0.5011213269617797)	(7.0, 0.44516492282664477)	(8.0, 0.3937551867782527)	(9.0, 0.3439967631461612)	('>10', 6.5665000584231485)	('>50', 3.7701710058943045)	('>100', 11.832008411316297)	('>500', 6.723064127782606)	('>1k', 18.487644954032035)	('>5k', 8.380599403736255)	('>10k+', 31.33727749010933)
53R_S52_R2_001	(1.0, 8.60498885133593)	(2.0, 2.080329201925193)	(3.0, 1.077656970318429)	(4.0, 0.7730156154028786)	(5.0, 0.6429455110974183)	(6.0, 0.503238077321382)	(7.0, 0.4471862862650805)	(8.0, 0.41484544662990186)	(9.0, 0.38037377527389005)	('>10', 7.446964744431837)	('>50', 4.311828144467411)	('>100', 14.129451457668207)	('>500', 8.016904076937477)	('>1k', 20.649093593223117)	('>5k', 9.352494007721807)	('>10k+', 21.168684239980003)
54R_S53_R1_001	(1.0, 8.305763047339694)	(2.0, 2.424050245681452)	(3.0, 1.2211297391648919)	(4.0, 0.7937830021106885)	(5.0, 0.6206825105836707)	(6.0, 0.5170660373820635)	(7.0, 0.4493537421476057)	(8.0, 0.3774495654706509)	(9.0, 0.3542041555540568)	('>10', 6.8835090710646805)	('>50', 4.00976000691401)	('>100', 13.324064772495948)	('>500', 8.006524860356318)	('>1k', 22.65737589638608)	('>5k', 8.956412748796923)	('>10k+', 21.098870598551265)
54R_S53_R2_001	(1.0, 9.67228693177253)	(2.0, 2.4815373239202816)	(3.0, 1.111391557697892)	(4.0, 0.7479177995597588)	(5.0, 0.6040051695412115)	(6.0, 0.5028181664171425)	(7.0, 0.44144647502651685)	(8.0, 0.4088067716565064)	(9.0, 0.34428523020846524)	('>10', 7.458559836947995)	('>50', 4.754019847835638)	('>100', 16.5543314162487)	('>500', 9.421947190873443)	('>1k', 22.439400180936364)	('>5k', 8.617878353627455)	('>10k+', 14.439367747729978)
55R_S54_R1_001	(1.0, 11.13611419378276)	(2.0, 3.5365181344811742)	(3.0, 1.6399101828267069)	(4.0, 1.0705498969690843)	(5.0, 0.819901903202217)	(6.0, 0.6902091471037738)	(7.0, 0.6210925463411869)	(8.0, 0.5156851426505346)	(9.0, 0.48996894097758154)	('>10', 8.903971125838158)	('>50', 4.941222161893089)	('>100', 15.275134783226743)	('>500', 7.782742363020738)	('>1k', 17.77169165431692)	('>5k', 7.145833057561632)	('>10k+', 17.659454765807716)
55R_S54_R2_001	(1.0, 11.570097296217249)	(2.0, 3.3238860759982005)	(3.0, 1.4837321453265204)	(4.0, 1.0313874334636388)	(5.0, 0.785484817011422)	(6.0, 0.660640029556917)	(7.0, 0.5821651341697037)	(8.0, 0.5309014038801362)	(9.0, 0.4729769928591927)	('>10', 9.935002498091821)	('>50', 5.808539119778314)	('>100', 17.685706079175212)	('>500', 8.4411031424085)	('>1k', 19.092900835673156)	('>5k', 7.073970396622656)	('>10k+', 11.521506599767346)
56R_S55_R1_001	(1.0, 5.546556014461793)	(2.0, 1.7763333242756623)	(3.0, 0.9288297618766327)	(4.0, 0.6628450576265918)	(5.0, 0.5186502789668124)	(6.0, 0.42969480199382115)	(7.0, 0.37106930344992534)	(8.0, 0.32192662989376736)	(9.0, 0.2951952008282294)	('>10', 5.366892669782174)	('>50', 3.0311351872607437)	('>100', 9.867659353798798)	('>500', 5.877645128364775)	('>1k', 16.504469587911398)	('>5k', 8.83888378627078)	('>10k+', 39.66221391323813)
56R_S55_R2_001	(1.0, 7.337890202039314)	(2.0, 1.8521210936837724)	(3.0, 0.9438848413899547)	(4.0, 0.6410042575794933)	(5.0, 0.5160403663296779)	(6.0, 0.44511582614279005)	(7.0, 0.38622111316580765)	(8.0, 0.3460768486939049)	(9.0, 0.321725222094648)	('>10', 6.140388841220797)	('>50', 3.625022097695158)	('>100', 12.113543471877)	('>500', 7.382942452453005)	('>1k', 22.3714937441034)	('>5k', 10.60143632644071)	('>10k+', 24.975093295090552)
57R_S56_R1_001	(1.0, 7.560125661713492)	(2.0, 2.3986083277257952)	(3.0, 1.1893755364344958)	(4.0, 0.7211220872404535)	(5.0, 0.5414687972248987)	(6.0, 0.4585819800961985)	(7.0, 0.40671067586503307)	(8.0, 0.32827115346164715)	(9.0, 0.3218949799543214)	('>10', 5.755383166077334)	('>50', 3.2768330243012658)	('>100', 11.314791876098381)	('>500', 6.743390254174209)	('>1k', 19.230275952868592)	('>5k', 9.182138475795284)	('>10k+', 30.5710280509685)
57R_S56_R2_001	(1.0, 9.780739598875506)	(2.0, 2.5040899133961267)	(3.0, 1.180422799079613)	(4.0, 0.7279148300325441)	(5.0, 0.5714024802225122)	(6.0, 0.4646351986816985)	(7.0, 0.3975945479289686)	(8.0, 0.366554396868738)	(9.0, 0.3273814862727165)	('>10', 6.360271136342533)	('>50', 3.8752534491739965)	('>100', 13.506135220294166)	('>500', 8.038556245852984)	('>1k', 21.40932594775377)	('>5k', 9.289357899013378)	('>10k+', 21.200364850210736)
58R_S57_R1_001	(1.0, 11.04629980494632)	(2.0, 3.210451568713512)	(3.0, 1.5488068124800822)	(4.0, 0.9301723412064042)	(5.0, 0.6892676114882846)	(6.0, 0.5854904927956682)	(7.0, 0.5305522735701245)	(8.0, 0.42544018838657094)	(9.0, 0.37177625516718765)	('>10', 6.617504232203027)	('>50', 3.5187109498377307)	('>100', 10.988983211398796)	('>500', 6.289029651020391)	('>1k', 17.220387865711043)	('>5k', 8.65812773948305)	('>10k+', 27.368999001591753)
58R_S57_R2_001	(1.0, 11.938435466566055)	(2.0, 3.1418735996832163)	(3.0, 1.422465699879062)	(4.0, 0.8953230251107579)	(5.0, 0.6740245216256979)	(6.0, 0.5510644624771455)	(7.0, 0.4687140518119293)	(8.0, 0.4002966557899856)	(9.0, 0.3628072478058973)	('>10', 6.764515120248466)	('>50', 3.9237721996311996)	('>100', 12.693005362397292)	('>500', 6.812597590135364)	('>1k', 18.61458887435076)	('>5k', 9.618894226998515)	('>10k+', 21.717621895488573)
59R_S58_R1_001	(1.0, 6.662354755763652)	(2.0, 2.2192648042605767)	(3.0, 1.2594554527484167)	(4.0, 0.8579032513905663)	(5.0, 0.7244351788913205)	(6.0, 0.6247227793751596)	(7.0, 0.5502296781302882)	(8.0, 0.47746494393885003)	(9.0, 0.46935161476053516)	('>10', 8.654788072936539)	('>50', 4.846349818359545)	('>100', 14.448156353981537)	('>500', 7.428604104282344)	('>1k', 18.340167517606286)	('>5k', 7.971097584038766)	('>10k+', 24.465654089535565)
59R_S58_R2_001	(1.0, 8.468642272781024)	(2.0, 2.348183720952342)	(3.0, 1.2553883726008552)	(4.0, 0.9318197870814499)	(5.0, 0.7636332916976137)	(6.0, 0.657128127318305)	(7.0, 0.6094147252941456)	(8.0, 0.5322817526343844)	(9.0, 0.4804931257454689)	('>10', 9.837277702899328)	('>50', 5.541388528602911)	('>100', 15.428818625341101)	('>500', 7.364024851452392)	('>1k', 18.295664125433973)	('>5k', 8.502268679436984)	('>10k+', 18.983572310727713)
