Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
10R_S10_R1	(0.0, 5.0203210043453395e-05)	(1.0, 2.5101605021726697e-05)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 5.0203210043453395e-05)	(5.0, 0.00012550802510863347)	(6.0, 7.530481506518009e-05)	(7.0, 7.530481506518009e-05)	(8.0, 0.00022591444519554026)	(9.0, 0.00027611765523899364)	(10.0, 0.00022591444519554026)	(11.0, 0.0005271337054562606)	(12.0, 0.0007781497556735274)	(13.0, 0.002535262107194396)	(14.0, 0.004869711374214978)	(15.0, 0.005421946684692966)	(16.0, 0.006200096440366494)	(17.0, 0.009839829168516865)	(18.0, 0.018776000556251567)	(19.0, 0.02673320934813893)	(20.0, 0.034338995669722115)	(21.0, 0.04249701730178329)	(22.0, 0.05045422609367066)	(23.0, 0.06290462218444709)	(24.0, 0.08414058003282789)	(25.0, 0.11197826000192278)	(26.0, 0.13740618588893191)	(27.0, 0.16654914931915663)	(28.0, 0.20997492600674378)	(29.0, 0.2813387890835128)	(30.0, 0.3607351657672343)	(31.0, 0.40920636506418856)	(32.0, 0.4563220776899695)	(33.0, 0.5754793967281062)	(34.0, 0.6971217746633938)	(35.0, 0.8177600883978122)	(36.0, 0.902929834236531)	(37.0, 0.9234880487493251)	(38.0, 1.0776872083977922)	(39.0, 1.2911261558975342)	(40.0, 1.3723047465377982)	(41.0, 1.4854627819757424)	(42.0, 1.7906229942248737)	(43.0, 2.2316079912465683)	(44.0, 2.592041937753542)	(45.0, 3.031269822423716)	(46.0, 3.53985344176892)	(47.0, 3.681225681251285)	(48.0, 3.9053328108852607)	(49.0, 5.384921817285919)	(50.0, 6.168368011619031)	(51.0, 6.09015141037133)	(52.0, 5.7472132825645)	(53.0, 4.8675526361831105)	(54.0, 4.456137329877009)	(55.0, 4.070953200818614)	(56.0, 3.934274961475312)	(57.0, 3.5474090248804604)	(58.0, 2.8772714756154225)	(59.0, 2.5473108776048248)	(60.0, 2.3929862099312493)	(61.0, 2.310954164720246)	(62.0, 2.070079162931757)	(63.0, 1.5485431153953415)	(64.0, 1.1777422060143947)	(65.0, 1.0034115591385029)	(66.0, 0.8503670733210351)	(67.0, 0.7068862990168454)	(68.0, 0.6019615900260279)	(69.0, 0.5361200800540388)	(70.0, 0.4564224841100565)	(71.0, 0.36921950826457794)	(72.0, 0.32333377428486154)	(73.0, 0.2912790246721166)	(74.0, 0.2696916443534316)	(75.0, 0.291881463192638)	(76.0, 0.23876646696666431)	(77.0, 0.16659935252920005)	(78.0, 0.15934498867792107)	(79.0, 0.15648340570544422)	(80.0, 0.14523788665571066)	(81.0, 0.12852021771124067)	(82.0, 0.15736196188120463)	(83.0, 0.18123358825686672)	(84.0, 0.17269904254947965)	(85.0, 0.14056898812166949)	(86.0, 0.11109970382616235)	(87.0, 0.10974421715498911)	(88.0, 0.0956371151327787)	(89.0, 0.08135430187541622)	(90.0, 0.07558093272041908)	(91.0, 0.06862778812940078)	(92.0, 0.06463663293094624)	(93.0, 0.06360746712505544)	(94.0, 0.06521396984644595)	(95.0, 0.06584150997198912)	(96.0, 0.06323094304972954)	(97.0, 0.06232728526894738)	(98.0, 0.06069568094253515)	(99.0, 0.04784365917141108)	(100.0, 0.025327519466922233)
10R_S10_R2	(0.0, 0.0)	(1.0, 2.5392124226397195e-05)	(2.0, 5.078424845279439e-05)	(3.0, 2.5392124226397195e-05)	(4.0, 0.00012696062113198598)	(5.0, 0.0004062739876223551)	(6.0, 0.0005586267329807383)	(7.0, 0.0006094109814335326)	(8.0, 0.0006348031056599299)	(9.0, 0.0008125479752447102)	(10.0, 0.0010918613417350794)	(11.0, 0.0014219589566782428)	(12.0, 0.0013711747082254485)	(13.0, 0.0013965668324518459)	(14.0, 0.0026661730437717054)	(15.0, 0.0036818580128275937)	(16.0, 0.005484698832901794)	(17.0, 0.008531753740069458)	(18.0, 0.013076943976594556)	(19.0, 0.024300262884662114)	(20.0, 0.05101277757083196)	(21.0, 0.09336684078046248)	(22.0, 0.14427804985438888)	(23.0, 0.15961489288713276)	(24.0, 0.13183590898345424)	(25.0, 0.11736239817440783)	(26.0, 0.1322167908468502)	(27.0, 0.17368212970855681)	(28.0, 0.23464861997613645)	(29.0, 0.29183168373398294)	(30.0, 0.33753750734149796)	(31.0, 0.38603646461391655)	(32.0, 0.4388774751290491)	(33.0, 0.49303887610395436)	(34.0, 0.5818351345236654)	(35.0, 0.6599413086440631)	(36.0, 0.7651916635624795)	(37.0, 0.9181284277780697)	(38.0, 1.0777179285409761)	(39.0, 1.2037390410765854)	(40.0, 1.326586138083895)	(41.0, 1.530002445261563)	(42.0, 1.728061014227461)	(43.0, 1.9705558005895543)	(44.0, 2.2335674233265763)	(45.0, 2.4918307188332625)	(46.0, 2.883504235025439)	(47.0, 3.3767208559989785)	(48.0, 3.642347867531319)	(49.0, 4.223751335943136)	(50.0, 5.635451874433914)	(51.0, 7.436464461563815)	(52.0, 7.478818524773445)	(53.0, 5.57930988776935)	(54.0, 4.237945533385692)	(55.0, 3.789139737684121)	(56.0, 3.695417407164489)	(57.0, 3.53831633457577)	(58.0, 3.271038834968713)	(59.0, 3.0551549947958843)	(60.0, 2.819896963838314)	(61.0, 2.515013728251963)	(62.0, 2.188191697334005)	(63.0, 1.847937232700282)	(64.0, 1.5276155855842817)	(65.0, 1.2521110377278721)	(66.0, 1.0301076956164814)	(67.0, 0.865465162132522)	(68.0, 0.7126299664138372)	(69.0, 0.5699008361372586)	(70.0, 0.45223373247213405)	(71.0, 0.3677287430466842)	(72.0, 0.3106980320341961)	(73.0, 0.2636464258426821)	(74.0, 0.21580766380014976)	(75.0, 0.18429603763519084)	(76.0, 0.153749312190835)	(77.0, 0.12393895834904471)	(78.0, 0.09618536656959258)	(79.0, 0.07729362614515306)	(80.0, 0.06693363946078301)	(81.0, 0.057386200751657665)	(82.0, 0.052409344403283806)	(83.0, 0.048397388775513056)	(84.0, 0.04240484745808332)	(85.0, 0.038037402091143)	(86.0, 0.03755495173084145)	(87.0, 0.036539266761785566)	(88.0, 0.03341603548193871)	(89.0, 0.030445156947450234)	(90.0, 0.029124766487677582)	(91.0, 0.027677415406772942)	(92.0, 0.025112810859906826)	(93.0, 0.024452615630020498)	(94.0, 0.023868596772813364)	(95.0, 0.023868596772813364)	(96.0, 0.02473192899651087)	(97.0, 0.027753591779452136)	(98.0, 0.03328907486080672)	(99.0, 0.039103871308651686)	(100.0, 0.12089190344187704)
11R_S11_R1	(0.0, 0.0)	(1.0, 0.00010738900809068785)	(2.0, 0.00010738900809068785)	(3.0, 0.0)	(4.0, 5.369450404534393e-05)	(5.0, 5.369450404534393e-05)	(6.0, 5.369450404534393e-05)	(7.0, 5.369450404534393e-05)	(8.0, 0.0)	(9.0, 5.369450404534393e-05)	(10.0, 0.00010738900809068785)	(11.0, 0.00010738900809068785)	(12.0, 0.0001610835121360318)	(13.0, 0.00048325053640809536)	(14.0, 0.0010738900809068787)	(15.0, 0.0012886680970882543)	(16.0, 0.001664529625405662)	(17.0, 0.002631030698221853)	(18.0, 0.00504728338026233)	(19.0, 0.008161564614892277)	(20.0, 0.011007373329295507)	(21.0, 0.017665491830918152)	(22.0, 0.027062030038853345)	(23.0, 0.037693541839831445)	(24.0, 0.049398943721716417)	(25.0, 0.06389645981395929)	(26.0, 0.082743230733875)	(27.0, 0.09933483248388629)	(28.0, 0.12446386037710724)	(29.0, 0.1726815250098261)	(30.0, 0.21418737663687695)	(31.0, 0.23861837597750846)	(32.0, 0.2663247400649059)	(33.0, 0.31207245751153895)	(34.0, 0.3672704076701525)	(35.0, 0.41715260192827697)	(36.0, 0.4774515299711983)	(37.0, 0.5473080797341907)	(38.0, 0.6290311148912042)	(39.0, 0.7269161957658662)	(40.0, 0.8607765943509087)	(41.0, 1.050049721110746)	(42.0, 1.2545183925154155)	(43.0, 1.5629396237518713)	(44.0, 1.878233751506131)	(45.0, 2.20517958663823)	(46.0, 2.702122221577888)	(47.0, 3.192621516032105)	(48.0, 3.6712543250923013)	(49.0, 4.385981868439874)	(50.0, 5.112790675197649)	(51.0, 5.808939920145534)	(52.0, 6.241717622751006)	(53.0, 6.211380227965386)	(54.0, 5.6508633002360416)	(55.0, 4.904992944542168)	(56.0, 5.152900469719522)	(57.0, 4.840828012207982)	(58.0, 3.569073683894011)	(59.0, 2.9930390444955615)	(60.0, 2.7114650652817778)	(61.0, 2.4989422182703067)	(62.0, 2.2471149942976436)	(63.0, 1.8029540568345586)	(64.0, 1.4922239619241533)	(65.0, 1.330281337723396)	(66.0, 1.1741914144635812)	(67.0, 1.013054207823504)	(68.0, 0.8768312510604664)	(69.0, 0.7405545997933836)	(70.0, 0.6143725152868252)	(71.0, 0.5051578940585957)	(72.0, 0.41457526573410053)	(73.0, 0.34611477307628696)	(74.0, 0.2897355438286759)	(75.0, 0.2382962089532364)	(76.0, 0.1997972495527248)	(77.0, 0.19018593332860823)	(78.0, 0.18433323238766572)	(79.0, 0.17461452715545847)	(80.0, 0.1579155363973565)	(81.0, 0.13971309952598493)	(82.0, 0.2027504472752187)	(83.0, 0.2689020762590824)	(84.0, 0.27008335534808)	(85.0, 0.22637602905517004)	(86.0, 0.18411845437148436)	(87.0, 0.1835815093310309)	(88.0, 0.15512342218699862)	(89.0, 0.1251618889296967)	(90.0, 0.11528210018535343)	(91.0, 0.1031471422711057)	(92.0, 0.09085110084472194)	(93.0, 0.08553534494423289)	(94.0, 0.08397820432691791)	(95.0, 0.08038067255587987)	(96.0, 0.07323930351784913)	(97.0, 0.0685678816659042)	(98.0, 0.07184324641267019)	(99.0, 0.06942699373062972)	(100.0, 0.04553293943045166)
11R_S11_R2	(0.0, 0.00010892759691560616)	(1.0, 0.00010892759691560616)	(2.0, 0.00010892759691560616)	(3.0, 0.00021785519383121232)	(4.0, 0.00021785519383121232)	(5.0, 0.0002723189922890154)	(6.0, 0.000599101783035834)	(7.0, 0.0007080293799514401)	(8.0, 0.0008169569768670462)	(9.0, 0.001198203566071668)	(10.0, 0.0010348121706982587)	(11.0, 0.000599101783035834)	(12.0, 0.001252667364529471)	(13.0, 0.001797305349107502)	(14.0, 0.0016883777521918958)	(15.0, 0.0022330157367699264)	(16.0, 0.002723189922890154)	(17.0, 0.0038669296905040193)	(18.0, 0.004738350465828868)	(19.0, 0.007352612791803416)	(20.0, 0.013833804808281981)	(21.0, 0.018790010467942063)	(22.0, 0.02401853511989116)	(23.0, 0.03665413636210148)	(24.0, 0.04836385303052914)	(25.0, 0.0546816536516343)	(26.0, 0.06671815311080877)	(27.0, 0.09683663365797388)	(28.0, 0.12826224536812628)	(29.0, 0.14607190746382787)	(30.0, 0.16900116661456296)	(31.0, 0.19688663142495813)	(32.0, 0.23212470902715673)	(33.0, 0.28555369531426156)	(34.0, 0.3310309670265271)	(35.0, 0.38091980641387474)	(36.0, 0.4434442470434327)	(37.0, 0.5139748660462876)	(38.0, 0.5979035794697622)	(39.0, 0.7126043390218956)	(40.0, 0.8536111132291477)	(41.0, 1.0263158181388412)	(42.0, 1.2431906635978132)	(43.0, 1.4411665709919272)	(44.0, 1.6369639264477296)	(45.0, 1.8834126144692886)	(46.0, 2.1818197662195913)	(47.0, 2.5612690500751056)	(48.0, 3.1304157439591482)	(49.0, 4.2644609554475235)	(50.0, 5.729482670163969)	(51.0, 6.2252121637268925)	(52.0, 5.787050905133866)	(53.0, 5.499808832067413)	(54.0, 5.165782356125707)	(55.0, 4.726749676757356)	(56.0, 4.487272354938396)	(57.0, 4.3763295974798515)	(58.0, 4.564011846965441)	(59.0, 4.481444728503411)	(60.0, 3.7717814345982372)	(61.0, 2.9664252468027024)	(62.0, 2.3680859569452783)	(63.0, 2.0026338692934194)	(64.0, 1.760106574760822)	(65.0, 1.5342996663547706)	(66.0, 1.326792594230541)	(67.0, 1.1482057990874046)	(68.0, 0.978823385883637)	(69.0, 0.8512691698954623)	(70.0, 0.7398362382507971)	(71.0, 0.6293291911799146)	(72.0, 0.5220899720165003)	(73.0, 0.4301550802197287)	(74.0, 0.3530888054019374)	(75.0, 0.29127239415233086)	(76.0, 0.23942285802050234)	(77.0, 0.1978125159987408)	(78.0, 0.17913143312771435)	(79.0, 0.16344585917186705)	(80.0, 0.14563619707616543)	(81.0, 0.13338184242315973)	(82.0, 0.12123641536706967)	(83.0, 0.11083382986162926)	(84.0, 0.1041892464497773)	(85.0, 0.09645538706876926)	(86.0, 0.08910277427696585)	(87.0, 0.08692422233865373)	(88.0, 0.08398317722193235)	(89.0, 0.07521450567022606)	(90.0, 0.06671815311080877)	(91.0, 0.06306907861413598)	(92.0, 0.05876643853596952)	(93.0, 0.05506290024083892)	(94.0, 0.05065133256575687)	(95.0, 0.05043347737192566)	(96.0, 0.05255756551177998)	(97.0, 0.05233971031794876)	(98.0, 0.05239417411640657)	(99.0, 0.058494119543680514)	(100.0, 0.1434576451378533)
12R_S12_R1	(0.0, 0.00011984135401555421)	(1.0, 0.00014980169251944278)	(2.0, 0.00020972236952721988)	(3.0, 0.00017976203102333132)	(4.0, 0.00014980169251944278)	(5.0, 0.00014980169251944278)	(6.0, 8.988101551166566e-05)	(7.0, 5.9920677007777105e-05)	(8.0, 8.988101551166566e-05)	(9.0, 0.00020972236952721988)	(10.0, 0.00041944473905443976)	(11.0, 0.0005692464315738825)	(12.0, 0.0005692464315738825)	(13.0, 0.0010186515091322108)	(14.0, 0.0016478186177138706)	(15.0, 0.0024867080958227497)	(16.0, 0.003445438927947184)	(17.0, 0.004943455853141611)	(18.0, 0.008988101551166566)	(19.0, 0.014440883158874283)	(20.0, 0.02028314916713255)	(21.0, 0.029870457488376884)	(22.0, 0.04299308575308007)	(23.0, 0.05977087531525766)	(24.0, 0.08460799593498128)	(25.0, 0.10929531486218544)	(26.0, 0.1279905660886119)	(27.0, 0.15156935249117218)	(28.0, 0.18494516958450402)	(29.0, 0.2200886466495653)	(30.0, 0.2549624806680916)	(31.0, 0.2960680650954267)	(32.0, 0.33900123017149897)	(33.0, 0.3957461112978639)	(34.0, 0.4655537000119242)	(35.0, 0.5377880761447995)	(36.0, 0.6229353581728508)	(37.0, 0.7318411886344857)	(38.0, 0.8440426563315484)	(39.0, 0.9706550468489813)	(40.0, 1.157517678097734)	(41.0, 1.4183224247740842)	(42.0, 1.710795249249044)	(43.0, 2.0295732509304183)	(44.0, 2.3540137565890276)	(45.0, 2.6955915758718607)	(46.0, 3.2249008762200595)	(47.0, 4.0699022633837325)	(48.0, 4.722438435998425)	(49.0, 4.986059454494141)	(50.0, 5.184846300467441)	(51.0, 5.230475896008864)	(52.0, 5.064974986113383)	(53.0, 4.928775287274706)	(54.0, 4.878531799603684)	(55.0, 4.895309589165862)	(56.0, 4.610386769993882)	(57.0, 4.024122866149791)	(58.0, 3.6039590789712577)	(59.0, 3.202011177603089)	(60.0, 2.823462300606457)	(61.0, 2.4978233814076924)	(62.0, 2.163466003704296)	(63.0, 1.851908443602359)	(64.0, 1.607342200395117)	(65.0, 1.4061585273415051)	(66.0, 1.2064129505360803)	(67.0, 1.0081653906558499)	(68.0, 0.8330172517621174)	(69.0, 0.6792907548986651)	(70.0, 0.5304777535498507)	(71.0, 0.4029365925387971)	(72.0, 0.31419406989027926)	(73.0, 0.24600433945542888)	(74.0, 0.18653306752521012)	(75.0, 0.14491815734330893)	(76.0, 0.12068024349366309)	(77.0, 0.10375265223896606)	(78.0, 0.09027049991221621)	(79.0, 0.0840087891649035)	(80.0, 0.07867584891121134)	(81.0, 0.07286354324145695)	(82.0, 0.10186515091322107)	(83.0, 0.13068699655396188)	(84.0, 0.12739135931853413)	(85.0, 0.10171534922070163)	(86.0, 0.0761292201383808)	(87.0, 0.07448140152066694)	(88.0, 0.06675163418666369)	(89.0, 0.05653515875683769)	(90.0, 0.044311340647251174)	(91.0, 0.0332260154008124)	(92.0, 0.02978057647286522)	(93.0, 0.02714406668452303)	(94.0, 0.025646049759328597)	(95.0, 0.02570597043633638)	(96.0, 0.024867080958227497)	(97.0, 0.023458945048544736)	(98.0, 0.02339902437153696)	(99.0, 0.0206726335676831)	(100.0, 0.01141488896998154)
12R_S12_R2	(0.0, 0.0)	(1.0, 6.035052186605021e-05)	(2.0, 0.00018105156559815062)	(3.0, 0.0002715773483972259)	(4.0, 0.0002715773483972259)	(5.0, 0.00018105156559815062)	(6.0, 0.00036210313119630123)	(7.0, 0.0005733299577274769)	(8.0, 0.00042245365306235147)	(9.0, 0.00042245365306235147)	(10.0, 0.0005129794358614268)	(11.0, 0.0005733299577274769)	(12.0, 0.0008750825670577279)	(13.0, 0.0017199898731824308)	(14.0, 0.0020519177434457072)	(15.0, 0.0023838456137089833)	(16.0, 0.0031080518761015855)	(17.0, 0.005039268575815193)	(18.0, 0.009293980367371732)	(19.0, 0.014997104683713477)	(20.0, 0.023808280876156804)	(21.0, 0.03660259151175945)	(22.0, 0.050030582626955616)	(23.0, 0.06041087238791626)	(24.0, 0.07100238897540807)	(25.0, 0.08937912288362036)	(26.0, 0.11306670271604506)	(27.0, 0.1365732309828716)	(28.0, 0.15953660455290372)	(29.0, 0.1869357414800905)	(30.0, 0.22963373570032103)	(31.0, 0.274081895054667)	(32.0, 0.3143356931393225)	(33.0, 0.3639739973741488)	(34.0, 0.42682906589764)	(35.0, 0.4994609189634315)	(36.0, 0.5811151750481974)	(37.0, 0.6783096905134712)	(38.0, 0.8034464976027265)	(39.0, 0.9359762436205726)	(40.0, 1.1008236940976888)	(41.0, 1.3315135639306657)	(42.0, 1.5874299519036517)	(43.0, 1.8496529694116397)	(44.0, 2.107470398823406)	(45.0, 2.4104601938519115)	(46.0, 2.927875393070493)	(47.0, 3.8070014450932463)	(48.0, 4.478340650331188)	(49.0, 4.862532072530464)	(50.0, 5.226113791512484)	(51.0, 5.383719179365674)	(52.0, 5.359971249011383)	(53.0, 5.18377790042345)	(54.0, 5.0160638001576965)	(55.0, 4.7940644054734305)	(56.0, 4.3878752180539795)	(57.0, 3.947950088911406)	(58.0, 3.6009647634425503)	(59.0, 3.379780100803477)	(60.0, 3.151443901323276)	(61.0, 2.765894592382014)	(62.0, 2.394678532383939)	(63.0, 2.0866494687796187)	(64.0, 1.804058150141839)	(65.0, 1.5563796084035688)	(66.0, 1.3313023371041346)	(67.0, 1.1424957294461964)	(68.0, 0.9676602676002489)	(69.0, 0.8022998376872715)	(70.0, 0.6348573147699151)	(71.0, 0.4878132682432838)	(72.0, 0.37664760696601934)	(73.0, 0.2891695255211796)	(74.0, 0.2261032301711571)	(75.0, 0.16913233752960571)	(76.0, 0.12314523986767545)	(77.0, 0.09324155628304757)	(78.0, 0.07242062623926025)	(79.0, 0.06038069712698323)	(80.0, 0.04818989171004109)	(81.0, 0.04239624161090027)	(82.0, 0.039740818648794064)	(83.0, 0.036572416250826426)	(84.0, 0.034248921158983495)	(85.0, 0.03216682815460476)	(86.0, 0.030869291934484677)	(87.0, 0.028847549451971998)	(88.0, 0.026886157491325367)	(89.0, 0.02483423974787966)	(90.0, 0.023265126179362355)	(91.0, 0.022510744656036728)	(92.0, 0.020670053739122195)	(93.0, 0.018708661778475563)	(94.0, 0.01861813599567649)	(95.0, 0.020790754782854297)	(96.0, 0.02254091991696975)	(97.0, 0.02404968296362101)	(98.0, 0.025105817096276885)	(99.0, 0.029058776278503173)	(100.0, 0.0729637809360547)
13R_S13_R1	(0.0, 5.660733557479513e-05)	(1.0, 0.00019812567451178297)	(2.0, 0.00022642934229918053)	(3.0, 8.49110033621927e-05)	(4.0, 5.660733557479513e-05)	(5.0, 8.49110033621927e-05)	(6.0, 0.0001698220067243854)	(7.0, 0.00014151833893698783)	(8.0, 0.00011321467114959027)	(9.0, 0.00019812567451178297)	(10.0, 0.00028303667787397567)	(11.0, 0.0003396440134487708)	(12.0, 0.00045285868459836107)	(13.0, 0.0008774137014093245)	(14.0, 0.0017265237350312516)	(15.0, 0.0030850997888263345)	(16.0, 0.006821183936762814)	(17.0, 0.012906472511053289)	(18.0, 0.024794012981760268)	(19.0, 0.047267125204953936)	(20.0, 0.05884332532999954)	(21.0, 0.059324487682385296)	(22.0, 0.06362664518606974)	(23.0, 0.07421221693855642)	(24.0, 0.1012139160077337)	(25.0, 0.13104598185565072)	(26.0, 0.14559406709837308)	(27.0, 0.29314108727407656)	(28.0, 0.44269766786268533)	(29.0, 0.6587961714194657)	(30.0, 1.0425939066165768)	(31.0, 1.3621989232718699)	(32.0, 1.623554991620699)	(33.0, 2.1392761223748704)	(34.0, 4.2031229700963255)	(35.0, 7.748864952162555)	(36.0, 10.997333511457748)	(37.0, 9.181002238537085)	(38.0, 5.3326091368202135)	(39.0, 3.3830241959564815)	(40.0, 1.7412699459484857)	(41.0, 1.5564186916289922)	(42.0, 1.8908548302048818)	(43.0, 2.334458215436764)	(44.0, 2.369724585499861)	(45.0, 1.8370212540732516)	(46.0, 1.5128593469041873)	(47.0, 1.6061482359314496)	(48.0, 1.7401377992369897)	(49.0, 1.6672558546844412)	(50.0, 1.6992106956164128)	(51.0, 1.9035065697058484)	(52.0, 2.072847414077848)	(53.0, 2.2341217131304396)	(54.0, 2.2147903080316467)	(55.0, 2.051874396247386)	(56.0, 1.9689163459625243)	(57.0, 1.7469306795059651)	(58.0, 1.4722435836292718)	(59.0, 1.4703755415553035)	(60.0, 1.508076027048117)	(61.0, 1.4512988694665976)	(62.0, 1.479885573931869)	(63.0, 1.5158595356896514)	(64.0, 1.226001673878913)	(65.0, 0.7829360583349914)	(66.0, 0.5490062440721506)	(67.0, 0.43383861984522987)	(68.0, 0.3704950113370341)	(69.0, 0.3278979913170008)	(70.0, 0.29121643786453355)	(71.0, 0.26042204731184504)	(72.0, 0.23811875709537572)	(73.0, 0.2252688919198972)	(74.0, 0.204748732774034)	(75.0, 0.17508648893284134)	(76.0, 0.15858545061278856)	(77.0, 0.16450091718035464)	(78.0, 0.1813699031816436)	(79.0, 0.1895213595044141)	(80.0, 0.20667338218357703)	(81.0, 0.20313542371015234)	(82.0, 0.19300271064226399)	(83.0, 0.1883609091251308)	(84.0, 0.16769923164033057)	(85.0, 0.14146173160141304)	(86.0, 0.11893201204264457)	(87.0, 0.11703566630088894)	(88.0, 0.10500660749124496)	(89.0, 0.08683565277173573)	(90.0, 0.07237247853237556)	(91.0, 0.05909805834008612)	(92.0, 0.05304107343358304)	(93.0, 0.051088120356252605)	(94.0, 0.0488804342688356)	(95.0, 0.04837096824866244)	(96.0, 0.046078371157883234)	(97.0, 0.04146487330853744)	(98.0, 0.03832316618413631)	(99.0, 0.03082269422047595)	(100.0, 0.015255676937407286)
13R_S13_R2	(0.0, 0.0)	(1.0, 5.721530807010477e-05)	(2.0, 0.00014303827017526195)	(3.0, 0.0002860765403505239)	(4.0, 0.0004005071564907334)	(5.0, 0.0007437990049113621)	(6.0, 0.0008582296210515716)	(7.0, 0.0008582296210515716)	(8.0, 0.0010870908533319908)	(9.0, 0.0010870908533319908)	(10.0, 0.0013731673936825145)	(11.0, 0.0014589903557876715)	(12.0, 0.0015734209719278813)	(13.0, 0.0019453204743835623)	(14.0, 0.0029465883656103957)	(15.0, 0.004176717489117649)	(16.0, 0.005978999693325949)	(17.0, 0.012644583083493154)	(18.0, 0.026376257020318303)	(19.0, 0.03687526605118253)	(20.0, 0.04657326076906528)	(21.0, 0.0832196655879674)	(22.0, 0.15462437005945817)	(23.0, 0.2110672714706165)	(24.0, 0.17642340243416807)	(25.0, 0.12676051502931712)	(26.0, 0.1798849285724094)	(27.0, 0.3089626635785658)	(28.0, 0.39335524298197033)	(29.0, 0.4285998727531548)	(30.0, 0.5158818252140998)	(31.0, 0.6146640545971356)	(32.0, 0.7135607145963117)	(33.0, 0.8336270385814266)	(34.0, 0.8886967725989023)	(35.0, 0.8778258640655824)	(36.0, 1.2097032585262253)	(37.0, 2.5493710893336936)	(38.0, 5.001933877412769)	(39.0, 8.17712600641727)	(40.0, 8.86276565067537)	(41.0, 7.479213678578131)	(42.0, 6.597783250104132)	(43.0, 4.643909087164088)	(44.0, 2.9626944748321304)	(45.0, 2.3243718903480066)	(46.0, 2.0983428158170576)	(47.0, 2.2013589779972813)	(48.0, 2.563503270427009)	(49.0, 3.189724817254306)	(50.0, 3.0997537453140662)	(51.0, 2.5583538927007)	(52.0, 2.1016613036851237)	(53.0, 1.901979878520458)	(54.0, 1.8997770891597587)	(55.0, 1.8939125200825733)	(56.0, 1.889993271479771)	(57.0, 1.8567511774910401)	(58.0, 1.7776224064300854)	(59.0, 1.6957473005817651)	(60.0, 1.6061767357980163)	(61.0, 1.52364365390689)	(62.0, 1.4712630393687092)	(63.0, 1.2689211023787836)	(64.0, 1.0475550754555483)	(65.0, 0.8714463572157658)	(66.0, 0.6698768268847867)	(67.0, 0.5074711749277943)	(68.0, 0.4093183139335295)	(69.0, 0.3471824893693958)	(70.0, 0.286162363312629)	(71.0, 0.2438230353407515)	(72.0, 0.20983714234710926)	(73.0, 0.20039661651554194)	(74.0, 0.25057444169302384)	(75.0, 0.293800606939988)	(76.0, 0.23446833247128934)	(77.0, 0.15691298238226234)	(78.0, 0.13448458161878127)	(79.0, 0.11297162578442187)	(80.0, 0.08662397641813863)	(81.0, 0.07186242693605159)	(82.0, 0.06256493937465957)	(83.0, 0.05712948510799962)	(84.0, 0.05444036562870469)	(85.0, 0.05006339456134168)	(86.0, 0.04643022249889002)	(87.0, 0.04520009337538277)	(88.0, 0.04116641415644038)	(89.0, 0.03687526605118253)	(90.0, 0.03432918484206286)	(91.0, 0.030181075006980265)	(92.0, 0.029437276002068906)	(93.0, 0.029666137234349327)	(94.0, 0.029265630077858592)	(95.0, 0.028722084651192595)	(96.0, 0.028121323916456494)	(97.0, 0.029237022423823537)	(98.0, 0.0323838643676793)	(99.0, 0.040794514653984704)	(100.0, 0.09726602371917811)
