Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
24R_S23_R1	(1, 0.0)	(2, 0.08053420480200787)	(3, 0.0)	(4, 0.002223503297563854)	(5, 0.0)	(6, 0.00028923620130911923)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00011930993304001167)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.680131407062683e-05)	(35, 0.0)	(40, 0.0)	(45, 1.0867173651711576e-05)	(50, 0.0018664384610413952)	(55, 7.251441786041714e-06)	(60, 0.00014869889015137872)	(65, 0.0)	(70, 3.6287407736090684e-06)	(75, 0.00011252152200966342)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 8.358278251371149e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 3.643108421056044e-06)	(120, 9.84390124744104e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.860216818863983e-05)	(145, 3.6519321551348083e-06)	(150, 0.0)
24R_S23_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00023500441356365937)	(10, 2.892362013091192e-05)	(15, 1.084635754909197e-05)	(20, 7.23090503272798e-06)	(25, 0.0)	(30, 5.062085575641389e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 4.340846917320432e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 7.240267966661607e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 3.622400271245332e-06)	(105, 0.0007935038484936652)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 7.256825588728118e-06)	(150, 0.0)
25R_S24_R1	(1, 0.0)	(2, 0.07767120064774169)	(3, 0.0)	(4, 0.0037029293332062896)	(5, 0.0)	(6, 0.0009483111706991717)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00025288297885311245)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00020777240430161145)	(35, 0.0)	(40, 0.0)	(45, 4.523770059301197e-05)	(50, 0.0027425031233309087)	(55, 5.432708436045477e-05)	(60, 0.0001902134285245869)	(65, 0.0)	(70, 2.719722283718165e-05)	(75, 0.0002086156636440676)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0001638700273981582)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 9.19079633654858e-06)	(120, 0.00013833827692851398)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.000176754528241699)	(145, 0.0)	(150, 0.0)
25R_S24_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 4.5157674795198656e-05)	(9, 0.0007225227967231785)	(10, 2.7094604877119192e-05)	(15, 9.031534959039732e-06)	(20, 1.8063069918079464e-05)	(25, 0.0)	(30, 9.935879254859638e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 9.942223030454656e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 4.525672829516728e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 9.072842586906944e-06)	(105, 0.0007990362170429341)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 5.471257659760724e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 5.654238775487895e-05)	(150, 0.0)
26R_S25_R1	(1, 0.0)	(2, 0.08032328612830436)	(3, 0.0)	(4, 0.002302500213264364)	(5, 0.0)	(6, 0.0008304099129805903)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00020382788773159945)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 9.816362290217731e-05)	(35, 0.0)	(40, 0.0)	(45, 3.0264937751832655e-05)	(50, 0.0022408989032843933)	(55, 3.0299768487043934e-05)	(60, 0.00016672743376392713)	(65, 0.0)	(70, 1.5172740896469257e-05)	(75, 0.00015941927656898744)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.00011434931428527867)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 3.072683246763043e-05)	(120, 0.0001154993684494533)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00011677391052860826)	(145, 0.0)	(150, 0.0)
26R_S25_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0006794262924386648)	(10, 6.03934482167702e-05)	(15, 2.2647543081288828e-05)	(20, 0.0)	(25, 0.0)	(30, 0.00010569804574883215)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 9.066442745678499e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 3.028227318123153e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007775329565347644)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.542303535206471e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 7.876178286116826e-06)	(150, 0.0)
27R_S26_R1	(1, 0.0)	(2, 0.07589215038263084)	(3, 0.0)	(4, 0.0030372046176140406)	(5, 0.0)	(6, 0.0007593011544035101)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 7.593011544035102e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 3.037999064448188e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0020418680471726374)	(55, 0.0)	(60, 0.00012202893855263308)	(65, 0.0)	(70, 0.0)	(75, 6.109278030723101e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 5.3580874934353854e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 6.937971146057244e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 6.190096310160967e-05)	(145, 0.0)	(150, 0.0)
27R_S26_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00026575540404122854)	(10, 1.5186023088070203e-05)	(15, 7.593011544035101e-06)	(20, 0.0)	(25, 0.0)	(30, 3.79679752278705e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 6.8376587856318e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 2.281823277198706e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007560584336943626)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 2.3065023299133287e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 7.70684992528209e-06)	(150, 0.0)
28R_S27_R1	(1, 0.0)	(2, 0.08360966082859307)	(3, 0.0)	(4, 0.0019844657518653976)	(5, 0.0)	(6, 0.0009922328759326988)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001610038251513436)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00010113950509068843)	(35, 0.0)	(40, 0.0)	(45, 1.877272626241328e-05)	(50, 0.0021152200565240902)	(55, 7.518348435377182e-06)	(60, 0.0001579434321085234)	(65, 0.0)	(70, 3.762879725833573e-06)	(75, 0.00015432738310933465)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.00010931677056094844)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.00011365569371457494)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00011394771281302148)	(145, 7.596514187534766e-06)	(150, 0.0)
28R_S27_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0003744275003519619)	(10, 2.620992502463733e-05)	(15, 1.1232825010558856e-05)	(20, 0.0)	(25, 0.0)	(30, 7.489320042386555e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 4.495982727033827e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 1.4999923312892063e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 3.7530630154667853e-06)	(105, 0.0007996435616980194)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.5042654198111457e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 7.525351970118332e-06)	(150, 0.0)
29R_S28_R1	(1, 0.0)	(2, 0.07704685942709158)	(3, 0.0)	(4, 0.0023103312101568608)	(5, 0.0)	(6, 0.0006447435935321472)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001719316249419059)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.528112121551049e-05)	(35, 0.0)	(40, 0.0)	(45, 1.0797672669632788e-05)	(50, 0.0020334280427681834)	(55, 0.0)	(60, 0.00013012452049114198)	(65, 0.0)	(70, 0.0)	(75, 0.0001304349385635135)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 5.454648200282463e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.0996628873452554e-05)	(120, 0.00012126869990913667)	(125, 0.0)	(130, 0.0)	(135, 1.1077724081587438e-05)	(140, 0.00011077724081587438)	(145, 1.1077724081587438e-05)	(150, 0.0)
29R_S28_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.000268643163971728)	(10, 1.0745726558869119e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 5.3740286308898956e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 1.0761345848348101e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0010277712445184632)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.0865573300244041e-05)	(150, 0.0)
2R_S8_R1	(1, 0.0)	(2, 0.07704767084716543)	(3, 0.0)	(4, 0.0020938221776648)	(5, 0.0)	(6, 0.0006231613624002381)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014955872697605715)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.48354508674709e-05)	(35, 0.0)	(40, 0.0)	(45, 1.4999578511843818e-05)	(50, 0.0019417028734199891)	(55, 0.0)	(60, 0.0001453457266126071)	(65, 0.0)	(70, 5.019908958931121e-06)	(75, 0.0001356138152505872)	(80, 5.0258441470652465e-06)	(85, 0.0)	(90, 0.0)	(95, 6.041618595940928e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 5.060036830996085e-06)	(120, 9.124150028398916e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.160675966279552e-05)	(145, 5.089264425710862e-06)	(150, 0.0)
2R_S8_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00024926454496009524)	(10, 9.97058179840381e-06)	(15, 9.97058179840381e-06)	(20, 0.0)	(25, 0.0)	(30, 2.991367064221011e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 2.4939082550009217e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 4.994930644888503e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007365742802090909)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 5.037318723900078e-06)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 5.047082975305885e-06)	(150, 0.0)
30R_S29_R1	(1, 0.0)	(2, 0.07709925298058606)	(3, 0.0)	(4, 0.002482929857231533)	(5, 0.0)	(6, 0.0007705644384511655)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00017123654187803676)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001456725526089997)	(35, 0.0)	(40, 0.0)	(45, 1.7202625946445473e-05)	(50, 0.0024373371807088293)	(55, 0.0)	(60, 0.00019847187015038299)	(65, 0.0)	(70, 8.642744299483535e-06)	(75, 0.00013837801934351738)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 8.684035954340381e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 8.760201144730525e-06)	(120, 0.0001317511484308438)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 8.832307166445713e-05)	(145, 0.0)	(150, 0.0)
30R_S29_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00038528221922558276)	(10, 3.424730837560736e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00011132852525414803)	(35, 8.565709614220996e-06)	(40, 0.0)	(45, 0.0)	(50, 8.573308820528753e-05)	(55, 8.57673683638142e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 8.589915542232407e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.7213209003472247e-05)	(105, 0.0007750789051855449)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 4.319545086245333e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.729214517274637e-05)	(150, 0.0)
31R_S30_R1	(1, 0.0)	(2, 0.08043314826315764)	(3, 0.0)	(4, 0.002825083001405537)	(5, 0.0)	(6, 0.000793824975601556)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001073998496402105)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.473221578777844e-05)	(35, 0.0)	(40, 0.0)	(45, 4.677231503642464e-06)	(50, 0.0018437189852189423)	(55, 0.0)	(60, 0.0001404959018282076)	(65, 0.0)	(70, 0.0)	(75, 9.376340670210517e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 6.109721384485425e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 8.524267049185257e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 7.155663395113264e-05)	(145, 0.0)	(150, 0.0)
31R_S30_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0005136514548010067)	(10, 4.2026028120082374e-05)	(15, 1.867823472003661e-05)	(20, 0.0)	(25, 0.0)	(30, 6.537918549956913e-05)	(35, 4.6704449943945324e-06)	(40, 0.0)	(45, 0.0)	(50, 6.074948603598294e-05)	(55, 4.674438450360081e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 9.360857499479069e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 9.391251560826009e-06)	(105, 0.0007521046944776807)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.8898591058065495e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.9171796600083176e-05)	(150, 0.0)
32R_S31_R1	(1, 0.0)	(2, 0.08377288788665938)	(3, 0.0)	(4, 0.0027900751024646253)	(5, 0.0)	(6, 0.0008123003462871695)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001342061441691845)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.772559093176944e-05)	(35, 0.0)	(40, 0.0)	(45, 7.081463384408388e-06)	(50, 0.0023248295839667847)	(55, 2.837370639839138e-05)	(60, 0.00019163378018072344)	(65, 0.0)	(70, 0.0)	(75, 8.528750702911204e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 6.412074534809336e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.8654931087398042e-05)	(120, 8.611961382816898e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 5.762197978894654e-05)	(145, 0.0)	(150, 0.0)
32R_S31_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0005650785017649874)	(10, 4.2380887632374053e-05)	(15, 1.4126962544124683e-05)	(20, 7.063481272062342e-06)	(25, 0.0)	(30, 7.064302602510272e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 6.362618344701211e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 1.4158971265783713e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007870830454157553)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
3R_S2_R1	(1, 0.0)	(2, 0.07840377050859991)	(3, 0.0)	(4, 0.002880744598232648)	(5, 0.0)	(6, 0.0009651979323975369)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001277031110556741)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.020847311021336e-05)	(35, 0.0)	(40, 0.0)	(45, 8.925297225785564e-06)	(50, 0.001979518266815963)	(55, 8.935022461604049e-06)	(60, 0.00015494533051984397)	(65, 0.0)	(70, 5.966341837140465e-06)	(75, 0.0001223870002319383)	(80, 2.98687111839297e-06)	(85, 0.0)	(90, 0.0)	(95, 7.780346223012971e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 9.026016680740734e-06)	(120, 8.13720754424019e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.981097917746377e-05)	(145, 6.049150253179622e-06)	(150, 0.0)
3R_S2_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 4.4547596879886315e-05)	(9, 0.00037122997399905263)	(10, 2.969839791992421e-05)	(15, 1.1879359167969684e-05)	(20, 0.0)	(25, 0.0)	(30, 8.019056128581466e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 5.0519921312547976e-05)	(55, 2.9725268368640412e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 2.3818466367655595e-05)	(80, 5.95730494860216e-06)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 5.968032650867912e-06)	(105, 0.0007410020169895628)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 4.513890142747262e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.8104651220683476e-05)	(150, 0.0)
4R_S3_R1	(1, 0.0)	(2, 0.0781460759820308)	(3, 0.0)	(4, 0.0028834387010255266)	(5, 0.0)	(6, 0.0007819494782442106)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00025413358042936844)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001761107180689499)	(35, 0.0)	(40, 0.0)	(45, 4.9210229940704625e-05)	(50, 0.002702746424384849)	(55, 2.9656131227194437e-05)	(60, 0.00019806837775957528)	(65, 0.0)	(70, 2.9826769107699395e-05)	(75, 0.00020914611913938963)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.00015046704972233814)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 3.0521446708434926e-05)	(120, 0.00015333799957903608)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00011350428592183641)	(145, 0.0)	(150, 0.0)
4R_S3_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0007330776358539475)	(10, 0.00010751805325857895)	(15, 2.9323105434157902e-05)	(20, 0.0)	(25, 0.0)	(30, 0.00011732347607559231)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 9.801017776890023e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 2.957691990688397e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.9793143833114505e-05)	(105, 0.0007628897152756875)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 9.968492585485058e-06)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 9.987211375833247e-06)	(150, 0.0)
5R_S4_R1	(1, 0.0)	(2, 0.07131633890327811)	(3, 0.0)	(4, 0.003372100531643935)	(5, 0.0)	(6, 0.0012914427567998047)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00017219236757330732)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00010073081646355977)	(35, 0.0)	(40, 0.0)	(45, 1.4628208715867085e-05)	(50, 0.002386784287003444)	(55, 2.9664598698050428e-05)	(60, 0.00014910304824780808)	(65, 0.0)	(70, 1.5057238586763723e-05)	(75, 0.0001511691116758789)	(80, 1.5172667228965716e-05)	(85, 0.0)	(90, 0.0)	(95, 0.00010743283260936394)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.570508365705437e-05)	(120, 0.00012650733489527724)	(125, 0.0)	(130, 0.0)	(135, 1.602594664866205e-05)	(140, 0.00011234386209309453)	(145, 1.6218585006307407e-05)	(150, 0.0)
5R_S4_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0005022277387554797)	(10, 8.609618378665366e-05)	(15, 2.869872792888455e-05)	(20, 0.0)	(25, 0.0)	(30, 0.00015796127708533298)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.00011561488911665021)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 5.861713674923721e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0006519034246561136)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.4961405558222011e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.5503082788012398e-05)	(150, 0.0)
6R_S5_R1	(1, 0.0)	(2, 0.0839002793806314)	(3, 0.0)	(4, 0.0023955466787242514)	(5, 0.0)	(6, 0.0008047539623839284)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015720775079127903)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.611822189685344e-05)	(35, 0.0)	(40, 0.0)	(45, 1.5011721903047995e-05)	(50, 0.0019086220875666796)	(55, 7.523119675229933e-06)	(60, 0.00015061735795766478)	(65, 0.0)	(70, 3.774708914265754e-06)	(75, 0.00013603678737034467)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 8.730070435346976e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.00010336452287625337)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00010765036131498146)	(145, 0.0)	(150, 0.0)
6R_S5_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00046788021068833033)	(10, 3.368737516955979e-05)	(15, 1.4972166742026573e-05)	(20, 0.0)	(25, 0.0)	(30, 6.738217552787197e-05)	(35, 0.0)	(40, 3.7448275973122474e-06)	(45, 0.0)	(50, 6.745668184854244e-05)	(55, 7.4991084497441815e-06)	(60, 3.751856418555901e-06)	(65, 0.0)	(70, 0.0)	(75, 3.384748159317538e-05)	(80, 3.763690801660119e-06)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.1316373785710657e-05)	(105, 0.0009549580990430451)	(110, 3.7775511918627316e-06)	(115, 0.0)	(120, 0.0)	(125, 2.271862588057394e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.151736880641975e-05)	(150, 0.0)
7R_S6_R1	(1, 0.0)	(2, 0.0766769800351965)	(3, 0.0)	(4, 0.0022288020034453566)	(5, 0.0)	(6, 0.0009905786681979362)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00013620456687721624)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.670467964974282e-05)	(35, 0.0)	(40, 0.0)	(45, 2.4836229900039145e-05)	(50, 0.0020577543894201335)	(55, 1.2450666568223397e-05)	(60, 0.00018074899766889888)	(65, 0.0)	(70, 1.2503311033052941e-05)	(75, 0.0001064283139883178)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 5.669671340491735e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 9.566263690997438e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 8.97434171600952e-05)	(145, 0.0)	(150, 0.0)
7R_S6_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 3.0955583381185506e-05)	(9, 0.0005262449174801536)	(10, 1.8573350028711304e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 5.572645000222905e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 4.3393812736604765e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 6.225160442616379e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.000887045278414153)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 6.2622003317964214e-06)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 6.265746604435271e-06)	(150, 0.0)
8R_S7_R1	(1, 0.0)	(2, 0.08746502931508984)	(3, 0.0)	(4, 0.0013137270758274509)	(5, 0.0)	(6, 0.0003503272202206536)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 5.8387870036775604e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 1.7520685212973857e-05)	(35, 0.0)	(40, 0.0)	(45, 1.7555999982444e-05)	(50, 0.0015116525561517404)	(55, 0.0)	(60, 0.00013510703414213495)	(65, 0.0)	(70, 0.0)	(75, 7.668150748765428e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 5.336050212943977e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 5.969168884561109e-06)	(120, 7.177354585001768e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 5.4033041204696674e-05)	(145, 0.0)	(150, 0.0)
8R_S7_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.000291939350183878)	(10, 2.9193935018387802e-05)	(15, 1.167757400735512e-05)	(20, 0.0)	(25, 0.0)	(30, 5.255494093525372e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 7.015539712777958e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 5.86910361239219e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0008956460406847215)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.1815518868763318e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.1822784266877128e-05)	(150, 0.0)
