Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
1R_S1_R1	(1, 20.210624899199026)	(2, 35.61920627285711)	(3, 35.40522119893924)	(4, 35.628312849816716)	(5, 35.67452670120045)	(6, 35.69351468927984)	(7, 35.71731381722163)	(8, 35.67274719954625)	(9, 35.694657598110815)	(10, 35.76716808070108)	(15, 35.746613243690746)	(20, 35.723547306839734)	(25, 35.48719132443625)	(30, 35.34956052583126)	(35, 35.29191058170891)	(40, 35.269026374254494)	(45, 35.20753095742001)	(50, 35.17079537717584)	(55, 35.113116686014735)	(60, 35.08286423494678)	(65, 35.08890308342686)	(70, 35.09713205694878)	(75, 35.05516270974049)	(80, 34.96121330524274)	(85, 34.99408177821138)	(90, 34.93763638224898)	(95, 34.89888421811713)	(100, 34.82628099037852)	(105, 34.77636444964978)	(110, 34.743449289017875)	(115, 34.723940269038714)	(120, 34.7128737043689)	(125, 34.71382136042568)	(130, 34.774282854722195)	(135, 34.79942532877293)	(140, 34.766045060876344)	(145, 34.75527616555705)	(150, 34.6780707800315)
1R_S1_R2	(1, 19.08046726709677)	(2, 34.87695952117297)	(3, 34.75279775150181)	(4, 34.595411980517646)	(5, 34.57673119540925)	(6, 34.60703733739221)	(7, 34.51744727984569)	(8, 34.38412858606135)	(9, 34.41423533056035)	(10, 34.46372009713303)	(15, 34.36691566225991)	(20, 34.288812378914386)	(25, 34.120739681227086)	(30, 34.12009849755822)	(35, 34.00727600887389)	(40, 33.88813876156028)	(45, 33.79652801930056)	(50, 33.76960830037601)	(55, 33.715563014821115)	(60, 33.702085138238665)	(65, 33.644413246946236)	(70, 33.5200835618601)	(75, 33.52974037208547)	(80, 33.476564076649325)	(85, 33.45129263205811)	(90, 33.38768229216731)	(95, 33.35938666491511)	(100, 33.27013779283909)	(105, 33.25275343358624)	(110, 33.246613775077435)	(115, 33.193344305200355)	(120, 33.2224106288654)	(125, 33.17759452447969)	(130, 33.28610597850262)	(135, 33.30935592525584)	(140, 33.37395930195724)	(145, 33.491601689489336)	(150, 33.41158018987048)
20R_S20_R1	(1, 19.89645707046981)	(2, 35.718395338514924)	(3, 35.44591569282407)	(4, 35.71993669348176)	(5, 35.7776188455146)	(6, 35.80315001765714)	(7, 35.824073324110586)	(8, 35.68643915414198)	(9, 35.75574586029152)	(10, 35.83883534149557)	(15, 35.83746990996478)	(20, 35.80840755272033)	(25, 35.551881439004845)	(30, 35.41748282837211)	(35, 35.3689782285416)	(40, 35.37212208770514)	(45, 35.32050067413196)	(50, 35.27189920096807)	(55, 35.19609918081875)	(60, 35.16317343160138)	(65, 35.17963504038694)	(70, 35.217259105163485)	(75, 35.17057484578346)	(80, 35.10629120105825)	(85, 35.12246402697862)	(90, 35.079085819248235)	(95, 35.055925091689474)	(100, 34.98329276166392)	(105, 34.93974014436935)	(110, 34.93381786293376)	(115, 34.86207541729255)	(120, 34.85961827683308)	(125, 34.87829477330882)	(130, 34.874255136021944)	(135, 34.90965573314362)	(140, 34.90910883484421)	(145, 34.93751805639092)	(150, 34.87248181530497)
20R_S20_R2	(1, 19.46969775511328)	(2, 35.134673764081164)	(3, 34.98908092154074)	(4, 34.9523176211782)	(5, 34.90650139151226)	(6, 34.96329582675915)	(7, 34.85808518841303)	(8, 34.740345269992254)	(9, 34.79981581496613)	(10, 34.84365063808694)	(15, 34.72614026249202)	(20, 34.695302390679615)	(25, 34.54741328747796)	(30, 34.48125098375141)	(35, 34.46948347501821)	(40, 34.38700361627059)	(45, 34.35908310593277)	(50, 34.35386350560808)	(55, 34.25095539550871)	(60, 34.230937974093116)	(65, 34.155883251422296)	(70, 34.06454860215761)	(75, 34.10042133627358)	(80, 34.0651885628137)	(85, 34.07717584939955)	(90, 34.01236168534115)	(95, 33.95627804330634)	(100, 33.91206506821102)	(105, 33.86564240355161)	(110, 33.871504198681876)	(115, 33.8414212483417)	(120, 33.81024020463531)	(125, 33.71206807479257)	(130, 33.76065313713171)	(135, 33.76818978402648)	(140, 33.81059609477581)	(145, 33.91354577842409)	(150, 33.87211108869755)
21R_S21_R1	(1, 19.78047502816071)	(2, 35.57077858532815)	(3, 35.25449968746033)	(4, 35.56709559857373)	(5, 35.68181372635666)	(6, 35.74381830277301)	(7, 35.752176127754005)	(8, 35.65238759418371)	(9, 35.72666116039793)	(10, 35.78823613537065)	(15, 35.792191168223475)	(20, 35.78377123703041)	(25, 35.56534102675093)	(30, 35.48018822274798)	(35, 35.43252310394462)	(40, 35.42522152897725)	(45, 35.356431178371324)	(50, 35.312785987906665)	(55, 35.224376649458044)	(60, 35.20835283949618)	(65, 35.243912944014234)	(70, 35.237417849745114)	(75, 35.17566506730351)	(80, 35.087788154263535)	(85, 35.1249576891463)	(90, 35.07683622128885)	(95, 35.05029599074576)	(100, 34.971577910511975)	(105, 34.949008996267445)	(110, 34.92556770196435)	(115, 34.901313459547694)	(120, 34.846831196464876)	(125, 34.83441306842713)	(130, 34.82632453032012)	(135, 34.82353408781876)	(140, 34.76258516878709)	(145, 34.7444770264234)	(150, 34.65146210776008)
21R_S21_R2	(1, 19.46165001663129)	(2, 35.053691744292735)	(3, 34.808642967214666)	(4, 34.66887908330267)	(5, 34.683412579681544)	(6, 34.77514016078519)	(7, 34.634721470109476)	(8, 34.58737572731757)	(9, 34.68147346787269)	(10, 34.73666339397192)	(15, 34.68188226011978)	(20, 34.66372145564749)	(25, 34.52061503793242)	(30, 34.500387647560615)	(35, 34.44437928558809)	(40, 34.3808377601013)	(45, 34.31554376997516)	(50, 34.31101284982721)	(55, 34.25970083025767)	(60, 34.24642653105482)	(65, 34.18854469845022)	(70, 34.06296849164072)	(75, 34.08749433833545)	(80, 34.07283040197191)	(85, 34.0732990377182)	(90, 34.01219481339307)	(95, 33.97394575472022)	(100, 33.89741603980716)	(105, 33.849846766644745)	(110, 33.828033612130945)	(115, 33.73781703407951)	(120, 33.7042123452404)	(125, 33.59963913871281)	(130, 33.67413670398018)	(135, 33.60514983251228)	(140, 33.597949357930034)	(145, 33.65271181186989)	(150, 33.49288935937061)
22R_S22_R1	(1, 20.387686066994647)	(2, 35.35687967893261)	(3, 35.03733822059447)	(4, 35.30323142738838)	(5, 35.409192489044266)	(6, 35.4595683075285)	(7, 35.472770329138186)	(8, 35.37403789565711)	(9, 35.43443955072221)	(10, 35.50341931156591)	(15, 35.47742552557942)	(20, 35.425411084364406)	(25, 35.0347368392312)	(30, 34.845172143104676)	(35, 34.70110498277868)	(40, 34.678683900457486)	(45, 34.5894177967826)	(50, 34.509427675992946)	(55, 34.42057329469329)	(60, 34.356255059088504)	(65, 34.412267525590686)	(70, 34.43226514599713)	(75, 34.355765350993764)	(80, 34.253464055186065)	(85, 34.301672103690365)	(90, 34.255039233488894)	(95, 34.20557171242739)	(100, 34.14210428738364)	(105, 34.10989904762145)	(110, 34.0838045527879)	(115, 34.07216748583038)	(120, 34.04562400701681)	(125, 34.06663989427026)	(130, 34.151945506102564)	(135, 34.31082654898189)	(140, 34.389732603807815)	(145, 34.386654314911844)	(150, 34.43875534626193)
22R_S22_R2	(1, 19.13189589572328)	(2, 34.170604648178355)	(3, 33.95176870796041)	(4, 33.73328968752475)	(5, 33.71707389943885)	(6, 33.744721146394255)	(7, 33.54858570536272)	(8, 33.50421235523945)	(9, 33.57094933644001)	(10, 33.56537316665045)	(15, 33.420185217305)	(20, 33.32193562811365)	(25, 33.093115454837644)	(30, 33.01811741521853)	(35, 32.83664382848934)	(40, 32.69103678013634)	(45, 32.62447841236567)	(50, 32.605490288554954)	(55, 32.49020897460083)	(60, 32.435649757319844)	(65, 32.38801105179142)	(70, 32.25989270687468)	(75, 32.32304082300649)	(80, 32.278407991990434)	(85, 32.24272299442025)	(90, 32.21036287665545)	(95, 32.23944260351438)	(100, 32.16427033296903)	(105, 32.15921938202875)	(110, 32.17328303176672)	(115, 32.18033781938898)	(120, 32.21538996409514)	(125, 32.173371165424584)	(130, 32.29976910075523)	(135, 32.350926856590036)	(140, 32.53658820234731)	(145, 32.752442170116346)	(150, 32.73931311896942)
23R_S94_R1	(1, 19.624138732361324)	(2, 35.90104041143067)	(3, 35.75634855648656)	(4, 35.98820847341177)	(5, 36.0884967315271)	(6, 36.09638032682389)	(7, 36.1411090406794)	(8, 36.0536488659758)	(9, 36.10844561672668)	(10, 36.1758977201538)	(15, 36.164313431040036)	(20, 36.15832462762709)	(25, 36.05396205817663)	(30, 36.00605692490775)	(35, 35.97185106496715)	(40, 35.93649905436552)	(45, 35.90521642012996)	(50, 35.85903306960777)	(55, 35.83155063356846)	(60, 35.82382232940986)	(65, 35.83657303036202)	(70, 35.84035115294906)	(75, 35.80115836101252)	(80, 35.714289994309844)	(85, 35.74076089795917)	(90, 35.69636768227444)	(95, 35.66024533928986)	(100, 35.62014901600795)	(105, 35.613939745149935)	(110, 35.58627581830316)	(115, 35.55724320267137)	(120, 35.50360872922064)	(125, 35.474949904264484)	(130, 35.47742133176145)	(135, 35.44114174287418)	(140, 35.36167623057003)	(145, 35.35466709806502)	(150, 35.24924588752794)
23R_S94_R2	(1, 19.590193805461546)	(2, 35.49561529197787)	(3, 35.34999414419901)	(4, 35.23417760724459)	(5, 35.24138067349224)	(6, 35.32077720703046)	(7, 35.25311715185662)	(8, 35.181458157253935)	(9, 35.28190724977719)	(10, 35.362563611794016)	(15, 35.35644902257384)	(20, 35.34395704120353)	(25, 35.23716081204493)	(30, 35.22639826147011)	(35, 35.18251544741781)	(40, 35.12867484315681)	(45, 35.07134458461928)	(50, 35.0735948334758)	(55, 35.047017932515296)	(60, 35.03668729638294)	(65, 34.97812510239852)	(70, 34.83441875395207)	(75, 34.856476414932715)	(80, 34.86260779887748)	(85, 34.88076736614775)	(90, 34.79397599234123)	(95, 34.75243054841627)	(100, 34.64757096284109)	(105, 34.612871027233055)	(110, 34.57784955444483)	(115, 34.46264627115121)	(120, 34.44323109083115)	(125, 34.30454808063426)	(130, 34.3588293433198)	(135, 34.27477891473205)	(140, 34.28051658442096)	(145, 34.309259645324936)	(150, 34.143350966471516)
24R_S23_R1	(1, 19.78987008052155)	(2, 35.69068068305298)	(3, 35.32010999652736)	(4, 35.70487639581324)	(5, 35.859209759697144)	(6, 35.88097948393392)	(7, 35.960421098985485)	(8, 35.83777193400136)	(9, 35.95240564075671)	(10, 36.04582123286569)	(15, 36.060478602757755)	(20, 36.0568117385066)	(25, 35.90199551670569)	(30, 35.83427399927156)	(35, 35.804174277497566)	(40, 35.7733555270046)	(45, 35.72337607869814)	(50, 35.69383537658617)	(55, 35.64739170457011)	(60, 35.62763263868375)	(65, 35.66325776177857)	(70, 35.678448134948944)	(75, 35.620396742375284)	(80, 35.52907410460888)	(85, 35.553891536789635)	(90, 35.49624817810193)	(95, 35.478764210718914)	(100, 35.42642909809662)	(105, 35.43050318926724)	(110, 35.39966601512665)	(115, 35.35743202538374)	(120, 35.304393008655765)	(125, 35.293790702770295)	(130, 35.295045148811994)	(135, 35.264523104222675)	(140, 35.206623947581626)	(145, 35.19844610286799)	(150, 35.11299534706748)
24R_S23_R2	(1, 20.22514091678114)	(2, 35.443074790516164)	(3, 35.28956014585459)	(4, 35.27730520800512)	(5, 35.25118464821014)	(6, 35.363629560012086)	(7, 35.27525633106409)	(8, 35.22752838085032)	(9, 35.33938198539321)	(10, 35.40455641018828)	(15, 35.377731162543334)	(20, 35.34646447610014)	(25, 35.22570504503054)	(30, 35.20978693210022)	(35, 35.162770632180866)	(40, 35.109117982755606)	(45, 35.062541295326696)	(50, 35.058066450172866)	(55, 35.01429006603932)	(60, 35.01126740386751)	(65, 34.96061424026972)	(70, 34.848993649265125)	(75, 34.88347920176706)	(80, 34.85375890897923)	(85, 34.848790295555816)	(90, 34.78515124953532)	(95, 34.75389325324831)	(100, 34.696499618493775)	(105, 34.64074499958802)	(110, 34.60844731526586)	(115, 34.50782427180191)	(120, 34.49644493926088)	(125, 34.38667003875821)	(130, 34.43894686487287)	(135, 34.371202739016255)	(140, 34.38220793272633)	(145, 34.426470069585704)	(150, 34.291215140931186)
25R_S24_R1	(1, 20.544991268763578)	(2, 35.00437939130164)	(3, 34.51633511149204)	(4, 34.8890692687121)	(5, 35.0610107281088)	(6, 35.17958891162327)	(7, 35.150442793580204)	(8, 35.0718603110551)	(9, 35.17056144085496)	(10, 35.25620893191713)	(15, 35.2464261538802)	(20, 35.269220483701915)	(25, 34.989450076673016)	(30, 34.88781548721595)	(35, 34.86045703462368)	(40, 34.86995222794709)	(45, 34.79858395992457)	(50, 34.794741809884854)	(55, 34.73309826552648)	(60, 34.70394553624551)	(65, 34.753320224520174)	(70, 34.75385047293366)	(75, 34.67486526629574)	(80, 34.572304268636415)	(85, 34.603073513518666)	(90, 34.58554912471895)	(95, 34.543602751066636)	(100, 34.50755827826231)	(105, 34.46917917763998)	(110, 34.42138412533146)	(115, 34.368200331847774)	(120, 34.32694335812563)	(125, 34.346879039447614)	(130, 34.328316468198544)	(135, 34.31014420559004)	(140, 34.305612800634854)	(145, 34.460312046725065)	(150, 36.091893987050206)
25R_S24_R2	(1, 20.25667396565217)	(2, 33.24373313078611)	(3, 32.78630575448766)	(4, 32.5724588760345)	(5, 32.60058397905045)	(6, 32.742207478743154)	(7, 32.57277768921856)	(8, 32.4865667206903)	(9, 32.55876616588311)	(10, 32.7190788918126)	(15, 32.6875259600183)	(20, 32.7019802995128)	(25, 32.53614471993835)	(30, 32.53972222680879)	(35, 32.442657787675124)	(40, 32.355093544685374)	(45, 32.263639960775585)	(50, 32.28553862677818)	(55, 32.239836004797084)	(60, 32.25382978621959)	(65, 32.18494148184342)	(70, 31.999261870409317)	(75, 32.052390503779634)	(80, 32.04235343804586)	(85, 32.05839864345144)	(90, 31.982192411964327)	(95, 31.947710430700607)	(100, 31.883527874597377)	(105, 31.813095782113002)	(110, 31.792221144056146)	(115, 31.695981889561125)	(120, 31.623917087530124)	(125, 31.494419994974795)	(130, 31.640832836445647)	(135, 31.612589979315743)	(140, 31.720574608272976)	(145, 32.27229903156223)	(150, 35.458076333595)
26R_S25_R1	(1, 20.286293631435395)	(2, 35.606886211949295)	(3, 35.311376540316026)	(4, 35.59470749565733)	(5, 35.72822872810643)	(6, 35.784527500534104)	(7, 35.810632568525804)	(8, 35.72861147158451)	(9, 35.79264588981064)	(10, 35.81034169858083)	(15, 35.79720906777428)	(20, 35.78275042332033)	(25, 35.57899537498235)	(30, 35.4661539486262)	(35, 35.392779386784085)	(40, 35.29973716330187)	(45, 35.20803161966375)	(50, 34.993029462164266)	(55, 34.93042732292104)	(60, 34.84243539172998)	(65, 34.84376637967576)	(70, 34.83872349172235)	(75, 34.749372351779655)	(80, 34.71198393773991)	(85, 34.73740629804048)	(90, 34.74777739559336)	(95, 34.73538830485279)	(100, 34.631650793343454)	(105, 34.614820342725764)	(110, 34.59521128480161)	(115, 34.550845731180836)	(120, 34.525049223778076)	(125, 34.53795646880768)	(130, 34.572670102735046)	(135, 34.59692709000659)	(140, 34.63768564196314)	(145, 34.883463216388506)	(150, 36.267586001707706)
26R_S25_R2	(1, 19.50620202967281)	(2, 35.00415582415542)	(3, 34.7117828372389)	(4, 34.539541477842775)	(5, 34.54201760921966)	(6, 34.65064881436337)	(7, 34.540658756634784)	(8, 34.45881204577521)	(9, 34.56665360658349)	(10, 34.619568081156714)	(15, 34.591974390158285)	(20, 34.56369493155535)	(25, 34.44564204338011)	(30, 34.426950829483715)	(35, 34.35438727747663)	(40, 34.292549679601066)	(45, 34.232268212729856)	(50, 34.22990765786462)	(55, 34.16927036543886)	(60, 34.17659388887616)	(65, 34.13395006200251)	(70, 34.01574654838658)	(75, 34.035269453669635)	(80, 34.01876107222529)	(85, 34.01411370886045)	(90, 33.956626117354865)	(95, 33.948571333856236)	(100, 33.87586757557646)	(105, 33.85690630468541)	(110, 33.848295553529454)	(115, 33.753960934460004)	(120, 33.71817148605767)	(125, 33.634449057424675)	(130, 33.7118860021266)	(135, 33.67755363341996)	(140, 33.755417876181504)	(145, 34.07215593392361)	(150, 35.99969166398668)
27R_S26_R1	(1, 19.859531184688237)	(2, 35.13526608380179)	(3, 34.72793328476337)	(4, 35.19990045561866)	(5, 35.406225358304724)	(6, 35.51153966911934)	(7, 35.521030174248224)	(8, 35.415258004837504)	(9, 35.512857056622224)	(10, 35.591898636333084)	(15, 35.589329920527746)	(20, 35.574409500983485)	(25, 35.31547001104698)	(30, 35.16833252309369)	(35, 35.07550385854248)	(40, 35.014855626362376)	(45, 34.909079237275314)	(50, 34.74238852572397)	(55, 34.55216634116115)	(60, 34.49303319933693)	(65, 34.477506528294285)	(70, 34.43422755949659)	(75, 34.39981765745991)	(80, 34.33913044470522)	(85, 34.36587615080126)	(90, 34.351899003391736)	(95, 34.247330758214964)	(100, 34.18059751112251)	(105, 34.20270655298456)	(110, 34.17623235317042)	(115, 34.14070058005383)	(120, 34.11185537011875)	(125, 34.06408105818512)	(130, 34.059996921749686)	(135, 34.03247603078645)	(140, 33.95036007016474)	(145, 34.058156728595996)	(150, 34.0019638080544)
27R_S26_R2	(1, 19.400395444041212)	(2, 34.90636753744589)	(3, 34.716465559428414)	(4, 34.55532135333282)	(5, 34.58754381642224)	(6, 34.647893072174234)	(7, 34.51123329110354)	(8, 34.46440718891147)	(9, 34.553684679694506)	(10, 34.60812801513743)	(15, 34.58252263381828)	(20, 34.55890085083491)	(25, 34.42823879129692)	(30, 34.40052574234663)	(35, 34.33798739151564)	(40, 34.240580289990405)	(45, 34.20165687869278)	(50, 34.17586977422053)	(55, 34.13673616405761)	(60, 34.14585601847135)	(65, 34.066739205573256)	(70, 33.87340571398639)	(75, 33.981571009736285)	(80, 33.96910918294431)	(85, 33.97505726847686)	(90, 33.86513770522955)	(95, 33.867638641152084)	(100, 33.81934292231246)	(105, 33.765193749715685)	(110, 33.640010234608795)	(115, 33.564307375990644)	(120, 33.62667368751346)	(125, 33.534046483261285)	(130, 33.604431350829714)	(135, 33.546468991103986)	(140, 33.555199310699344)	(145, 33.646805009760726)	(150, 33.44846545057713)
28R_S27_R1	(1, 19.584567446374493)	(2, 35.782025532960105)	(3, 35.41357015123876)	(4, 35.80007705717957)	(5, 35.88174493699134)	(6, 35.89421618095931)	(7, 35.96465179740177)	(8, 35.75348741773828)	(9, 35.89997543755598)	(10, 36.022822142444205)	(15, 36.033493663188985)	(20, 36.04202379561651)	(25, 35.88444012955852)	(30, 35.81038699629265)	(35, 35.75314394334323)	(40, 35.72338501694271)	(45, 35.685548525834285)	(50, 35.65391962685048)	(55, 35.61756077823069)	(60, 35.57740690046428)	(65, 35.58357591544389)	(70, 35.65767318132567)	(75, 35.608448832114206)	(80, 35.51265211931134)	(85, 35.48833148498268)	(90, 35.46712695053988)	(95, 35.44828704899256)	(100, 35.42441552628195)	(105, 35.434526838120604)	(110, 35.390573123583536)	(115, 35.29093443863242)	(120, 35.316599904903754)	(125, 35.296087891493556)	(130, 35.26172241534349)	(135, 35.25408349670587)	(140, 35.238590178124966)	(145, 35.266231386403724)	(150, 35.26797049385013)
28R_S27_R2	(1, 19.6471305374083)	(2, 35.49945258699449)	(3, 35.24151846826203)	(4, 35.15875576243923)	(5, 35.13718611742645)	(6, 35.282368134122926)	(7, 35.18219417510626)	(8, 35.182343197251406)	(9, 35.27844151292673)	(10, 35.29673517941069)	(15, 35.18729264205031)	(20, 35.19778114263292)	(25, 35.07838578964805)	(30, 34.956275506915006)	(35, 35.008007782703864)	(40, 34.956705094306656)	(45, 34.943996096381234)	(50, 34.952225314002746)	(55, 34.84681672162485)	(60, 34.836437846384804)	(65, 34.768782916223316)	(70, 34.61884926655823)	(75, 34.703446257376406)	(80, 34.71582984073368)	(85, 34.75797390707936)	(90, 34.6851137125351)	(95, 34.59486520345523)	(100, 34.57628823186783)	(105, 34.517340724895234)	(110, 34.52701012658317)	(115, 34.4856107498469)	(120, 34.48656789666238)	(125, 34.40646528437801)	(130, 34.425845878485845)	(135, 34.418884419247895)	(140, 34.430990302455186)	(145, 34.48915683322654)	(150, 34.43443649976314)
29R_S28_R1	(1, 19.88154072227401)	(2, 35.06313544182398)	(3, 34.777814910232884)	(4, 35.15333238412749)	(5, 35.30609846846532)	(6, 35.40493336306318)	(7, 35.37674624772661)	(8, 35.26332080560712)	(9, 35.339395176780634)	(10, 35.4641234039238)	(15, 35.494481370939795)	(20, 35.48991766087024)	(25, 35.200354308044865)	(30, 35.062921568327006)	(35, 35.01400090812243)	(40, 35.02041677129142)	(45, 34.93292347560632)	(50, 34.91210207490623)	(55, 34.8368816064796)	(60, 34.794257486916756)	(65, 34.8360210326631)	(70, 34.834095689037646)	(75, 34.76928801328743)	(80, 34.6804056977892)	(85, 34.72886332116561)	(90, 34.657469128988886)	(95, 34.642746249842006)	(100, 34.56337773642887)	(105, 34.534332157798985)	(110, 34.51107675739428)	(115, 34.453953507182625)	(120, 34.41990196141643)	(125, 34.40406785485273)	(130, 34.447173421233465)	(135, 34.45645341124666)	(140, 34.405790437154685)	(145, 34.37893437833197)	(150, 34.29244416134705)
29R_S28_R2	(1, 19.2962553829374)	(2, 35.02832143691855)	(3, 34.80700352728474)	(4, 34.700795989694846)	(5, 34.68940766868776)	(6, 34.751339589137146)	(7, 34.64416171243899)	(8, 34.53766726394997)	(9, 34.617306529909385)	(10, 34.66689547900419)	(15, 34.56510991535053)	(20, 34.55101023261811)	(25, 34.41678362252141)	(30, 34.38019413546576)	(35, 34.3028409341761)	(40, 34.19624512926025)	(45, 34.13831980848913)	(50, 34.11977149748434)	(55, 34.060619111810716)	(60, 34.072540186879294)	(65, 34.01182323091554)	(70, 33.885860927067405)	(75, 33.89283881038943)	(80, 33.874206475857456)	(85, 33.856872898916365)	(90, 33.80570428293475)	(95, 33.763635209780546)	(100, 33.700259670927494)	(105, 33.65944856295743)	(110, 33.65286332879153)	(115, 33.564923716917384)	(120, 33.51836493929365)	(125, 33.39750821355776)	(130, 33.49588174772684)	(135, 33.480983725544306)	(140, 33.519891605040755)	(145, 33.572448274438294)	(150, 33.46135713183635)
2R_S8_R1	(1, 19.498184107789967)	(2, 35.738323327023615)	(3, 35.56886506362976)	(4, 35.818543387734486)	(5, 35.878452126999285)	(6, 35.879173249327856)	(7, 35.89523560734054)	(8, 35.818895847801066)	(9, 35.86289851792287)	(10, 35.94801388503221)	(15, 35.94480256004658)	(20, 35.93395366969756)	(25, 35.72978347974346)	(30, 35.62694018629513)	(35, 35.555221100565674)	(40, 35.50609051436102)	(45, 35.45286206425526)	(50, 35.34806518748395)	(55, 35.285283741083575)	(60, 35.23375227724733)	(65, 35.21358832534225)	(70, 35.256309604840936)	(75, 35.17073982489703)	(80, 35.09824288988809)	(85, 35.16018628291056)	(90, 35.11078046768733)	(95, 35.063074711469184)	(100, 34.95161588330725)	(105, 34.9490785998809)	(110, 34.89482079063513)	(115, 34.85436887686074)	(120, 34.83427133469526)	(125, 34.82637933133809)	(130, 34.81732885298748)	(135, 34.745106837655776)	(140, 34.67293373955842)	(145, 34.63435971073638)	(150, 34.59603556479766)
2R_S8_R2	(1, 19.70990093728454)	(2, 35.687057835855306)	(3, 35.47354131634612)	(4, 35.36298650830724)	(5, 35.30233196952392)	(6, 35.37194308193675)	(7, 35.30741896035747)	(8, 35.2101330025759)	(9, 35.29164649701057)	(10, 35.33827083191045)	(15, 35.320291878811574)	(20, 35.26993495690964)	(25, 35.14963621071432)	(30, 35.14899022575112)	(35, 35.08940832783208)	(40, 35.04328447852474)	(45, 34.991932341408884)	(50, 35.000192989170856)	(55, 34.97514011124703)	(60, 34.97066503084507)	(65, 34.901390798981495)	(70, 34.78402929275411)	(75, 34.82411596785788)	(80, 34.82530933883813)	(85, 34.800456627991366)	(90, 34.719190805976666)	(95, 34.708094359247475)	(100, 34.6097067386983)	(105, 34.59818727588491)	(110, 34.57056943109149)	(115, 34.47226804656857)	(120, 34.495776661303175)	(125, 34.3993582014737)	(130, 34.415325905572615)	(135, 34.33131338978496)	(140, 34.353328261014944)	(145, 34.405669993956124)	(150, 34.26816590266448)
30R_S29_R1	(1, 19.410578993557227)	(2, 35.39326483871658)	(3, 35.214270853400116)	(4, 35.48401035981078)	(5, 35.5716346668379)	(6, 35.58443716689141)	(7, 35.62290288747619)	(8, 35.53029645326313)	(9, 35.60420471328582)	(10, 35.65923345962028)	(15, 35.65056820565509)	(20, 35.631234743894346)	(25, 35.3782222436371)	(30, 35.270889505409606)	(35, 35.22775815183976)	(40, 35.21379736268455)	(45, 35.17163041266093)	(50, 35.14251978014938)	(55, 35.10288142060832)	(60, 35.07504404054853)	(65, 35.087738325220435)	(70, 35.096875412519616)	(75, 35.04826413225244)	(80, 34.96437577613276)	(85, 35.01472055285969)	(90, 34.98651505263954)	(95, 34.96264243284212)	(100, 34.90747412751712)	(105, 34.87972011591678)	(110, 34.86824181504273)	(115, 34.825184660123284)	(120, 34.801247870689984)	(125, 34.82032145865399)	(130, 34.82338258382382)	(135, 34.809596831674774)	(140, 34.77040982788483)	(145, 34.787558105540775)	(150, 34.67885677442088)
30R_S29_R2	(1, 20.42818895952396)	(2, 35.123374216057705)	(3, 34.89803720113872)	(4, 34.74212975448961)	(5, 34.73411930906055)	(6, 34.79060596331257)	(7, 34.68130054153556)	(8, 34.58997666902117)	(9, 34.662999208030996)	(10, 34.70382739356579)	(15, 34.65078190885935)	(20, 34.60834195937413)	(25, 34.465495492271224)	(30, 34.42681547757973)	(35, 34.356734183203585)	(40, 34.290513770355496)	(45, 34.23785738448613)	(50, 34.21546096504107)	(55, 34.16854174783822)	(60, 34.14961010817624)	(65, 34.093179173706105)	(70, 33.987071721950755)	(75, 34.00459389502499)	(80, 33.97767004504498)	(85, 33.9655514333068)	(90, 33.91182463526745)	(95, 33.87623139589151)	(100, 33.80914907693132)	(105, 33.77967022647658)	(110, 33.76076759495214)	(115, 33.67903806958335)	(120, 33.655065697926474)	(125, 33.551533022470146)	(130, 33.61007307353641)	(135, 33.57078518011282)	(140, 33.62276934569549)	(145, 33.705231954673835)	(150, 33.55797645587974)
31R_S30_R1	(1, 19.728396053289003)	(2, 35.6509222378393)	(3, 35.415913389025604)	(4, 35.71344856247636)	(5, 35.83480175388624)	(6, 35.910295442977684)	(7, 35.86141777140642)	(8, 35.845025752616124)	(9, 35.881583727521914)	(10, 35.95231236545834)	(15, 35.987583083122814)	(20, 35.985015386195855)	(25, 35.812617893135794)	(30, 35.72189923762177)	(35, 35.693095886251186)	(40, 35.66818357911315)	(45, 35.56871154841471)	(50, 35.51917648142019)	(55, 35.47884454296772)	(60, 35.477412162985615)	(65, 35.5128849311311)	(70, 35.50279663273155)	(75, 35.45119199549755)	(80, 35.40515778135894)	(85, 35.432460414112526)	(90, 35.39564374852226)	(95, 35.34445662081666)	(100, 35.274377838670496)	(105, 35.183764911151115)	(110, 35.16738881423731)	(115, 35.08575375641847)	(120, 35.02622094005741)	(125, 34.97935153001124)	(130, 35.03208647840533)	(135, 35.05681836642693)	(140, 35.032065543636044)	(145, 35.13286254863537)	(150, 36.33758507011294)
