Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
15R_S15_R1	(1, 0.0)	(2, 0.08529621164273198)	(3, 0.0)	(4, 0.002052953787718003)	(5, 0.0)	(6, 0.00048584137680870895)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014392594170122653)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.32924134997509e-05)	(35, 0.0)	(40, 0.0)	(45, 1.0962696822248919e-05)	(50, 0.0016708824043269802)	(55, 8.77183857948612e-06)	(60, 0.00016375296172634922)	(65, 0.0)	(70, 9.505047951833623e-06)	(75, 0.00012942671445919935)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 9.655656962304718e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 7.319786954965553e-06)	(120, 0.00011787149355460005)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00011133114882575852)	(145, 2.1973254667128447e-06)	(150, 0.0)
15R_S15_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00032145895608395777)	(10, 3.1415307071841326e-05)	(15, 1.0958828048316742e-05)	(20, 4.383531219326697e-06)	(25, 0.0)	(30, 5.917849206363818e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 6.28374815728172e-05)	(55, 1.4613980616542213e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 1.4617351503714723e-05)	(80, 1.4618302276713602e-06)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.4621100290286594e-06)	(105, 0.0008773354340252966)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.4628162067396976e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.170424776265623e-05)	(150, 0.0)
16R_S16_R1	(1, 0.0)	(2, 0.08557795700047707)	(3, 0.0)	(4, 0.002219071482341421)	(5, 0.0)	(6, 0.0005748197213294043)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014370493033235107)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.353398797746036e-05)	(35, 0.0)	(40, 0.0)	(45, 1.2709725947203195e-05)	(50, 0.0016579896867019732)	(55, 1.4053599961800978e-05)	(60, 0.00014725010791592284)	(65, 0.0)	(70, 2.6780405727833346e-06)	(75, 0.00012119871610249357)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 8.23981853856274e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.072712574858409e-05)	(120, 9.858234497099705e-05)	(125, 0.0)	(130, 6.70946608242783e-07)	(135, 0.0)	(140, 9.863820232077573e-05)	(145, 6.710081790528961e-07)	(150, 0.0)
16R_S16_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 1.3367900496032658e-05)	(9, 0.00037764318901292254)	(10, 2.4062220892858784e-05)	(15, 9.35753034722286e-06)	(20, 2.6735800992065312e-06)	(25, 0.0)	(30, 6.349977088948454e-05)	(35, 2.673778829226448e-06)	(40, 0.0)	(45, 0.0)	(50, 5.4821703540713875e-05)	(55, 1.3372205711299815e-06)	(60, 0.0)	(65, 6.687170959424735e-07)	(70, 0.0)	(75, 1.3376884903409526e-05)	(80, 6.688954441236986e-07)	(85, 6.689321391422999e-07)	(90, 0.0)	(95, 0.0)	(100, 5.352221107532973e-06)	(105, 0.0008122567102139301)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 2.275761382911652e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.53969138626683e-05)	(150, 0.0)
17R_S17_R1	(1, 0.0)	(2, 0.09251678142261444)	(3, 0.0)	(4, 0.0014217346470491725)	(5, 0.0)	(6, 0.00031208809325469636)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 9.610331760541443e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 3.8655329369126884e-05)	(35, 0.0)	(40, 0.0)	(45, 4.9638533194051585e-06)	(50, 0.0014641866695359691)	(55, 4.968952444749944e-06)	(60, 0.0001471240528143539)	(65, 0.0)	(70, 2.9836431609722125e-06)	(75, 7.858298055377605e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 6.369206162047732e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 5.974962814569966e-06)	(120, 8.466137313297021e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 7.871505935663492e-05)	(145, 9.963932060530688e-07)	(150, 0.0)
17R_S17_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00024768896290055267)	(10, 2.4768896290055267e-05)	(15, 7.926046812817686e-06)	(20, 1.9815117032044214e-06)	(25, 0.0)	(30, 4.062697771632072e-05)	(35, 9.910393001391459e-07)	(40, 9.911686182297696e-07)	(45, 0.0)	(50, 4.8580284318195986e-05)	(55, 9.915739614422895e-07)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 9.920596635792744e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 9.925292915740794e-07)	(105, 0.0009866985001676543)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.0926396840753536e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 4.9676832334928355e-06)	(150, 0.0)
18R_S18_R1	(1, 0.0)	(2, 0.08212279580505749)	(3, 0.0)	(4, 0.002029447780275058)	(5, 0.0)	(6, 0.000538173399222738)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00012324581661589417)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.148699414519053e-05)	(35, 0.0)	(40, 0.0)	(45, 9.863559761512606e-06)	(50, 0.0015767379363722943)	(55, 4.933040065197688e-06)	(60, 0.00012498162790625968)	(65, 0.0)	(70, 7.401582392523678e-06)	(75, 0.00011514666164495627)	(80, 1.6451052185032454e-06)	(85, 0.0)	(90, 0.0)	(95, 8.392027820394973e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 6.585886216977472e-06)	(120, 9.880588640020465e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.63705627039267e-05)	(145, 3.2947201738557944e-06)	(150, 0.0)
18R_S18_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00032043912320132485)	(10, 2.7114079655496722e-05)	(15, 1.1502942884150124e-05)	(20, 3.286555109757178e-06)	(25, 0.0)	(30, 6.244569330170766e-05)	(35, 0.0)	(40, 8.21688919454256e-07)	(45, 0.0)	(50, 4.7661429899926364e-05)	(55, 2.465379902716109e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 1.8906295156761216e-05)	(80, 8.220679268315811e-07)	(85, 8.221042930055991e-07)	(90, 0.0)	(95, 0.0)	(100, 5.75523541227263e-06)	(105, 0.0008189193658446295)	(110, 8.222511015081319e-07)	(115, 0.0)	(120, 0.0)	(125, 1.7269994471792533e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.069160585164747e-05)	(150, 0.0)
19R_S19_R1	(1, 0.0)	(2, 0.0848485283906953)	(3, 0.0)	(4, 0.0020527042068633193)	(5, 0.0)	(6, 0.0005576513095312017)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00013479424291735795)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.253239671473953e-05)	(35, 0.0)	(40, 0.0)	(45, 1.3004311565810896e-05)	(50, 0.0017030180944166647)	(55, 1.3690843329183479e-05)	(60, 0.00015334620729510077)	(65, 0.0)	(70, 9.585278020783594e-06)	(75, 0.00011913918243269475)	(80, 6.84751112451793e-07)	(85, 0.0)	(90, 0.0)	(95, 9.382849832570235e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 8.908202480975505e-06)	(120, 0.00011102915895062558)	(125, 0.0)	(130, 6.855763853543141e-07)	(135, 0.0)	(140, 0.00010627048007840212)	(145, 5.4849281544687405e-06)	(150, 0.0)
19R_S19_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 1.3684694712422127e-05)	(9, 0.0003660655835572919)	(10, 3.1474797838570896e-05)	(15, 1.2316225241179914e-05)	(20, 2.0527042068633193e-06)	(25, 0.0)	(30, 7.458237411448056e-05)	(35, 2.0527516951726133e-06)	(40, 0.0)	(45, 0.0)	(50, 6.363929521191286e-05)	(55, 2.052948104647141e-06)	(60, 6.843379280671463e-07)	(65, 6.84366318706315e-07)	(70, 0.0)	(75, 2.121757724055374e-05)	(80, 6.84474854293271e-07)	(85, 6.845040996764466e-07)	(90, 0.0)	(95, 0.0)	(100, 5.4770331943606905e-06)	(105, 0.0008729986668180595)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.9184156868192967e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.3706378371455546e-05)	(150, 0.0)
