Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
1R_S1_R1	(1, 19.859738497193494)	(2, 36.149715596929724)	(3, 36.09052937283998)	(4, 36.26817327654393)	(5, 36.332618984877925)	(6, 36.36623101835449)	(7, 36.357605065294855)	(8, 36.29014437141311)	(9, 36.32394154724493)	(10, 36.37807076293994)	(15, 36.40148902640624)	(20, 36.4096906891399)	(25, 36.3348562335793)	(30, 36.26828253218464)	(35, 36.293793178199934)	(40, 36.301293553441674)	(45, 36.27226783244064)	(50, 36.26204263920911)	(55, 36.236195586577566)	(60, 36.20424392000122)	(65, 36.20320747029114)	(70, 36.23260580485433)	(75, 36.15136503200697)	(80, 36.09621428480874)	(85, 36.15046987631398)	(90, 36.09919459194846)	(95, 36.08128553045795)	(100, 36.018541176419575)	(105, 36.00825120555991)	(110, 36.00384794932872)	(115, 35.936480843744356)	(120, 35.8392769241552)	(125, 35.93425235055105)	(130, 35.92230986633797)	(135, 35.79412862837048)	(140, 35.726786995003856)	(145, 35.71345503125738)	(150, 35.64157016220042)
1R_S1_R2	(1, 18.947724436373562)	(2, 36.123552046236554)	(3, 35.990526280042516)	(4, 35.948444183263064)	(5, 35.98660813381266)	(6, 35.99685319160609)	(7, 35.94511725864219)	(8, 35.86208694898775)	(9, 35.96347783824467)	(10, 36.041066111484255)	(15, 36.02884498215685)	(20, 36.01476982845505)	(25, 35.95248382034852)	(30, 35.97182849644543)	(35, 35.91806887040804)	(40, 35.89497086117993)	(45, 35.869134032270914)	(50, 35.87156685833509)	(55, 35.84781020995648)	(60, 35.855203541938366)	(65, 35.78881855891862)	(70, 35.678876601265664)	(75, 35.68381602445761)	(80, 35.66084832169365)	(85, 35.67372438180608)	(90, 35.65614255059766)	(95, 35.622152431710184)	(100, 35.56981128600161)	(105, 35.51347429529525)	(110, 35.48106022394488)	(115, 35.42948638675508)	(120, 35.41706162000875)	(125, 35.365218128988325)	(130, 35.450171245244746)	(135, 35.40966949197296)	(140, 35.43025045471232)	(145, 35.461469114733326)	(150, 35.309871266222274)
20R_S20_R1	(1, 19.70793795047769)	(2, 36.200152259027355)	(3, 36.11700995680259)	(4, 36.29989086864266)	(5, 36.36794628604693)	(6, 36.4044038030897)	(7, 36.39337068984819)	(8, 36.32434824914506)	(9, 36.36164368175964)	(10, 36.40939160071191)	(15, 36.41846027611252)	(20, 36.416481193216)	(25, 36.28238912908655)	(30, 36.25611586138957)	(35, 36.316735719292446)	(40, 36.32665164276703)	(45, 36.29234164166419)	(50, 36.27585643038552)	(55, 36.232365334685184)	(60, 36.172661256051974)	(65, 36.21991364899419)	(70, 36.2066076914338)	(75, 36.133362944619954)	(80, 36.090505264237855)	(85, 36.110274152120596)	(90, 36.07774548037453)	(95, 36.07660058156699)	(100, 36.014954706197486)	(105, 36.00847720738601)	(110, 35.98695275733074)	(115, 35.86637312395014)	(120, 35.80245325312816)	(125, 35.933530210851565)	(130, 35.89033963440225)	(135, 35.79628776451531)	(140, 35.776881257684096)	(145, 35.76442617486025)	(150, 35.67953025752146)
20R_S20_R2	(1, 19.371986614639404)	(2, 36.076189066566734)	(3, 35.95491772892259)	(4, 35.9851654579296)	(5, 35.94706124386073)	(6, 35.9983499536974)	(7, 35.924084197691364)	(8, 35.85783647198775)	(9, 35.95061689085102)	(10, 36.02327705875897)	(15, 36.00181108685766)	(20, 36.004617532810975)	(25, 35.951313007053855)	(30, 35.931051859028386)	(35, 35.90893213726464)	(40, 35.87807851847765)	(45, 35.85525789234494)	(50, 35.841837075739946)	(55, 35.82199379733514)	(60, 35.82708923012349)	(65, 35.74939007588824)	(70, 35.635549172236495)	(75, 35.64122442385207)	(80, 35.608912489775754)	(85, 35.58348548229946)	(90, 35.56545390817759)	(95, 35.5043193534572)	(100, 35.49017590263593)	(105, 35.457847017070534)	(110, 35.44623055269128)	(115, 35.34226738540624)	(120, 35.28625237935798)	(125, 35.21470010165011)	(130, 35.33630478513815)	(135, 35.299980695427905)	(140, 35.29931718809236)	(145, 35.31534156406746)	(150, 35.18016184953244)
21R_S21_R1	(1, 19.501013475949474)	(2, 36.13263685548958)	(3, 35.9703840860887)	(4, 36.19963404722661)	(5, 36.292838450798115)	(6, 36.36151243840635)	(7, 36.33667542760794)	(8, 36.26141416606108)	(9, 36.322826921421616)	(10, 36.3722625423777)	(15, 36.37900185417984)	(20, 36.38168770399689)	(25, 36.29939879643154)	(30, 36.28206414170996)	(35, 36.28190159576257)	(40, 36.28280364363303)	(45, 36.261141968368754)	(50, 36.25337474862891)	(55, 36.20837785356504)	(60, 36.16955182530232)	(65, 36.209026793226364)	(70, 36.18945168281657)	(75, 36.13906883523017)	(80, 36.06481831223003)	(85, 36.09363954277639)	(90, 36.06672392379084)	(95, 36.02781399620028)	(100, 35.95084076679445)	(105, 35.98315166268165)	(110, 35.96192649002209)	(115, 35.887291020110226)	(120, 35.85366045678204)	(125, 35.89679801134561)	(130, 35.84787400930684)	(135, 35.76152083583001)	(140, 35.703095852721596)	(145, 35.68587501128482)	(150, 35.61440467459156)
21R_S21_R2	(1, 19.309368101882654)	(2, 36.10685835710047)	(3, 35.9205717073232)	(4, 35.86970510119006)	(5, 35.89171350237686)	(6, 35.94536453684085)	(7, 35.861148039728896)	(8, 35.840725746521215)	(9, 35.95303564735633)	(10, 36.020397210641974)	(15, 36.0147504476552)	(20, 36.014954169866094)	(25, 35.95387880905125)	(30, 35.96099528036647)	(35, 35.92403941407761)	(40, 35.913533400198745)	(45, 35.8734668290803)	(50, 35.867341657569824)	(55, 35.833906305378456)	(60, 35.8291670832702)	(65, 35.78874755511051)	(70, 35.66922025217841)	(75, 35.680766827324575)	(80, 35.67759008825063)	(85, 35.68325793288147)	(90, 35.654820573678556)	(95, 35.60843777023733)	(100, 35.583377015177064)	(105, 35.542814710048305)	(110, 35.51032814035251)	(115, 35.41205926366228)	(120, 35.35878204379255)	(125, 35.2580051417083)	(130, 35.350048393587294)	(135, 35.28442798692265)	(140, 35.27076424506912)	(145, 35.28359468902042)	(150, 35.11095752774326)
22R_S22_R1	(1, 19.930786296828046)	(2, 36.1756687367516)	(3, 36.05803990019758)	(4, 36.25906528520938)	(5, 36.33781100068509)	(6, 36.40246712676247)	(7, 36.37289312065929)	(8, 36.313709295900146)	(9, 36.36875290305506)	(10, 36.41900828595034)	(15, 36.41991789614145)	(20, 36.42656868829721)	(25, 36.337088707936395)	(30, 36.30978034705525)	(35, 36.28861771929157)	(40, 36.30870558176755)	(45, 36.27137447099439)	(50, 36.26097682197097)	(55, 36.22684741733236)	(60, 36.20560675176919)	(65, 36.24715286946802)	(70, 36.2329610911146)	(75, 36.182005282759306)	(80, 36.11363810994901)	(85, 36.143992271883626)	(90, 36.121434179050304)	(95, 36.107411271787946)	(100, 36.07094006425943)	(105, 36.05620549884535)	(110, 36.03863314674433)	(115, 35.992450980393336)	(120, 35.95122260900373)	(125, 35.96825614547086)	(130, 35.9193000070469)	(135, 35.84307156534733)	(140, 35.77490438326636)	(145, 35.756951832710364)	(150, 35.71011404915687)
22R_S22_R2	(1, 19.015669137852186)	(2, 35.94708602210996)	(3, 35.781390651562845)	(4, 35.74052824231633)	(5, 35.74696375805469)	(6, 35.77583898962761)	(7, 35.652215776360634)	(8, 35.700631912494174)	(9, 35.8173006861327)	(10, 35.87897487283858)	(15, 35.8712113273672)	(20, 35.878032716199485)	(25, 35.80642128870784)	(30, 35.77991971896209)	(35, 35.70500336572073)	(40, 35.68619752605072)	(45, 35.65996712984172)	(50, 35.69843296528807)	(55, 35.688684722703535)	(60, 35.67796497886089)	(65, 35.63909373854892)	(70, 35.527728932887314)	(75, 35.557211642952815)	(80, 35.53593907929554)	(85, 35.54658015171602)	(90, 35.53126306420053)	(95, 35.510563078075315)	(100, 35.45828446479159)	(105, 35.44317768385114)	(110, 35.41038290267391)	(115, 35.29850951804591)	(120, 35.273241711032064)	(125, 35.193901480281674)	(130, 35.28081294520824)	(135, 35.22252027300387)	(140, 35.21979554340088)	(145, 35.28884663545298)	(150, 35.14022195394112)
23R_S94_R1	(1, 19.660125574098842)	(2, 36.1452837393568)	(3, 36.06553182777667)	(4, 36.25817383292615)	(5, 36.34689106866915)	(6, 36.35342824892565)	(7, 36.370997738362895)	(8, 36.300628746384795)	(9, 36.326853319536305)	(10, 36.38804127301589)	(15, 36.39953678817868)	(20, 36.39264904147059)	(25, 36.35083269689225)	(30, 36.292670682165735)	(35, 36.28331533403541)	(40, 36.27544184254158)	(45, 36.243125720944356)	(50, 36.234853453165535)	(55, 36.20255935630056)	(60, 36.18205097911963)	(65, 36.201991993634294)	(70, 36.22178616997008)	(75, 36.146170484349845)	(80, 36.07844074395708)	(85, 36.11939739752882)	(90, 36.04102308539312)	(95, 36.02925082481763)	(100, 35.99772736824781)	(105, 35.97939246675361)	(110, 35.95881908445601)	(115, 35.93786275886697)	(120, 35.85585099069671)	(125, 35.87239798552579)	(130, 35.858293619164634)	(135, 35.76069854915925)	(140, 35.6766630910739)	(145, 35.69591945661038)	(150, 35.62151089815774)
23R_S94_R2	(1, 19.289015050223714)	(2, 35.945616274140676)	(3, 35.81798552579114)	(4, 35.73184437187594)	(5, 35.736894757044446)	(6, 35.798609132449926)	(7, 35.73649319040317)	(8, 35.6603237881404)	(9, 35.76505790965265)	(10, 35.848716690355126)	(15, 35.86094673320982)	(20, 35.84868592907745)	(25, 35.76546208316997)	(30, 35.780601862393766)	(35, 35.74388270744928)	(40, 35.70831249255731)	(45, 35.678837977940496)	(50, 35.672120672480446)	(55, 35.64736867613021)	(60, 35.65721372774088)	(65, 35.60551478239704)	(70, 35.49203515222618)	(75, 35.521021411262595)	(80, 35.511647448332646)	(85, 35.52862053146447)	(90, 35.46402221172367)	(95, 35.40877762391328)	(100, 35.32333060808911)	(105, 35.31039510914204)	(110, 35.26335505591065)	(115, 35.129845977373066)	(120, 35.12939147338233)	(125, 35.05189047772301)	(130, 35.13908819618324)	(135, 35.060368745873504)	(140, 35.0797135300038)	(145, 35.06408909672509)	(150, 34.91594731720899)
24R_S23_R1	(1, 19.531116050391972)	(2, 35.967759890182045)	(3, 35.67535826211808)	(4, 36.03758736790328)	(5, 36.172786219292874)	(6, 36.19471585391738)	(7, 36.22282473524395)	(8, 36.1232902088015)	(9, 36.220520222268306)	(10, 36.30474898955519)	(15, 36.320506996861326)	(20, 36.32269922910335)	(25, 36.237571750489806)	(30, 36.167717301857266)	(35, 36.17303606676905)	(40, 36.178491356717714)	(45, 36.13952749820778)	(50, 36.130141388891055)	(55, 36.09184183608412)	(60, 36.07367241012065)	(65, 36.08793610678385)	(70, 36.08803239020612)	(75, 36.01088277852589)	(80, 35.91864970435063)	(85, 35.946651813973375)	(90, 35.87532060358098)	(95, 35.86274648780125)	(100, 35.807181197070896)	(105, 35.80280013998144)	(110, 35.79312255121408)	(115, 35.73134054689823)	(120, 35.649612918406525)	(125, 35.66599636182699)	(130, 35.64017522700516)	(135, 35.531899583672704)	(140, 35.455731126564544)	(145, 35.44299049878064)	(150, 35.38384150758667)
24R_S23_R2	(1, 20.065868303060086)	(2, 35.91668804957768)	(3, 35.78594583646592)	(4, 35.81597629162994)	(5, 35.76777918238137)	(6, 35.889901341669294)	(7, 35.80615830508313)	(8, 35.78268282372222)	(9, 35.90529543492407)	(10, 35.970055060898474)	(15, 35.97376174080413)	(20, 35.95694256904582)	(25, 35.88464855063991)	(30, 35.87981149198741)	(35, 35.84631084571953)	(40, 35.816857394948244)	(45, 35.78765541418889)	(50, 35.78467775981608)	(55, 35.75887603512769)	(60, 35.763148292718846)	(65, 35.704326677779726)	(70, 35.59833543050091)	(75, 35.63428706904815)	(80, 35.631375437589114)	(85, 35.6080942667349)	(90, 35.55040903007583)	(95, 35.510866120751714)	(100, 35.46020997594323)	(105, 35.42271913058376)	(110, 35.38013151053404)	(115, 35.269114832032116)	(120, 35.250324087425845)	(125, 35.179696058915894)	(130, 35.24716973277593)	(135, 35.1828519568125)	(140, 35.184126628680076)	(145, 35.19140051371234)	(150, 35.043225641085115)
25R_S24_R1	(1, 19.99456375224751)	(2, 36.167813537363024)	(3, 36.014336473306585)	(4, 36.23666852165675)	(5, 36.31776789633788)	(6, 36.4042207997817)	(7, 36.37003395263681)	(8, 36.29694192757142)	(9, 36.37028638968063)	(10, 36.41378444269806)	(15, 36.4061831585942)	(20, 36.41731481115103)	(25, 36.34084404304748)	(30, 36.31844540185119)	(35, 36.32163153181812)	(40, 36.34099962759318)	(45, 36.31380717648769)	(50, 36.31317561084538)	(55, 36.2942085050244)	(60, 36.27852533252336)	(65, 36.29406115127482)	(70, 36.263920162410805)	(75, 36.23228249534723)	(80, 36.15833546349742)	(85, 36.19369695875802)	(90, 36.178542232548736)	(95, 36.145664310683664)	(100, 36.09045237401234)	(105, 36.078376606547074)	(110, 36.06574517215934)	(115, 35.99847293945866)	(120, 35.962444674880096)	(125, 36.00944436312143)	(130, 35.951079651255256)	(135, 35.88824068859338)	(140, 35.847301394837366)	(145, 35.865040050296436)	(150, 36.533098751015046)
25R_S24_R2	(1, 20.77408386971838)	(2, 35.72466703277317)	(3, 35.3702043694785)	(4, 35.33978515249163)	(5, 35.37576275949152)	(6, 35.47655350470111)	(7, 35.393430149781935)	(8, 35.353709049914606)	(9, 35.48241848780195)	(10, 35.58990035782879)	(15, 35.59820581608543)	(20, 35.606729727012485)	(25, 35.50455168290311)	(30, 35.53091906108999)	(35, 35.496139570938546)	(40, 35.4913161279696)	(45, 35.44034280610286)	(50, 35.43906346985772)	(55, 35.41157472940767)	(60, 35.41802719527442)	(65, 35.343760282001746)	(70, 35.18890979412713)	(75, 35.22467192411997)	(80, 35.233489914106315)	(85, 35.2499077804138)	(90, 35.2089491426264)	(95, 35.16000454352385)	(100, 35.11956236784128)	(105, 35.038831473438975)	(110, 34.98678634676099)	(115, 34.89281303862784)	(120, 34.84295375881869)	(125, 34.710828251829966)	(130, 34.823965919597484)	(135, 34.78057910956348)	(140, 34.78590925537306)	(145, 34.91497710313539)	(150, 36.21043921250204)
26R_S25_R1	(1, 19.976267406119547)	(2, 36.133273478931855)	(3, 35.98052626052353)	(4, 36.20623080767584)	(5, 36.300101532824094)	(6, 36.34758013435916)	(7, 36.35293442179624)	(8, 36.27281527120781)	(9, 36.34565939525492)	(10, 36.376635026659216)	(15, 36.38581601826057)	(20, 36.390975023817006)	(25, 36.32339109891733)	(30, 36.291700071806886)	(35, 36.25927018026131)	(40, 36.26078141437943)	(45, 36.22917923559337)	(50, 36.20949373992938)	(55, 36.17291633015155)	(60, 36.14404913452326)	(65, 36.17226559037556)	(70, 36.12919464894064)	(75, 36.07186054305651)	(80, 36.017975218159435)	(85, 36.03804721666067)	(90, 36.02827417624997)	(95, 36.00399767588673)	(100, 35.94758497355772)	(105, 35.93892647825259)	(110, 35.919948760905555)	(115, 35.86031479863008)	(120, 35.82623074207277)	(125, 35.848558685531906)	(130, 35.79443133190658)	(135, 35.72808266067979)	(140, 35.70353884968836)	(145, 35.75043769343115)	(150, 36.501200416483385)
26R_S25_R2	(1, 19.36590697725209)	(2, 36.080810507844355)	(3, 35.87025423031707)	(4, 35.79033247002786)	(5, 35.792854939705464)	(6, 35.879919855911126)	(7, 35.8141488338726)	(8, 35.76218670666264)	(9, 35.89627419386712)	(10, 35.94537777401101)	(15, 35.94452771102483)	(20, 35.94606017615573)	(25, 35.885247352021715)	(30, 35.87420046376399)	(35, 35.82447934441832)	(40, 35.806983933790136)	(45, 35.758925681674135)	(50, 35.75280805819753)	(55, 35.71744129897438)	(60, 35.71832996095687)	(65, 35.67128710626705)	(70, 35.57265086636843)	(75, 35.58234527490895)	(80, 35.581526733054794)	(85, 35.566091328228154)	(90, 35.533211927546276)	(95, 35.510085049245404)	(100, 35.46191246720135)	(105, 35.44817678020932)	(110, 35.39522480374628)	(115, 35.27757793800297)	(120, 35.23992965687507)	(125, 35.1682235278466)	(130, 35.24855611197411)	(135, 35.184879429967374)	(140, 35.18262570501411)	(145, 35.297115773686365)	(150, 36.33913811053466)
27R_S26_R1	(1, 19.336432548112082)	(2, 35.853882676806265)	(3, 35.63910741711483)	(4, 35.96748904181515)	(5, 36.145593478068946)	(6, 36.25193570310379)	(7, 36.219880788695306)	(8, 36.13359424766927)	(9, 36.22278741529099)	(10, 36.278370102985534)	(15, 36.28812868362991)	(20, 36.278935215797475)	(25, 36.19729620464292)	(30, 36.167514002580326)	(35, 36.156254111755516)	(40, 36.1532178175708)	(45, 36.13987706925989)	(50, 36.119831045094955)	(55, 36.04732203431443)	(60, 36.00478066942556)	(65, 36.05759054014153)	(70, 36.02761670340608)	(75, 35.99961813810542)	(80, 35.93392493058998)	(85, 35.95457722944816)	(90, 35.94094669079941)	(95, 35.90762023400474)	(100, 35.862614349640964)	(105, 35.8632612014217)	(110, 35.82231676204788)	(115, 35.760160980167015)	(120, 35.7060497240202)	(125, 35.74750679420437)	(130, 35.708206393823104)	(135, 35.63714421950057)	(140, 35.56497418362159)	(145, 35.59029216369994)	(150, 35.5263888210864)
27R_S26_R2	(1, 19.32373702071846)	(2, 36.093058295926674)	(3, 35.94692604684309)	(4, 35.876777016770575)	(5, 35.90558110622739)	(6, 35.941612712208276)	(7, 35.87750293982189)	(8, 35.87299283814046)	(9, 35.981261349425154)	(10, 36.0446549217501)	(15, 36.04354427753939)	(20, 36.01781430629895)	(25, 35.96722860771554)	(30, 35.97247729103431)	(35, 35.934412105018886)	(40, 35.927999318753166)	(45, 35.89847723108336)	(50, 35.90005035370813)	(55, 35.87999973686756)	(60, 35.90093870068317)	(65, 35.84179819178701)	(70, 35.741567493522346)	(75, 35.75619307180611)	(80, 35.74566332559051)	(85, 35.75622857317179)	(90, 35.70979614882038)	(95, 35.67044958302919)	(100, 35.66026319560965)	(105, 35.614544707288466)	(110, 35.576631446588316)	(115, 35.47090723839724)	(120, 35.40177571693943)	(125, 35.29718049407152)	(130, 35.38138181772731)	(135, 35.32793213709502)	(140, 35.316824821789744)	(145, 35.376547475160876)	(150, 35.201021262032164)
28R_S27_R1	(1, 19.451499171015016)	(2, 36.08593610012477)	(3, 35.90554102552952)	(4, 36.18252984339852)	(5, 36.2769530358781)	(6, 36.30426821595683)	(7, 36.300320350835264)	(8, 36.20440287196308)	(9, 36.29348151401856)	(10, 36.36261269804494)	(15, 36.368816107608836)	(20, 36.3611748406133)	(25, 36.29664519085232)	(30, 36.237462296522)	(35, 36.21316728482468)	(40, 36.21177387483052)	(45, 36.19424690202685)	(50, 36.1838487111866)	(55, 36.14899506885938)	(60, 36.11207899571639)	(65, 36.13621612239712)	(70, 36.162320562043426)	(75, 36.10918974244745)	(80, 36.01997850860163)	(85, 36.05659507665047)	(90, 36.033770035057685)	(95, 36.008339396136776)	(100, 35.967729792334694)	(105, 35.95798481100535)	(110, 35.89802448083589)	(115, 35.869837937988386)	(120, 35.820546739275436)	(125, 35.81918142371616)	(130, 35.806325490304275)	(135, 35.727390539578984)	(140, 35.6468935399506)	(145, 35.66442516449796)	(150, 35.60045615437953)
28R_S27_R2	(1, 19.688769522197443)	(2, 36.03129063539924)	(3, 35.79915535011719)	(4, 35.75087585177887)	(5, 35.70711767445197)	(6, 35.81355499774223)	(7, 35.74398353991875)	(8, 35.73161725341214)	(9, 35.86639823778415)	(10, 35.94054596557596)	(15, 35.937644621671375)	(20, 35.915128948550304)	(25, 35.854846126181066)	(30, 35.84370800561077)	(35, 35.819082567930565)	(40, 35.784078230902765)	(45, 35.771410478910965)	(50, 35.76678368299887)	(55, 35.734464797899776)	(60, 35.74067976876011)	(65, 35.69979917148872)	(70, 35.594091083609705)	(75, 35.613686943830686)	(80, 35.58903507355954)	(85, 35.612249912916575)	(90, 35.56928716053936)	(95, 35.51903153285433)	(100, 35.47051053091072)	(105, 35.4230073065244)	(110, 35.385895501755826)	(115, 35.2927984453739)	(120, 35.27653950955563)	(125, 35.2124507038631)	(130, 35.286282478122416)	(135, 35.23934127593579)	(140, 35.23547649898204)	(145, 35.27027954680525)	(150, 35.168091047006364)
29R_S28_R1	(1, 19.399142851351353)	(2, 35.802101960570056)	(3, 35.6104202068482)	(4, 35.909078402822665)	(5, 36.11401018613257)	(6, 36.21359157983573)	(7, 36.123088937690895)	(8, 36.04471866368566)	(9, 36.15184531655643)	(10, 36.228631073785415)	(15, 36.26344345799882)	(20, 36.27359133136157)	(25, 36.141676852678685)	(30, 36.091054186656585)	(35, 36.13527164047978)	(40, 36.18206625954493)	(45, 36.14354893060654)	(50, 36.16000406079401)	(55, 36.089290488992184)	(60, 36.036448854700176)	(65, 36.11026395216478)	(70, 36.050081558340445)	(75, 35.97030750431108)	(80, 35.92058874331548)	(85, 35.93158426042824)	(90, 35.895433638109864)	(95, 35.89299947258762)	(100, 35.84585041426182)	(105, 35.84804726329868)	(110, 35.834108885086366)	(115, 35.73354114210779)	(120, 35.642053802591946)	(125, 35.72945733830248)	(130, 35.73396362997771)	(135, 35.58893902381426)	(140, 35.55564278245407)	(145, 35.50076523890338)	(150, 35.43091653990004)
29R_S28_R2	(1, 19.12594304841606)	(2, 36.21614628647021)	(3, 36.043673909785134)	(4, 36.02830462088547)	(5, 36.03524184490752)	(6, 36.03589230955782)	(7, 35.939373614093626)	(8, 35.94279885210753)	(9, 36.061119047672676)	(10, 36.133129502186385)	(15, 36.11914993213822)	(20, 36.126631038475935)	(25, 36.06940097136002)	(30, 36.062214244593065)	(35, 36.01947769983552)	(40, 35.999278700372614)	(45, 35.97282693444499)	(50, 35.978747342858334)	(55, 35.95628451885099)	(60, 35.96851342359539)	(65, 35.89535024846184)	(70, 35.77385092936779)	(75, 35.78087135160213)	(80, 35.7493802106542)	(85, 35.73770819277458)	(90, 35.726537713475885)	(95, 35.68604873426591)	(100, 35.66930177713619)	(105, 35.638116613508465)	(110, 35.60020002742753)	(115, 35.48725057989374)	(120, 35.43460396082647)	(125, 35.3244349131697)	(130, 35.47590176957949)	(135, 35.42757364941982)	(140, 35.444520718262034)	(145, 35.41505735696601)	(150, 35.262372435865004)
2R_S8_R1	(1, 19.301804533148054)	(2, 36.08519585086182)	(3, 36.01961543023264)	(4, 36.23286180701047)	(5, 36.30994561486705)	(6, 36.30772096021186)	(7, 36.31456779087724)	(8, 36.21646834858522)	(9, 36.26105148981655)	(10, 36.32434453538198)	(15, 36.34775774740232)	(20, 36.348703437496894)	(25, 36.269861051709185)	(30, 36.19065981389452)	(35, 36.12316975276621)	(40, 36.100626582043574)	(45, 36.081068063859966)	(50, 36.03708084442589)	(55, 35.985070330374256)	(60, 35.93077702167449)	(65, 35.93814328281091)	(70, 35.96449307644893)	(75, 35.88606885739639)	(80, 35.742199026218636)	(85, 35.818479370023184)	(90, 35.78207995145338)	(95, 35.790296476911436)	(100, 35.69864935768749)	(105, 35.664399812592535)	(110, 35.64509489299609)	(115, 35.63613282977827)	(120, 35.526109344345365)	(125, 35.56822541118834)	(130, 35.55231726887833)	(135, 35.41039929527684)	(140, 35.32300593069954)	(145, 35.2537489301178)	(150, 35.21736536053355)
2R_S8_R2	(1, 19.631737820016767)	(2, 36.23959280413444)	(3, 36.060857793964665)	(4, 35.992944315515146)	(5, 35.96465321811404)	(6, 36.031515278239276)	(7, 35.94339679932325)	(8, 35.88729139369238)	(9, 35.98705765012061)	(10, 36.04488671829078)	(15, 36.05065840162485)	(20, 36.03751669274193)	(25, 35.96141473638812)	(30, 35.970991619430414)	(35, 35.93824251552675)	(40, 35.90368824860756)	(45, 35.86918419987282)	(50, 35.87820901710018)	(55, 35.859243974451225)	(60, 35.85497701903414)	(65, 35.786012199786605)	(70, 35.68999033385306)	(75, 35.700069071295516)	(80, 35.70598472660852)	(85, 35.71261702000133)	(90, 35.65270477302283)	(95, 35.6389733424118)	(100, 35.593601172368764)	(105, 35.559994437558714)	(110, 35.51291715284273)	(115, 35.403894535999214)	(120, 35.44789344607557)	(125, 35.39337059603122)	(130, 35.45197329750182)	(135, 35.34262009864794)	(140, 35.36175693817916)	(145, 35.36790189788407)	(150, 35.20398057190915)
30R_S29_R1	(1, 18.864718297669295)	(2, 35.951000402998694)	(3, 35.9168111194715)	(4, 36.12315476248642)	(5, 36.23728983926317)	(6, 36.27616662323385)	(7, 36.26886784209506)	(8, 36.163151865793935)	(9, 36.24274773664475)	(10, 36.29853005425906)	(15, 36.3077056277618)	(20, 36.31558733988061)	(25, 36.21419429655027)	(30, 36.181693719220846)	(35, 36.20254608696949)	(40, 36.20504912729148)	(45, 36.1795979515083)	(50, 36.17001493212752)	(55, 36.15654792771055)	(60, 36.11200386821592)	(65, 36.122060390386814)	(70, 36.09229211809319)	(75, 36.03913689844004)	(80, 36.00790484189136)	(85, 36.07017200684925)	(90, 36.03053063374203)	(95, 35.97584381022419)	(100, 35.71202799465444)	(105, 35.856173609128064)	(110, 35.92515389733362)	(115, 35.801243651913815)	(120, 35.76395183612518)	(125, 35.88211789169419)	(130, 35.806213688983)	(135, 35.6782481140887)	(140, 35.645255010913914)	(145, 35.65779107348196)	(150, 35.581973409447656)
30R_S29_R2	(1, 20.37342214090795)	(2, 36.18295731137307)	(3, 35.99641477538611)	(4, 35.93251691801813)	(5, 35.96221320605511)	(6, 35.978807150629756)	(7, 35.918420275939155)	(8, 35.865053582526194)	(9, 35.97387502888482)	(10, 36.03707207643181)	(15, 36.0155931502954)	(20, 36.02235180208616)	(25, 35.96231623085629)	(30, 35.96105707599865)	(35, 35.926307162225996)	(40, 35.898538709980976)	(45, 35.86586194818456)	(50, 35.86928701211528)	(55, 35.838381051957825)	(60, 35.83995561218826)	(65, 35.7558760454375)	(70, 35.652465134454715)	(75, 35.647277754487035)	(80, 35.67316452241393)	(85, 35.65412845573148)	(90, 35.62508988149937)	(95, 35.583551190533875)	(100, 35.54866184681896)	(105, 35.49603756967944)	(110, 35.47617233701526)	(115, 35.39310590463904)	(120, 35.30709432647774)	(125, 35.19838769422178)	(130, 35.33721978535822)	(135, 35.320108356237455)	(140, 35.31428379431821)	(145, 35.37435369818891)	(150, 35.170621282517295)
31R_S30_R1	(1, 19.353644623153006)	(2, 36.099768283762394)	(3, 35.97578195585386)	(4, 36.199970066808824)	(5, 36.29805886447163)	(6, 36.3544229215894)	(7, 36.31718305263578)	(8, 36.26295425346568)	(9, 36.31461000403424)	(10, 36.37121811596452)	(15, 36.3839986452039)	(20, 36.38272438499971)	(25, 36.29779768835069)	(30, 36.27169724118865)	(35, 36.261423158551985)	(40, 36.26418877239537)	(45, 36.21767072653545)	(50, 36.20709065428987)	(55, 36.16897225464738)	(60, 36.143233135267764)	(65, 36.17292913466662)	(70, 36.15121297669503)	(75, 36.09846810516784)	(80, 35.962657434202335)	(85, 35.983652084542335)	(90, 35.98430369515508)	(95, 35.90025669036673)	(100, 35.87046910416508)	(105, 35.86580879854118)	(110, 35.790900584277914)	(115, 35.7053838055764)	(120, 35.67946814774041)	(125, 35.680764341933425)	(130, 35.68264857652463)	(135, 35.59756251534819)	(140, 35.58251332423138)	(145, 35.619317766745716)	(150, 36.444141135512794)
